cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:trich	ATTRIBUTE_condition:GNPSGROUP:control	ATTRIBUTE_condition:GNPSGROUP:nan	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_1	ATTRIBUTE_condition_detailed:GNPSGROUP:control	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_2	ATTRIBUTE_condition_detailed:GNPSGROUP:nan
305	256.10433487147014	0.6018525	5458499.8375	8827202.875		6256387.0	8827202.875	4660612.675	
306	316.1603717583721	0.59519506	4245512.775	6424130.75		4891564.325	6424130.75	3599461.225	
307	204.12320816837345	0.6015127	0.0	0.0		0.0	0.0	0.0	
308	261.0596878085144	0.60361916	3675619.55	5257451.3		3967045.075	5257451.3	3384194.025	
309	359.08141113931566	0.67463994	3061044.8375000004	3562485.25		2896987.325	3562485.25	3225102.3499999996	
310	343.16109272809456	0.601673	0.0	0.0		0.0	0.0	0.0	
311	275.05288928102686	0.60715264	6760703.3125	7431571.125		9247046.375	7431571.125	4274360.25	
312	254.1236744170792	0.60759425	16705432.8125	22742719.0		22232926.25	22742719.0	11177939.375	
313	308.09072002079466	0.62996763	0.0	296156.55		0.0	296156.55	0.0	
314	259.0790241461792	0.6080375	23468041.375	29884330.25		30797302.5	29884330.25	16138780.25	
315	235.1190773612689	0.64172953	0.0	0.0		0.0	0.0	0.0	
316	150.05852767212974	0.6204095	9197667.8125	12037936.875		8704352.125	12037936.875	9690983.5	
317	133.03195722178066	0.62078595	2288902.7375	2970097.65		2115307.375	2970097.65	2462498.0999999996	
318	162.07620167158674	0.6300794	1926713.9375	2445350.7		1835538.125	2445350.7	2017889.75	
319	158.9615010498294	0.6364189	3195750.95	3024825.05		3033666.5999999996	3024825.05	3357835.3	
320	428.978446484603	0.6318398	769926.375	0.0		0.0	0.0	1539852.75	
321	437.9731194878112	0.6367524	815639.6875	276390.6		0.0	276390.6	1631279.375	
322	215.01636312415127	0.6269805	3875210.1175	1989382.5150000001		1683470.935	1989382.5150000001	6066949.3	
323	210.06091400091745	0.576062	8712189.0625	7527867.5		6087232.5	7527867.5	11337145.625	
324	453.10885161179743	0.63408613	3753938.3875	3988770.7		3651735.4749999996	3988770.7	3856141.3	
325	484.05093335509537	0.6340872	4941178.0	6118740.075		4784277.625	6118740.075	5098078.375	
326	285.10022062081424	0.6323156	2427354.4075	2886715.2		2381702.5	2886715.2	2473006.315	
327	475.0563785413584	0.63497066	7349599.1	7544033.375		6826591.75	7544033.375	7872606.45	
328	399.0034769563856	0.63541514	2846080.975	2754148.875		2705921.25	2754148.875	2986240.6999999997	
329	469.0866603269812	0.63630635	2739773.4749999996	2924920.925		2420056.075	2924920.925	3059490.875	
330	242.9826647857934	0.6349306	2659036.8	2390492.075		2058811.0	2390492.075	3259262.5999999996	
331	440.061342633636	0.63630295	9094268.275	10988817.625		9154981.925	10988817.625	9033554.625	
332	358.1893511435096	0.6398877	416128.65	0.0		0.0	0.0	832257.3	
333	236.93882700752252	0.6359393	0.0	0.0		0.0	0.0	0.0	
334	227.1390175819597	0.6506059	0.0	179364.375		0.0	179364.375	0.0	
335	244.129383874562	0.642514	0.0	0.0		0.0	0.0	0.0	
336	139.98231471037417	0.70093924	7929145.5625	7435491.0		7442502.0	7435491.0	8415789.125	
337	188.0917838666196	0.6459923	1826251.7750000001	2224718.2		1784890.6	2224718.2	1867612.95	
338	229.1548808967952	0.65006965	6488661.225	5400730.0		6363451.45	5400730.0	6613871.0	
339	312.20153295235	0.6495544	56540061.0	53926557.5		58323930.0	53926557.5	54756192.0	
340	330.05961310753145	0.6517632	5255073.4125	6221240.25		6106969.875	6221240.25	4403176.95	
341	323.0650935524006	0.6957798	6928183.125	6826227.5		6702183.0	6826227.5	7154183.25	
342	245.0767241171885	0.67371124	347013.9875	745938.26		436166.8	745938.26	257861.175	
343	217.9598192011812	0.7147078	268876.76	0.0		190888.925	0.0	346864.595	
344	152.0709009127185	0.6657979	0.0	0.0		0.0	0.0	0.0	
345	170.08133233036364	0.6640049	109266.4925	0.0		0.0	0.0	218532.985	
346	423.1473425485506	0.6747796	1970706.34375	8087576.1625		1386737.4625	8087576.1625	2554675.225	
347	295.89676492615064	0.71899325	0.0	0.0		0.0	0.0	0.0	
348	332.13384080708346	0.67292994	13348588.5	14521763.125		14380667.75	14521763.125	12316509.25	
349	196.0086252125016	0.62148637	331039.1325	0.0		199268.2	0.0	462810.065	
350	196.04501752084988	0.6711745	221869.5625	0.0		229526.95	0.0	214212.175	
351	307.0829103697058	0.6401773	1789782.875	7415318.5		2547817.5	7415318.5	1031748.25	
352	168.0135786990178	0.6810474	1995591.1500000001	1708161.375		1899092.4	1708161.375	2092089.9	
353	130.05006096879677	0.6806922	235320.6325	178507.625		145726.015	178507.625	324915.25	
354	224.8990496814296	0.7388847	249533.15125	154285.8		180344.39	154285.8	318721.9125	
355	227.9982876677201	0.68026006	0.0	0.0		0.0	0.0	0.0	
356	307.08743694512714	0.6847876	7041063.3125	7238857.625		7508811.75	7238857.625	6573314.875	
357	401.165223211977	0.68425214	1362339.0375	3877050.25		1277756.075	3877050.25	1446922.0	
358	543.116383164628	0.68434507	5186152.625	5212617.125		5221097.25	5212617.125	5151208.0	
359	176.97218309256164	0.7355851	706647.52875	758171.8150000001		683209.07	758171.8150000001	730085.9874999999	
360	243.8781850523592	0.70571035	0.0	0.0		0.0	0.0	0.0	
361	418.191713144627	0.686159	835412.8575	2248954.425		842297.515	2248954.425	828528.2	
362	145.04960754637605	0.68826497	69275388.0	90729876.5		75938850.0	90729876.5	62611926.0	
363	246.14459798404272	0.68769974	339873.25	666861.5		679746.5	666861.5	0.0	
364	239.11248783958243	0.6913655	195110468.75	250435180.0		211780455.0	250435180.0	178440482.5	
365	521.1342672011708	0.69136554	59011721.75	70149135.0		65307341.5	70149135.0	52716102.0	
366	266.07228498867966	0.6913658	3537422.6	4462050.55		4091820.5	4462050.55	2983024.7	
367	496.1909949950515	0.69136536	4504135.0125	6113475.75		5200380.875	6113475.75	3807889.1500000004	
368	163.06010330909518	0.6918042	18766957.625	24406066.0		20432495.0	24406066.0	17101420.25	
369	203.09138488180432	0.69180435	7007579.975	8821048.625		7621805.375	8821048.625	6393354.575	
370	250.0974951908144	0.69224274	7413688.9375	10085462.375		8873939.875	10085462.375	5953438.0	
371	369.1496213537283	0.69224274	7726214.625	10778552.625		9184597.0	10778552.625	6267832.25	
372	519.139012267699	0.6926816	6110691.625	7373540.25		6627069.25	7373540.25	5594314.0	
373	385.1243973772798	0.6926816	7605714.325	10294277.625		8957425.625	10294277.625	6254003.025	
374	258.0861394942609	0.69312054	21520034.875	28906801.0		24807484.75	28906801.0	18232585.0	
375	530.1289903559602	0.6931201	39954661.0	51889124.0		44981942.5	51889124.0	34927379.5	
376	127.03918760484216	0.6716216	36574669.0	49731515.5		40147516.5	49731515.5	33001821.5	
377	277.0684538216791	0.6935601	113805110.0	124136246.0		128483090.5	124136246.0	99127129.5	
378	477.2178906579767	0.69356006	12547483.0375	17281564.75		14072059.125	17281564.75	11022906.95	
379	377.138331192806	0.6939982	17591783.5625	24206491.0		20445620.25	24206491.0	14737946.875	
380	445.0821417580452	0.69399846	11907692.1875	14173677.75		13235375.25	14173677.75	10580009.125	
381	293.03187843535875	0.69443804	3950357.375	4422280.35		4237767.675	4422280.35	3662947.075	
382	256.1390248542218	0.6950221	654672616.25	830234915.0		706346237.5	830234915.0	602998995.0	
383	261.09431932409115	0.69627017	541659340.0	643418187.5		582807282.5	643418187.5	500511397.5	
384	180.08671153146716	0.696632	4982898.4375	6440638.625		5465920.875	6440638.625	4499876.0	
385	283.0291068109975	0.6975098	12543806.125	14225532.0		13384307.75	14225532.0	11703304.5	
386	369.029298241368	0.6975097	12098526.25	14118888.25		13530838.25	14118888.25	10666214.25	
387	499.19980238174895	0.6988258	25158201.875	28768480.5		26295025.5	28768480.5	24021378.25	
388	158.09253135825656	0.69988585	0.0	0.0		0.0	0.0	0.0	
389	186.9565168896591	0.73607874	766630.375	844891.7475		747148.865	844891.7475	786111.885	
390	301.03980282972617	0.7045533	3222172.75	3172120.7		3218525.7249999996	3172120.7	3225819.7750000004	
391	339.0372477358724	0.70763284	3089450.85	3054979.5		3082112.75	3054979.5	3096788.95	
392	251.13921973965813	0.70974064	0.0	0.0		0.0	0.0	0.0	
393	292.0237368972537	0.70981497	4254675.0125	4569884.175		4313245.0	4569884.175	4196105.025	
394	323.06508108836454	0.71334326	6990692.875	7165818.0		6984531.875	7165818.0	6996853.875	
395	152.05659833716308	0.714321	785379.84375	943620.975		961900.8750000001	943620.975	608858.8125	
396	346.0547320644905	0.7167837	2709709.3	2740945.025		3162638.025	2740945.025	2256780.575	
397	344.1737509471835	0.7176688	2043622.425	874277.5499999999		1894733.35	874277.5499999999	2192511.5	
398	613.1594229605305	0.7180259	0.0	0.0		0.0	0.0	0.0	
399	130.96666221494684	0.7605211	792715.4425	806069.775		788585.5700000001	806069.775	796845.315	
400	267.9020192244167	0.75978655	428820.1375	461031.14499999996		481352.85250000004	461031.14499999996	376287.4225	
401	235.1190264965047	0.72769827	0.0	0.0		0.0	0.0	0.0	
402	141.9587987790152	0.74170524	1695675.9375	1797117.9		1714455.35	1797117.9	1676896.525	
403	420.18625751354926	0.73194724	1374787.7325	1318151.925		1513649.1249999998	1318151.925	1235926.3399999999	
404	219.13414382736744	0.74776083	582760.7224999999	714480.2250000001		587037.71	714480.2250000001	578483.735	
405	256.10466700988894	0.7311177	2058067.2375	3488096.075		2450910.175	3488096.075	1665224.2999999998	
406	284.1703485335067	0.7293223	15949450.0	15528820.5		15514799.75	15528820.5	16384100.25	
407	291.104972583762	0.7329333	3161612.1375	3775334.05		3145418.925	3775334.05	3177805.35	
408	213.12358708794795	0.7343048	0.0	0.0		0.0	0.0	0.0	
409	211.14425993551689	0.73807	0.0	0.0		0.0	0.0	0.0	
410	303.1051638488313	0.73744035	1630398.7750000001	2929420.075		1858898.375	2929420.075	1401899.175	
411	189.0395743008609	0.7334487	759721.4450000001	1464477.8399999999		981123.25	1464477.8399999999	538319.64	
412	195.11304996150412	0.7415251	0.0	0.0		0.0	0.0	0.0	
413	212.1394944103792	0.7427303	0.0	0.0		0.0	0.0	0.0	
414	200.10314080424808	0.7429049	0.0	0.0		0.0	0.0	0.0	
415	227.1391588154728	0.7458485	1024794.325	2173435.525		1904670.875	2173435.525	144917.775	
416	241.1547534004935	0.7455519	6830415.4	9819655.95		8883777.55	9819655.95	4777053.25	
417	158.08145464340276	0.7459964	1542095.2	1214144.7000000002		1548698.125	1214144.7000000002	1535492.275	
418	140.07079522632628	0.74772424	1211868.9175	1018238.8999999999		1148578.825	1018238.8999999999	1275159.01	
419	233.11344877005365	0.75128406	0.0	0.0		0.0	0.0	0.0	
420	284.1343131493473	0.7515859	2786698.4125	3805853.625		2964942.1500000004	3805853.625	2608454.675	
421	148.03951071621958	0.75251204	1760931.25	1854708.725		1934598.9499999997	1854708.725	1587263.55	
422	165.05491063671528	0.7525213	7709241.225	5254677.0		6455727.375	5254677.0	8962755.075	
423	147.0442801097802	0.753312	1894565.2512500002	1307097.615		1572033.465	1307097.615	2217097.0375	
424	332.1338531474065	0.6818335	11632925.2875	10653625.95		15726464.0	10653625.95	7539386.575	
425	136.075895893462	0.7529126	8841059.475	6244392.75		7442216.25	6244392.75	10239902.7	
426	182.08144966415009	0.7529126	33959498.125	23585833.0		28654946.0	23585833.0	39264050.25	
427	151.0355498286225	0.76214075	2036822.2875	2212222.2		2058949.0499999998	2212222.2	2014695.525	
428	123.04434072462216	0.7528779	1122272.82375	971951.4375		890908.61	971951.4375	1353637.0375	
429	269.1609129351044	0.7842715	218001.29375	249154.325		226410.0625	249154.325	209592.525	
430	248.14943010143853	0.7596777	0.0	0.0		0.0	0.0	0.0	
431	261.05939182334254	0.761748	3300037.925	5594943.925		3900254.125	5594943.925	2699821.7249999996	
432	251.92960934753884	0.76867986	75226.5875	0.0		150453.175	0.0	0.0	
433	260.16074371287385	0.817308	461047.925	348285.725		680083.085	348285.725	242012.765	
434	122.0604086454666	0.7675836	0.0	0.0		0.0	0.0	0.0	
435	205.1185523656026	0.76910734	349748.32499999995	926941.875		371749.35	926941.875	327747.3	
436	137.9873158682132	0.7699329	1569367.8875000002	1815011.575		1594978.725	1815011.575	1543757.05	
437	139.9824403237947	0.7822912	11079427.0	11449802.0		11193024.75	11449802.0	10965829.25	
438	176.09204162336886	0.778002	14402742.5625	18791214.5		15664433.25	18791214.5	13141051.875	
439	221.1498289824792	0.77801037	1567952.34375	1907920.5		1683975.9	1907920.5	1451928.7875	
440	198.0740197039464	0.7794075	2751093.1625	4068307.875		3055588.125	4068307.875	2446598.1999999997	
441	217.959860482866	0.83047634	727099.4874999999	806969.8499999999		851313.25	806969.8499999999	602885.725	
442	154.99046148851653	0.7846695	2353835.7625	2536130.3		2382410.025	2536130.3	2325261.5	
443	348.0704738623164	0.78219235	1250288.3375	1687717.225		1409990.4000000001	1687717.225	1090586.275	
444	162.99835336118633	0.7843995	1717528.475	1915603.2		1806541.8250000002	1915603.2	1628515.125	
445	298.9878736138892	0.78380805	971841.1200000001	1554574.1		1186393.4649999999	1554574.1	757288.775	
446	259.09265607349124	0.78971636	0.0	0.0		0.0	0.0	0.0	
447	301.08958374622097	0.78637224	1620331.2374999998	1986980.7		1654768.3749999998	1986980.7	1585894.1	
448	324.16541241406225	0.7877816	1465185.6749999998	1454515.3250000002		1408355.5750000002	1454515.3250000002	1522015.775	
449	289.089392209794	0.78916866	1823553.2625000002	2081242.525		1836845.0499999998	2081242.525	1810261.475	
450	259.07917016472715	0.79429555	1622792.58125	1587418.75		1597793.45	1587418.75	1647791.7125000001	
451	221.09239799589008	0.79290485	5493098.9625	5858006.5		5779450.875	5858006.5	5206747.05	
452	155.1180736016494	0.8047397	0.0	0.0		0.0	0.0	0.0	
453	243.1705229706552	0.7931734	0.0	0.0		0.0	0.0	0.0	
454	288.1189903669929	0.7931734	0.0	0.0		0.0	0.0	0.0	
455	188.0556695488831	0.8017607	2624495.3874999997	1382522.95		2342061.8249999997	1382522.95	2906928.9499999997	
456	273.0946358195624	0.80219877	2055136.9	2674604.775		2162364.975	2674604.775	1947908.825	
457	142.05018383874983	0.8012846	1595723.65625	933845.3550000001		1474239.9375	933845.3550000001	1717207.375	
458	296.1706110712275	0.80360603	1607339.6125	1791311.3		1676488.0	1791311.3	1538191.2249999999	
459	170.04509022554447	0.8025667	1745678.6125	754141.8625		1575202.85	754141.8625	1916154.375	
460	190.9932903786257	0.80967164	853753.96875	841410.135		855275.15	841410.135	852232.7875	
461	247.915079889959	0.8559006	797972.93875	772469.875		790526.54	772469.875	805419.3374999999	
462	242.1864333983215	0.8029065	520243.01249999995	544102.95		496622.225	544102.95	543863.8	
463	286.0922794672397	0.8066733	1146338.1625	1599366.7650000001		1578854.25	1599366.7650000001	713822.0750000001	
464	254.1236654356045	0.8065698	974575.5262500001	941018.355		850575.925	941018.355	1098575.1275	
465	268.10419763830697	0.8119544	5047304.1875	5846774.95		6119442.25	5846774.95	3975166.125	
466	136.06205013387267	0.8119516	1574541.6	1779863.4249999998		1815511.9	1779863.4249999998	1333571.3	
467	189.1235903009374	0.8144306	1118899.3875	2208145.6		1091318.8	2208145.6	1146479.975	
468	339.1552503347773	0.8170587	320517.65	392748.2125		345887.5	392748.2125	295147.8	
469	401.1654432713569	0.8178804	3267262.975	4815365.575		3296576.125	4815365.575	3237949.8249999997	
470	446.22352702872826	0.8183652	2814873.3	4324513.075		3040957.4850000003	4324513.075	2588789.115	
471	454.0770082572051	0.8179947	956737.5375000001	1447820.825		1079989.325	1447820.825	833485.75	
472	260.1607539865306	0.82157296	447061.95999999996	348285.725		655086.935	348285.725	239036.985	
473	445.082498937888	0.81985354	1553838.7875	2316089.225		1612656.9500000002	2316089.225	1495020.625	
474	418.1919571179764	0.8198333	4786142.905	7317968.575		4674614.484999999	7317968.575	4897671.325	
475	423.14726654804304	0.8207173	19488510.275	29494593.5		19710111.8	29494593.5	19266908.75	
476	439.1216800001896	0.82024467	5594975.3325	7927277.05		5946420.765000001	7927277.05	5243529.9	
477	255.1704857820749	0.8215537	0.0	0.0		0.0	0.0	0.0	
478	295.0790582846063	0.8262827	1352766.2999999998	1091970.475		1367753.9249999998	1091970.475	1337778.6749999998	
479	532.2601992612482	0.8295349	1248543.3375	1269801.25		1281314.7	1269801.25	1215771.975	
480	370.2071878197169	0.8298994	359908.05	200005.075		393041.5	200005.075	326774.6	
481	132.10218647348873	0.8346155	33174750.25	24627848.25		30459775.25	24627848.25	35889725.25	
482	230.05049012993868	0.8641185	232052.375	0.0		201249.65	0.0	262855.1	
483	538.2495879369361	0.8374664	501318.39999999997	500718.95		296305.85	500718.95	706330.95	
484	206.10257917682523	0.8401451	694804.895	907500.9375		877828.45	907500.9375	511781.34	
485	121.06517351368036	0.84776896	2317095.1625	2157519.8499999996		2251155.95	2157519.8499999996	2383034.375	
486	138.09163750427422	0.84823877	2112679.9125	1778228.1		2051158.5	1778228.1	2174201.325	
487	212.10316305215	0.9086404	0.0	0.0		0.0	0.0	0.0	
488	219.1342195371162	0.86559737	240057.5625	449397.55		244592.2	449397.55	235522.925	
489	175.10803497366223	0.86799574	0.0	171243.25		0.0	171243.25	0.0	
490	226.15516671854016	0.93470204	0.0	0.0		0.0	0.0	0.0	
491	146.11785211380723	0.87121373	1318694.6524999999	907747.9		1311861.615	907747.9	1325527.69	
492	233.1498101106995	0.8835512	184023.205	0.0		368046.41	0.0	0.0	
493	237.0872315503605	0.8744667	1337788.8825	1449121.1500000001		1414178.9499999997	1449121.1500000001	1261398.815	
494	323.1814191719354	0.88028514	624515.12375	1069209.425		611510.8875	1069209.425	637519.36	
495	227.13927473713144	0.8796579	594403.8625	1378085.925		1188807.725	1378085.925	0.0	
496	156.13864067120878	0.8850631	190822.95	0.0		381645.9	0.0	0.0	
497	300.1063958742017	0.88592404	492240.86875	978009.8125		554344.8125	978009.8125	430136.925	
498	190.0713106310496	0.89006156	292564.4625	544821.675		221989.125	544821.675	363139.8	
499	680.224917477795	0.89437425	777562.09875	824741.95		797277.2349999999	824741.95	757846.9624999999	
500	247.1289973428312	0.89766526	0.0	286304.9		0.0	286304.9	0.0	
501	168.0882976542291	0.8953708	4110497.2875	4024806.0		4341479.7	4024806.0	3879514.875	
502	286.0922714258395	0.85744494	672992.8375	892947.715		1142689.5	892947.715	203296.175	
503	251.9297072708591	0.9379579	449616.6425	440681.775		454643.2475	440681.775	444590.03750000003	
504	185.092343545514	0.905855	0.0	0.0		0.0	0.0	0.0	
505	187.15559637845087	0.90751827	3511013.525	3886612.2		3718702.4000000004	3886612.2	3303324.65	
506	176.06603178976766	0.8853772	130613.7125	0.0		0.0	0.0	261227.425	
507	249.02950987175515	0.8736232	192156.2	0.0		161747.525	0.0	222564.875	
508	261.09469404071245	0.85226524	5119777.7125	5859555.65		7302462.55	5859555.65	2937092.875	
509	132.10219172274566	0.913298	21102390.5	20586826.5		18127652.25	20586826.5	24077128.75	
510	306.0809545218981	0.9140999	1712543.96875	2180624.625		1499916.6749999998	2180624.625	1925171.2625000002	
511	152.05696987398898	0.91488826	9726625.6875	12102649.7		8746177.0	12102649.7	10707074.375	
512	284.0990510658553	0.9148948	8019376.25	9900759.05		7221894.875	9900759.05	8816857.625	
513	190.99328960082784	0.9042168	874659.66875	909529.7150000001		937564.5750000001	909529.7150000001	811754.7625	
514	201.0871434010909	0.9158361	0.0	0.0		0.0	0.0	0.0	
515	273.09458815725134	0.9156032	712976.5575	1049488.4875		798825.165	1049488.4875	627127.95	
