CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
3081	4709	-56.026	0.000	0.7659	0.6676	1
3081	4711	-96.019	0.000	0.7114	0.5725	1
3081	4723	-96.060	0.000	0.7377	0.6082	1
3081	4732	-96.057	0.000	0.7746	0.6361	1
3081	4749	-116.084	0.000	0.7043	0.5976	1
3081	4765	-40.031	0.000	0.8382	0.7576	1
3081	4766	-40.034	0.000	0.7913	0.7080	1
3081	4858	-40.031	0.000	0.8279	0.7446	1
3081	4867	-114.071	0.000	0.7364	0.6080	1
3081	4878	-114.068	0.000	0.7388	0.5955	1
3081	4880	-56.026	0.000	0.8138	0.7130	1
3081	4883	-74.037	0.000	0.7793	0.6709	1
3081	4902	-70.042	0.000	0.7184	0.6274	1
3081	4951	-56.026	0.000	0.7271	0.6804	1
3081	4965	-58.042	0.000	0.7025	0.6144	1
3081	4973	2.013	0.000	0.7616	0.7297	1
3081	4976	2.016	0.000	0.8066	0.7670	1
3081	4989	-114.071	0.000	0.7311	0.5849	1
3081	4997	-114.068	0.000	0.7187	0.5819	1
3081	5032	-114.071	0.000	0.7050	0.5583	1
3081	5046	-114.068	0.000	0.7706	0.6572	1
3081	5083	-54.011	0.000	0.7013	0.6114	1
3081	5097	-114.071	0.000	0.7101	0.5577	1
3081	5137	-296.162	0.000	0.7021	0.5561	1
3081	5152	-42.047	0.000	0.7440	0.7139	1
3081	5158	-116.087	0.000	0.7544	0.7470	1
3081	5164	-116.084	0.000	0.7488	0.7379	1
3081	5309	-114.068	0.000	0.7231	0.5870	1
3081	5359	-114.068	0.000	0.7360	0.5969	1
3081	5375	-619.358	0.000	0.7236	0.5527	1
3081	5377	-54.011	0.000	0.7142	0.6332	1
3081	5379	-54.013	0.000	0.7121	0.6259	1
3081	5406	-116.084	0.000	0.7004	0.6419	1
3081	5425	-56.026	0.000	0.7367	0.6315	1
3081	5525	-38.017	0.000	0.7279	0.7008	1
3081	5527	-38.016	0.000	0.7258	0.6767	1
3081	5601	-324.197	0.000	0.7260	0.5245	1
3081	5606	-116.086	0.000	0.7433	0.6973	1
3081	5821	-64.033	0.000	0.7199	0.6596	1
3081	5822	-64.031	0.000	0.7233	0.6627	1
3081	5927	-485.336	0.000	0.7123	0.5564	1
3081	6360	-114.068	0.000	0.7684	0.6462	1
3081	6364	-114.070	0.000	0.7646	0.6760	1
3081	6509	-459.408	0.000	0.7278	0.5150	1
3081	6557	-116.084	0.000	0.7411	0.6998	1
3081	6631	-114.068	0.000	0.7305	0.6369	1
3081	6637	-40.031	0.000	0.7698	0.6762	1
3081	6638	-12.000	0.000	0.7800	0.7612	1
3081	6840	-374.281	0.000	0.7080	0.5116	1
3081	6843	-40.031	0.000	0.8139	0.7283	1
3081	6844	-114.068	0.000	0.7786	0.7047	1
3081	7037	-350.279	0.000	0.7194	0.5361	1
3081	7048	-394.308	0.000	0.7012	0.4372	1
