CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2107	3669	-23.015	0.000	0.8533	0.7602	1
2107	3678	-23.016	0.000	0.8561	0.7764	1
2107	3712	-0.001	0.000	0.8183	0.7316	1
2107	3733	-51.012	0.000	0.7047	0.5234	1
2107	3741	-23.017	0.000	0.8548	0.7766	1
2107	3777	0.964	0.000	0.7942	0.7257	1
2107	3840	0.964	0.000	0.8331	0.7930	1
2107	3843	-0.006	0.000	0.8043	0.7316	1
2107	3890	-23.017	0.000	0.8185	0.7123	1
2107	3922	-23.016	0.000	0.8435	0.7452	1
2107	3926	0.964	0.000	0.7800	0.7257	1
2107	3973	-23.017	0.000	0.8433	0.7563	1
2107	4033	-23.017	0.000	0.8195	0.7161	1
2107	4207	-23.016	0.000	0.8024	0.6839	1
2109	2152	60.058	0.000	0.7942	0.6430	1
2109	2568	58.042	0.000	0.7856	0.6282	1
2109	2572	58.045	0.000	0.7921	0.6432	1
2109	2578	59.027	0.000	0.7648	0.5560	1
2109	3026	-42.047	0.000	0.8578	0.7334	1
2109	3030	-56.027	0.000	0.7334	0.5993	1
2109	3034	-56.023	0.000	0.7882	0.7116	1
2109	3063	-42.047	0.000	0.8667	0.7292	1
2109	3066	-25.021	0.000	0.7132	0.6245	1
2109	3075	-42.044	0.000	0.8901	0.7767	1
2109	3148	-42.047	0.000	0.8432	0.7381	1
2109	3150	142.136	0.000	0.7187	0.5035	1
2109	3159	142.138	0.000	0.7177	0.5202	1
2109	3379	18.011	0.000	0.7917	0.6439	1
2110	2492	-44.026	0.000	0.7513	0.5566	1
2110	2697	2.016	0.000	0.7118	0.6559	1
2111	3611	192.122	0.000	0.7767	0.6711	1
2111	3632	148.092	0.000	0.8005	0.6511	1
2111	5173	-144.079	0.000	0.7893	0.6975	1
2111	5196	-100.058	0.000	0.7442	0.6008	1
2111	5198	-100.053	0.000	0.7647	0.6285	1
2111	5208	-56.031	0.000	0.7594	0.6145	1
2111	5210	-56.027	0.000	0.7908	0.6762	1
2111	5233	-12.006	0.000	0.7639	0.5997	1
2111	5234	-12.001	0.000	0.7648	0.5960	1
2111	5247	32.023	0.000	0.7602	0.6254	1
2111	5248	32.026	0.000	0.7831	0.6338	1
2111	5259	76.048	0.000	0.7699	0.6270	1
2111	5260	76.052	0.000	0.7788	0.6364	1
2111	5276	120.078	0.000	0.7818	0.6201	1
2111	5280	120.075	0.000	0.7629	0.6118	1
2111	5310	164.102	0.000	0.7061	0.5329	1
2111	5312	164.105	0.000	0.7201	0.5605	1
2111	5349	493.309	0.000	0.7429	0.4849	1
2111	5354	493.310	0.000	0.7420	0.4849	1
2112	2170	-18.010	0.000	0.7490	0.5196	1
2112	3396	-370.163	0.000	0.7429	0.6783	1
2112	3633	-208.110	0.000	0.7341	0.6157	1
2112	3883	-64.069	0.000	0.7212	0.5603	1
2112	3990	-46.058	0.000	0.7944	0.7223	1
2115	2119	45.058	0.000	0.8270	0.6310	1
2115	2130	-2.016	0.000	0.7526	0.6347	1
