id,area,rt,mz_range:min,mz_range:max,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,fragment_scans,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:isotopes
1072,9.919E4,11.6369,140.08211,140.08223,11.6129,11.6689,140.08215,1.009E6,2.397E6,2.397E6,0,,DETECTED,9.919E4,11.6369,140.08211,140.08223,0.1305,11.6129,11.6689,140.08215,1.009E6,2.397E6,1.3357,1.1679,2.397E6,,,,
1073,1.127E5,11.6369,140.11842,140.11859,11.6129,11.6849,140.1185,6.761E5,2.188E6,2.188E6,0,,DETECTED,1.127E5,11.6369,140.11842,140.11859,0.0302,11.6129,11.6849,140.1185,6.761E5,2.188E6,2.0036,1.5018,2.188E6,,,,
1074,2.726E5,11.6369,151.09805,151.09819,11.6129,11.6849,151.09813,2.265E6,5.436E6,5.436E6,1,,DETECTED,2.726E5,11.6369,151.09805,151.09819,0.0715,11.6129,11.6849,151.09813,2.265E6,5.436E6,2.0036,1.5018,5.436E6,1,-0.0041,,
1075,2.584E5,11.6369,153.11375,153.11386,11.6129,11.6849,153.11381,1.987E6,5.167E6,5.167E6,1,,DETECTED,2.584E5,11.6369,153.11375,153.11386,0.0648,11.6129,11.6849,153.11381,1.987E6,5.167E6,2.0036,1.5018,5.167E6,1,0.0279,,
1076,1.189E5,11.6369,161.08247,161.08258,11.6129,11.6689,161.08253,1.118E6,2.868E6,2.868E6,0,,DETECTED,1.189E5,11.6369,161.08247,161.08258,0.022,11.6129,11.6689,161.08253,1.118E6,2.868E6,1.3357,1.1679,2.868E6,,,,
1077,3.621E5,11.6369,163.09808,163.09824,11.5889,11.6689,163.09813,2.653E6,6.321E6,6.321E6,2,,DETECTED,3.621E5,11.6369,163.09808,163.09824,0.0315,11.5889,11.6689,163.09813,2.653E6,6.321E6,0.6677,0.8338,6.321E6,2,-0.0121,,
1078,2.059E5,11.6369,165.11382,165.11395,11.6129,11.6849,165.11388,1.584E6,3.854E6,3.854E6,1,,DETECTED,2.059E5,11.6369,165.11382,165.11395,0.2932,11.6129,11.6849,165.11388,1.584E6,3.854E6,2.0036,1.5018,3.854E6,1,0.0302,,
1079,8.333E4,11.6369,175.09824,175.09837,11.5889,11.6689,175.09829,6.007E5,1.398E6,1.398E6,0,,DETECTED,8.333E4,11.6369,175.09824,175.09837,0.0343,11.5889,11.6689,175.09829,6.007E5,1.398E6,0.6677,0.8338,1.398E6,,,,
1080,1.258E5,11.6369,176.10605,176.10616,11.6129,11.6689,176.1061,1.208E6,3.496E6,3.496E6,0,,DETECTED,1.258E5,11.6369,176.10605,176.10616,0.0317,11.6129,11.6689,176.1061,1.208E6,3.496E6,1.3357,1.1679,3.496E6,,,,
1081,1.109E5,11.6369,177.11372,177.11407,11.6129,11.6849,177.11386,9.329E5,2.071E6,2.071E6,0,,DETECTED,1.109E5,11.6369,177.11372,177.11407,13.5287,11.6129,11.6849,177.11386,9.329E5,2.071E6,2.0036,1.5018,2.071E6,,,,
1082,8.687E4,11.6369,178.10899,178.10916,11.6129,11.6849,178.10908,7.537E5,1.767E6,1.767E6,0,,DETECTED,8.687E4,11.6369,178.10899,178.10916,0.0677,11.6129,11.6849,178.10908,7.537E5,1.767E6,2.0036,1.5018,1.767E6,,,,
1083,1.27E5,11.6369,179.093,179.09319,11.5889,11.6689,179.0931,1.011E6,2.379E6,2.379E6,0,,DETECTED,1.27E5,11.6369,179.093,179.09319,0.0497,11.5889,11.6689,179.0931,1.011E6,2.379E6,0.6677,0.8338,2.379E6,,,,
1084,8.577E4,11.6369,190.10905,190.10925,11.6129,11.6689,190.10915,7.179E5,1.959E6,1.959E6,0,,DETECTED,8.577E4,11.6369,190.10905,190.10925,0.0626,11.6129,11.6689,190.10915,7.179E5,1.959E6,1.3357,1.1679,1.959E6,,,,
1085,9.847E4,11.6369,192.12462,192.12482,11.6129,11.6849,192.12473,8.59E5,2.004E6,2.004E6,0,,DETECTED,9.847E4,11.6369,192.12462,192.12482,0.052,11.6129,11.6849,192.12473,8.59E5,2.004E6,2.0036,1.5018,2.004E6,,,,
1086,6.843E4,11.6369,194.14037,194.14053,11.6129,11.6849,194.14044,5.579E5,1.379E6,1.379E6,0,,DETECTED,6.843E4,11.6369,194.14037,194.14053,0.0659,11.6129,11.6849,194.14044,5.579E5,1.379E6,2.0036,1.5018,1.379E6,,,,
1087,1.128E5,11.6369,202.10901,202.10922,11.5889,11.6689,202.10908,8.385E5,2.091E6,2.091E6,0,,DETECTED,1.128E5,11.6369,202.10901,202.10922,0.0347,11.5889,11.6689,202.10908,8.385E5,2.091E6,0.6677,0.8338,2.091E6,,,,
1088,5.209E5,11.6369,234.09744,234.09784,11.2699,11.8048,234.09765,6.609E5,1.415E6,1.415E6,0,,DETECTED,5.209E5,11.6369,234.09744,234.09784,0.2353,11.2699,11.8048,234.09765,6.609E5,1.415E6,0.4576,0.7288,1.415E6,,,,
1089,3.56E5,11.6369,731.60205,731.60504,11.5251,11.8684,731.60371,6.068E5,1.521E6,1.521E6,0,,DETECTED,3.56E5,11.6369,731.60205,731.60504,0.2449,11.5251,11.8684,731.60371,6.068E5,1.521E6,2.0718,1.5359,1.521E6,,,,
1091,1.268E5,11.6529,128.11861,128.1187,11.6129,11.6849,128.11864,1.042E6,2.696E6,2.696E6,0,,DETECTED,1.268E5,11.6529,128.11861,128.1187,0.0233,11.6129,11.6849,128.11864,1.042E6,2.696E6,0.8007,0.9004,2.696E6,,,,
1092,2.911E5,11.6529,149.0825,149.08261,11.6129,11.6689,149.08255,2.457E6,6.461E6,6.461E6,1,,DETECTED,2.911E5,11.6529,149.0825,149.08261,0.0579,11.6129,11.6689,149.08255,2.457E6,6.461E6,0.4003,0.7002,6.461E6,1,-0.027,,
1093,1.712E5,11.6529,167.09306,167.09322,11.5889,11.6689,167.09313,1.195E6,2.864E6,2.864E6,0,,DETECTED,1.712E5,11.6529,167.09306,167.09322,0.1112,11.5889,11.6689,167.09313,1.195E6,2.864E6,0.2502,0.6251,2.864E6,,,,
1094,1.192E5,11.6609,150.10286,150.10298,11.6129,11.6849,150.10292,9.724E5,2.204E6,2.204E6,0,,DETECTED,1.192E5,11.6609,150.10286,150.10298,0.0544,11.6129,11.6849,150.10292,9.724E5,2.204E6,0.5006,0.7503,2.204E6,,,,
1095,8.771E4,11.6609,152.11852,152.11865,11.6129,11.6849,152.11857,6.502E5,1.666E6,1.666E6,0,,DETECTED,8.771E4,11.6609,152.11852,152.11865,0.0373,11.6129,11.6849,152.11857,6.502E5,1.666E6,0.5006,0.7503,1.666E6,,,,
1096,1.272E5,11.6609,167.12943,167.12955,11.6129,11.6849,167.12948,8.879E5,2.435E6,2.435E6,0,,DETECTED,1.272E5,11.6609,167.12943,167.12955,0.0383,11.6129,11.6849,167.12948,8.879E5,2.435E6,0.5006,0.7503,2.435E6,,,,
1097,1.073E5,11.6609,179.12936,179.12964,11.5889,11.6849,179.12948,6.2E5,1.654E6,1.654E6,0,,DETECTED,1.073E5,11.6609,179.12936,179.12964,0.0543,11.5889,11.6849,179.12948,6.2E5,1.654E6,0.3338,0.6669,1.654E6,,,,
1098,1.143E5,11.701,135.07935,135.07947,11.6689,11.741,135.07941,7.814E5,2.214E6,2.214E6,0,,DETECTED,1.143E5,11.701,135.07935,135.07947,0.0331,11.6689,11.741,135.07941,7.814E5,2.214E6,1.248,1.124,2.214E6,,,,
1099,2.203E5,11.701,140.08208,140.08217,11.6689,11.7729,140.08211,1.009E6,3.681E6,3.681E6,0,,DETECTED,2.203E5,11.701,140.08208,140.08217,0.2771,11.6689,11.7729,140.08211,1.009E6,3.681E6,2.2439,1.6219,3.681E6,,,,
1100,2.786E5,11.701,148.08717,148.08731,11.6129,11.7729,148.08722,9.077E5,2.623E6,2.623E6,0,,DETECTED,2.786E5,11.701,148.08717,148.08731,0.042,11.6129,11.7729,148.08722,9.077E5,2.623E6,0.8167,0.9084,2.623E6,,,,
1101,3.287E5,11.701,161.0824,161.08257,11.6689,11.7969,161.08248,1.453E6,3.993E6,3.993E6,0,,DETECTED,3.287E5,11.701,161.0824,161.08257,0.0638,11.6689,11.7969,161.08248,1.453E6,3.993E6,2.9894,1.9947,3.993E6,,,,
1102,6.025E5,11.701,163.09805,163.09818,11.6689,11.7729,163.09811,3.274E6,8.497E6,8.497E6,2,,DETECTED,6.025E5,11.701,163.09805,163.09818,0.0736,11.6689,11.7729,163.09811,3.274E6,8.497E6,2.2439,1.6219,8.497E6,2,0.0028,,
1103,1.25E5,11.701,175.09819,175.09836,11.6689,11.7729,175.09826,6.543E5,1.908E6,1.908E6,0,,DETECTED,1.25E5,11.701,175.09819,175.09836,0.0286,11.6689,11.7729,175.09826,6.543E5,1.908E6,2.2439,1.6219,1.908E6,,,,
1104,2.213E5,11.701,179.093,179.09314,11.6689,11.7969,179.09307,8.867E5,2.521E6,2.521E6,0,,DETECTED,2.213E5,11.701,179.093,179.09314,0.0866,11.6689,11.7969,179.09307,8.867E5,2.521E6,2.9894,1.9947,2.521E6,,,,
1105,2.098E5,11.701,202.10893,202.10912,11.6689,11.7969,202.10904,9.16E5,2.636E6,2.636E6,0,,DETECTED,2.098E5,11.701,202.10893,202.10912,0.07,11.6689,11.7969,202.10904,9.16E5,2.636E6,2.9894,1.9947,2.636E6,,,,
1106,1.474E5,11.709,176.10602,176.10612,11.6689,11.741,176.10607,1.303E6,3.018E6,3.018E6,0,,DETECTED,1.474E5,11.709,176.10602,176.10612,0.0333,11.6689,11.741,176.10607,1.303E6,3.018E6,0.7985,0.8993,3.018E6,,,,
1107,1.635E5,11.725,122.07162,122.07172,11.6849,11.7729,122.07168,1.044E6,2.602E6,2.602E6,0,,DETECTED,1.635E5,11.725,122.07162,122.07172,0.0386,11.6849,11.7729,122.07168,1.044E6,2.602E6,1.1961,1.0981,2.602E6,,,,
1108,4.461E5,11.725,126.10291,126.10301,11.6849,11.7969,126.10294,1.878E6,6.176E6,6.176E6,2,,DETECTED,4.461E5,11.725,126.10291,126.10301,0.0472,11.6849,11.7969,126.10294,1.878E6,6.176E6,1.7927,1.3964,6.176E6,2,-0.027,,
1109,1.549E5,11.725,134.07143,134.07166,11.6849,11.8207,134.07157,6.778E5,1.598E6,1.598E6,0,,DETECTED,1.549E5,11.725,134.07143,134.07166,0.0357,11.6849,11.8207,134.07157,6.778E5,1.598E6,2.3878,1.6939,1.598E6,,,,
1110,2.128E5,11.725,137.08238,137.0825,11.6689,11.7969,137.08244,1.015E6,2.644E6,2.644E6,0,,DETECTED,2.128E5,11.725,137.08238,137.0825,0.0695,11.6689,11.7969,137.08244,1.015E6,2.644E6,1.2806,1.1403,2.644E6,,,,
1111,9.603E4,11.725,139.09802,139.09814,11.6849,11.7729,139.09808,5.759E5,1.584E6,1.584E6,0,,DETECTED,9.603E4,11.725,139.09802,139.09814,0.0361,11.6849,11.7729,139.09808,5.759E5,1.584E6,1.1961,1.0981,1.584E6,,,,
1112,1.807E5,11.725,140.11842,140.11855,11.6849,11.7729,140.11848,6.761E5,3.114E6,3.114E6,0,,DETECTED,1.807E5,11.725,140.11842,140.11855,0.0309,11.6849,11.7729,140.11848,6.761E5,3.114E6,1.1961,1.0981,3.114E6,,,,
1113,2.154E5,11.725,150.1028,150.10292,11.6849,11.7969,150.10286,1.089E6,2.777E6,2.777E6,0,,DETECTED,2.154E5,11.725,150.1028,150.10292,0.0307,11.6849,11.7969,150.10286,1.089E6,2.777E6,1.7927,1.3964,2.777E6,,,,
1114,4.089E5,11.725,151.09805,151.09816,11.6849,11.7729,151.0981,2.694E6,7.044E6,7.044E6,2,,DETECTED,4.089E5,11.725,151.09805,151.09816,0.0256,11.6849,11.7729,151.0981,2.694E6,7.044E6,1.1961,1.0981,7.044E6,2,-0.0282,,
1115,1.324E5,11.725,152.1185,152.11864,11.6849,11.7729,152.11855,6.502E5,2.079E6,2.079E6,0,,DETECTED,1.324E5,11.725,152.1185,152.11864,0.998,11.6849,11.7729,152.11855,6.502E5,2.079E6,1.1961,1.0981,2.079E6,,,,
1116,3.882E5,11.725,153.11372,153.11383,11.6849,11.7729,153.11377,2.373E6,6.653E6,6.653E6,1,,DETECTED,3.882E5,11.725,153.11372,153.11383,0.0243,11.6849,11.7729,153.11377,2.373E6,6.653E6,1.1961,1.0981,6.653E6,1,0.0119,,
1117,3.089E5,11.725,165.1138,165.11389,11.6849,11.7729,165.11384,1.818E6,5.106E6,5.106E6,1,,DETECTED,3.089E5,11.725,165.1138,165.11389,0.0342,11.6849,11.7729,165.11384,1.818E6,5.106E6,1.1961,1.0981,5.106E6,1,0.0381,,
1118,1.587E5,11.725,177.11371,177.11401,11.6849,11.7729,177.11388,9.579E5,2.391E6,2.391E6,0,,DETECTED,1.587E5,11.725,177.11371,177.11401,0.043,11.6849,11.7729,177.11388,9.579E5,2.391E6,1.1961,1.0981,2.391E6,,,,
1119,1.559E5,11.725,178.1089,178.10913,11.6849,11.7969,178.10904,8.216E5,1.937E6,1.937E6,0,,DETECTED,1.559E5,11.725,178.1089,178.10913,0.0626,11.6849,11.7969,178.10904,8.216E5,1.937E6,1.7927,1.3964,1.937E6,,,,
1120,1.427E5,11.725,189.11371,189.11392,11.6129,11.7729,189.11383,5.408E5,1.355E6,1.355E6,0,,DETECTED,1.427E5,11.725,189.11371,189.11392,0.1216,11.6129,11.7729,189.11383,5.408E5,1.355E6,0.4274,0.7137,1.355E6,,,,
1121,1.657E5,11.725,190.10899,190.10915,11.6689,11.7729,190.10907,9.048E5,2.397E6,2.397E6,0,,DETECTED,1.657E5,11.725,190.10899,190.10915,0.0734,11.6689,11.7729,190.10907,9.048E5,2.397E6,0.8544,0.9272,2.397E6,,,,
1122,1.182E5,11.725,194.14029,194.1405,11.6849,11.7969,194.1404,5.623E5,1.487E6,1.487E6,0,,DETECTED,1.182E5,11.725,194.14029,194.1405,0.0561,11.6849,11.7969,194.1404,5.623E5,1.487E6,1.7927,1.3964,1.487E6,,,,
1123,8.227E4,11.725,206.14029,206.14049,11.6849,11.7729,206.14041,5.109E5,1.448E6,1.448E6,0,,DETECTED,8.227E4,11.725,206.14029,206.14049,0.026,11.6849,11.7729,206.14041,5.109E5,1.448E6,1.1961,1.0981,1.448E6,,,,
1124,1.875E5,11.733,167.12939,167.1295,11.6849,11.7729,167.12945,8.879E5,3.191E6,3.191E6,0,,DETECTED,1.875E5,11.733,167.12939,167.1295,0.0301,11.6849,11.7729,167.12945,8.879E5,3.191E6,0.8308,0.9154,3.191E6,,,,
1125,1.223E5,11.733,179.12938,179.12952,11.6849,11.7729,179.12945,6.298E5,1.996E6,1.996E6,0,,DETECTED,1.223E5,11.733,179.12938,179.12952,0.0741,11.6849,11.7729,179.12945,6.298E5,1.996E6,0.8308,0.9154,1.996E6,,,,
1126,1.4E5,11.733,192.12463,192.12482,11.6849,11.7729,192.12471,8.807E5,2.184E6,2.184E6,0,,DETECTED,1.4E5,11.733,192.12463,192.12482,0.0381,11.6849,11.7729,192.12471,8.807E5,2.184E6,0.8308,0.9154,2.184E6,,,,
1127,3.092E5,11.749,624.52863,624.53082,11.6049,11.9241,624.52943,5.084E5,1.547E6,1.547E6,0,,DETECTED,3.092E5,11.749,624.52863,624.53082,0.2236,11.6049,11.9241,624.52943,5.084E5,1.547E6,1.2146,1.1073,1.547E6,,,,
1128,3.368E5,11.757,136.08717,136.08728,11.6849,11.7729,136.08722,2.166E6,5.295E6,5.295E6,2,,DETECTED,3.368E5,11.757,136.08717,136.08728,0.0774,11.6849,11.7729,136.08722,2.166E6,5.295E6,0.2215,0.6107,5.295E6,2,-0.0499,,
1129,3.514E5,11.757,138.10283,138.10291,11.6849,11.7729,138.10286,1.954E6,5.699E6,5.699E6,2,,DETECTED,3.514E5,11.757,138.10283,138.10291,0.0617,11.6849,11.7729,138.10286,1.954E6,5.699E6,0.2215,0.6107,5.699E6,2,-0.0579,,
1130,6.816E5,11.757,149.08244,149.08258,11.6689,11.7969,149.08251,2.816E6,7.614E6,7.614E6,3,,DETECTED,6.816E5,11.757,149.08244,149.08258,0.0765,11.6689,11.7969,149.08251,2.816E6,7.614E6,0.4526,0.7263,7.614E6,3,-0.0864,,
1131,3.238E5,11.757,158.15414,158.1544,11.5809,11.8763,158.15426,7.718E5,1.497E6,1.497E6,0,,DETECTED,3.238E5,11.757,158.15414,158.1544,0.1698,11.5809,11.8763,158.15426,7.718E5,1.497E6,0.6776,0.8388,1.497E6,,,,
1132,2.846E5,11.757,167.09305,167.09317,11.6689,11.7969,167.09309,1.392E6,3.008E6,3.008E6,0,,DETECTED,2.846E5,11.757,167.09305,167.09317,0.1175,11.6689,11.7969,167.09309,1.392E6,3.008E6,0.4526,0.7263,3.008E6,,,,
1133,2.926E6,11.765,124.08725,124.08735,11.6689,11.7969,124.0873,1.332E7,3.375E7,3.375E7,3,1,DETECTED,2.926E6,11.765,124.08725,124.08735,0.0358,11.6689,11.7969,124.0873,1.332E7,3.375E7,0.332,0.666,3.375E7,3,-0.0784,1,2
1135,1.356E5,11.765,176.10597,176.10609,11.741,11.7969,176.10602,1.036E6,4.341E6,4.341E6,0,,DETECTED,1.356E5,11.765,176.10597,176.10609,0.022,11.741,11.7969,176.10602,1.036E6,4.341E6,1.3308,1.1654,4.341E6,,,,
1136,2.36E5,11.765,377.29507,377.29626,11.6289,11.9479,377.29565,5.051E5,1.041E6,1.041E6,0,,DETECTED,2.36E5,11.765,377.29507,377.29626,0.2491,11.6289,11.9479,377.29565,5.051E5,1.041E6,1.344,1.172,1.041E6,,,,
1137,2.769E5,11.765,411.28287,411.28372,11.5889,11.9002,411.28342,5.228E5,1.358E6,1.358E6,0,,DETECTED,2.769E5,11.765,411.28287,411.28372,0.2644,11.5889,11.9002,411.28342,5.228E5,1.358E6,0.768,0.884,1.358E6,,,,
1138,3.332E5,11.765,601.44873,601.45209,11.6289,11.9241,601.45104,5.489E5,1.806E6,1.806E6,0,,DETECTED,3.332E5,11.765,601.44873,601.45209,0.1916,11.6289,11.9241,601.45104,5.489E5,1.806E6,1.169,1.0845,1.806E6,,,,
1139,9.396E4,11.7809,135.07933,135.07942,11.741,11.7969,135.07938,7.583E5,2.476E6,2.476E6,0,,DETECTED,9.396E4,11.7809,135.07933,135.07942,0.0344,11.741,11.7969,135.07938,7.583E5,2.476E6,0.3988,0.6994,2.476E6,,,,
1140,1.778E5,11.8127,140.082,140.08214,11.7729,11.8684,140.08205,6.559E5,2.83E6,2.83E6,0,,DETECTED,1.778E5,11.8127,140.082,140.08214,0.0464,11.7729,11.8684,140.08205,6.559E5,2.83E6,1.3976,1.1988,2.83E6,,,,
1141,1.739E5,11.8127,161.08238,161.08246,11.7969,11.8684,161.08242,1.347E6,4.046E6,4.046E6,0,,DETECTED,1.739E5,11.8127,161.08238,161.08246,0.0183,11.7969,11.8684,161.08242,1.347E6,4.046E6,3.4993,2.2497,4.046E6,,,,
1142,9.313E4,11.8127,174.09026,174.09048,11.7729,11.8684,174.09037,5.791E5,1.409E6,1.409E6,0,,DETECTED,9.313E4,11.8127,174.09026,174.09048,0.0759,11.7729,11.8684,174.09037,5.791E5,1.409E6,1.3976,1.1988,1.409E6,,,,
1143,1.61E5,11.8127,177.11371,177.11389,11.7729,11.8684,177.11381,8.883E5,2.527E6,2.527E6,0,,DETECTED,1.61E5,11.8127,177.11371,177.11389,0.0243,11.7729,11.8684,177.11381,8.883E5,2.527E6,1.3976,1.1988,2.527E6,,,,
1144,1.121E5,11.8127,179.09291,179.09303,11.7969,11.8684,179.093,8.867E5,2.411E6,2.411E6,0,,DETECTED,1.121E5,11.8127,179.09291,179.09303,0.0219,11.7969,11.8684,179.093,8.867E5,2.411E6,3.4993,2.2497,2.411E6,,,,
1145,1.118E5,11.8127,202.10893,202.10907,11.7969,11.8684,202.10898,9.16E5,2.282E6,2.282E6,0,,DETECTED,1.118E5,11.8127,202.10893,202.10907,0.0225,11.7969,11.8684,202.10898,9.16E5,2.282E6,3.4993,2.2497,2.282E6,,,,
1146,7.797E4,11.8127,243.13538,243.13571,11.7729,11.8763,243.13551,5.047E5,1.093E6,1.093E6,0,,DETECTED,7.797E4,11.8127,243.13538,243.13571,0.0227,11.7729,11.8763,243.13551,5.047E5,1.093E6,1.5973,1.2986,1.093E6,,,,
1147,2.47E5,11.8127,1152.10864,1152.11072,11.7729,11.9399,1152.10956,5.193E5,2.429E6,2.429E6,0,1,DETECTED,2.47E5,11.8127,1152.10864,1152.11072,0.1064,11.7729,11.9399,1152.10956,5.193E5,2.429E6,3.1957,2.0978,2.429E6,,,1,2
1148,3.233E5,11.8286,141.38823,141.38846,11.741,11.9954,141.38836,5.442E5,2.242E6,2.242E6,0,,DETECTED,3.233E5,11.8286,141.38823,141.38846,0.1436,11.741,11.9954,141.38836,5.442E5,2.242E6,1.9033,1.4517,2.242E6,,,,
1149,1.681E5,11.8286,176.10593,176.10609,11.7969,11.8763,176.10598,1.036E6,3.056E6,3.056E6,0,,DETECTED,1.681E5,11.8286,176.10593,176.10609,0.0763,11.7969,11.8763,176.10598,1.036E6,3.056E6,1.5001,1.25,3.056E6,,,,
1150,2.929E6,11.8286,531.40784,531.40906,11.7809,11.9954,531.40813,2.976E6,5.511E7,5.511E7,5,1,DETECTED,2.929E6,11.8286,531.40784,531.40906,0.037,11.7809,11.9954,531.40813,2.976E6,5.511E7,3.3573,3.6123,5.511E7,5,-0.0279,1,3
1154,1.292E5,11.8286,565.49628,565.49774,11.7729,11.9399,565.49701,5.216E5,1.312E6,1.312E6,0,,DETECTED,1.292E5,11.8286,565.49628,565.49774,0.1398,11.7729,11.9399,565.49701,5.216E5,1.312E6,1.9985,1.4993,1.312E6,,,,
1155,3.009E7,11.8286,565.56592,565.56732,11.0391,11.9954,565.56662,2.117E6,1.779E8,1.779E8,19,1,DETECTED,3.009E7,11.8286,565.56592,565.56732,0.1447,11.0391,11.9954,565.56662,2.117E6,1.779E8,1.5235,1.1227,1.779E8,19,-0.6882,1,4
1157,3.088E5,11.8286,569.36194,569.36383,11.7889,11.9637,569.36317,5.999E5,5.96E6,5.96E6,1,1,DETECTED,3.088E5,11.8286,569.36194,569.36383,0.0361,11.7889,11.9637,569.36317,5.999E5,5.96E6,4.0811,2.1996,5.96E6,1,0.0039,1,2
1158,5.838E5,11.8286,576.46393,576.46588,11.7729,11.9717,576.46548,5.585E5,1.058E7,1.058E7,1,1,DETECTED,5.838E5,11.8286,576.46393,576.46588,0.0391,11.7729,11.9717,576.46548,5.585E5,1.058E7,3.0863,1.889,1.058E7,1,-0.0029,1,2
1162,1.661E5,11.8366,122.07159,122.07168,11.7729,11.8684,122.07162,7.667E5,2.807E6,2.807E6,0,,DETECTED,1.661E5,11.8366,122.07159,122.07168,0.0412,11.7729,11.8684,122.07162,7.667E5,2.807E6,0.5,0.75,2.807E6,,,,
1163,2.513E5,11.8366,126.10288,126.10296,11.7969,11.8684,126.1029,1.679E6,6.067E6,6.067E6,0,,DETECTED,2.513E5,11.8366,126.10288,126.10296,0.0261,11.7969,11.8684,126.1029,1.679E6,6.067E6,0.8009,0.9005,6.067E6,,,,
1164,4.068E5,11.8366,128.11844,128.11865,11.6849,11.8684,128.11858,8.688E5,3.665E6,3.665E6,0,,DETECTED,4.068E5,11.8366,128.11844,128.11865,0.102,11.6849,11.8684,128.11858,8.688E5,3.665E6,0.2098,0.6049,3.665E6,,,,
1165,3.464E5,11.8366,136.08711,136.08722,11.7729,11.8684,136.08716,1.941E6,5.938E6,5.938E6,0,,DETECTED,3.464E5,11.8366,136.08711,136.08722,0.0459,11.7729,11.8684,136.08716,1.941E6,5.938E6,0.5,0.75,5.938E6,,,,
1166,1.091E5,11.8366,137.08234,137.0824,11.7969,11.8684,137.08237,7.59E5,2.314E6,2.314E6,0,,DETECTED,1.091E5,11.8366,137.08234,137.0824,0.1123,11.7969,11.8684,137.08237,7.59E5,2.314E6,0.8009,0.9005,2.314E6,,,,
1167,3.553E5,11.8366,138.10275,138.10286,11.7729,11.8684,138.10279,1.927E6,5.904E6,5.904E6,2,,DETECTED,3.553E5,11.8366,138.10275,138.10286,0.0233,11.7729,11.8684,138.10279,1.927E6,5.904E6,0.5,0.75,5.904E6,2,-0.0256,,
1168,9.624E4,11.8366,139.09795,139.09811,11.7729,11.8684,139.098,5.668E5,1.471E6,1.471E6,0,,DETECTED,9.624E4,11.8366,139.09795,139.09811,0.0645,11.7729,11.8684,139.098,5.668E5,1.471E6,0.5,0.75,1.471E6,,,,
1169,1.748E5,11.8366,140.11836,140.1185,11.7729,11.8684,140.1184,8.405E5,3.171E6,3.171E6,0,,DETECTED,1.748E5,11.8366,140.11836,140.1185,0.0581,11.7729,11.8684,140.1184,8.405E5,3.171E6,0.5,0.75,3.171E6,,,,
1170,1.342E5,11.8366,146.88373,146.88382,11.765,11.9399,146.88377,5.049E5,1.044E6,1.044E6,0,,DETECTED,1.342E5,11.8366,146.88373,146.88382,0.1592,11.765,11.9399,146.88377,5.049E5,1.044E6,1.4438,1.2219,1.044E6,,,,
1171,1.668E5,11.8366,148.08705,148.0872,11.7729,11.8684,148.08714,7.374E5,2.819E6,2.819E6,0,,DETECTED,1.668E5,11.8366,148.08705,148.0872,0.0456,11.7729,11.8684,148.08714,7.374E5,2.819E6,0.5,0.75,2.819E6,,,,
1172,4.371E5,11.8366,149.0824,149.08247,11.7969,11.8684,149.08243,3.391E6,9.305E6,9.305E6,2,,DETECTED,4.371E5,11.8366,149.0824,149.08247,0.0348,11.7969,11.8684,149.08243,3.391E6,9.305E6,0.8009,0.9005,9.305E6,2,-0.0268,,
1173,1.371E5,11.8366,150.10277,150.10286,11.7969,11.8684,150.10281,9.156E5,2.936E6,2.936E6,0,,DETECTED,1.371E5,11.8366,150.10277,150.10286,0.0192,11.7969,11.8684,150.10281,9.156E5,2.936E6,0.8009,0.9005,2.936E6,,,,
1174,3.914E5,11.8366,151.09801,151.09808,11.7729,11.8684,151.09804,1.959E6,6.576E6,6.576E6,2,,DETECTED,3.914E5,11.8366,151.09801,151.09808,0.0599,11.7729,11.8684,151.09804,1.959E6,6.576E6,0.5,0.75,6.576E6,2,-0.0177,,
