id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:isotopes
507,2.523E5,10.8371,167.1292,167.12946,0,10.7003,10.8774,167.12933,8.065E5,2.602E6,2.602E6,,DETECTED,2.523E5,10.8371,167.1292,167.12946,,,0.1174,10.7003,10.8774,167.12933,8.065E5,2.602E6,0.2948,0.6474,2.602E6,,
508,8.786E4,10.8371,175.09793,175.09816,0,10.7808,10.9178,175.09809,5.082E5,1.146E6,1.146E6,,DETECTED,8.786E4,10.8371,175.09793,175.09816,,,0.0803,10.7808,10.9178,175.09809,5.082E5,1.146E6,1.4337,1.2168,1.146E6,,
509,2.213E5,10.8371,179.09282,179.09305,0,10.7003,10.9178,179.09294,5.227E5,1.737E6,1.737E6,,DETECTED,2.213E5,10.8371,179.09282,179.09305,,,0.1449,10.7003,10.9178,179.09294,5.227E5,1.737E6,0.5895,0.7948,1.737E6,,
510,1.437E5,10.8371,179.12918,179.12946,0,10.7003,10.8774,179.12931,5.14E5,1.506E6,1.506E6,,DETECTED,1.437E5,10.8371,179.12918,179.12946,,,0.1225,10.7003,10.8774,179.12931,5.14E5,1.506E6,0.2948,0.6474,1.506E6,,
511,1.044E5,10.8371,202.10876,202.10899,0,10.7808,10.9178,202.10887,6.007E5,1.35E6,1.35E6,,DETECTED,1.044E5,10.8371,202.10876,202.10899,,,0.0808,10.7808,10.9178,202.10887,6.007E5,1.35E6,1.4337,1.2168,1.35E6,,
512,1.774E6,10.8532,124.0871,124.08728,6,10.7003,10.9178,124.0872,2.683E6,1.318E7,1.318E7,,DETECTED,1.774E6,10.8532,124.0871,124.08728,6,-0.1411,0.0892,10.7003,10.9178,124.0872,2.683E6,1.318E7,0.4217,0.7108,1.318E7,,
513,4.334E5,10.8532,149.08229,149.08252,1,10.7003,10.9178,149.08242,1.369E6,3.22E6,3.22E6,,DETECTED,4.334E5,10.8532,149.08229,149.08252,1,0.0039,0.209,10.7003,10.9178,149.08242,1.369E6,3.22E6,0.4217,0.7108,3.22E6,,
514,8.965E4,10.8532,167.09283,167.09302,0,10.8049,10.8855,167.09295,6.333E5,1.747E6,1.747E6,,DETECTED,8.965E4,10.8532,167.09283,167.09302,,,0.0509,10.8049,10.8855,167.09295,6.333E5,1.747E6,0.6677,0.8338,1.747E6,,
515,2.228E5,10.8532,177.11359,177.1138,0,10.7003,10.9016,177.11369,5.73E5,1.623E6,1.623E6,,DETECTED,2.228E5,10.8532,177.11359,177.1138,,,0.1672,10.7003,10.9016,177.11369,5.73E5,1.623E6,0.3162,0.6581,1.623E6,,
516,1.386E5,10.8532,730.57977,730.58215,0,10.8049,10.9817,730.58147,5.345E5,1.175E6,1.175E6,,DETECTED,1.386E5,10.8532,730.57977,730.58215,,,0.1051,10.8049,10.9817,730.58147,5.345E5,1.175E6,2.6586,1.8293,1.175E6,,
517,1.876E5,10.8855,550.62714,550.62885,0,10.8371,11.0133,550.62847,5.051E5,1.622E6,1.622E6,,DETECTED,1.876E5,10.8855,550.62714,550.62885,,,0.1288,10.8371,11.0133,550.62847,5.051E5,1.622E6,2.6395,1.8197,1.622E6,,
518,1.938E5,10.8935,702.21344,702.21387,1,10.8694,10.9339,702.21367,6.433E5,7.342E6,7.342E6,1,DETECTED,1.938E5,10.8935,702.21344,702.21387,1,-0.0042,0.0267,10.8694,10.9339,702.21367,6.433E5,7.342E6,1.2706,1.2651,7.342E6,1,2
521,1.558E5,10.9339,953.53857,953.54089,0,10.8452,11.0133,953.53979,5.557E5,1.357E6,1.357E6,,DETECTED,1.558E5,10.9339,953.53857,953.54089,,,0.1348,10.8452,11.0133,953.53979,5.557E5,1.357E6,0.8953,0.9476,1.357E6,,
522,1.319E5,10.9499,696.64771,696.65039,0,10.9178,11.0448,696.64945,5.016E5,1.618E6,1.618E6,,DETECTED,1.319E5,10.9499,696.64771,696.65039,,,0.0897,10.9178,11.0448,696.64945,5.016E5,1.618E6,2.9527,1.9764,1.618E6,,
523,9.005E5,10.9499,931.54944,931.55914,3,10.7728,11.0685,931.55716,5.038E5,6.495E6,6.495E6,1,DETECTED,9.005E5,10.9499,931.54944,931.55914,3,-0.0744,0.1369,10.7728,11.0685,931.55716,5.038E5,6.495E6,0.6376,0.8586,6.495E6,1,3
525,2.668E5,10.9579,126.10276,126.10287,1,10.8774,10.9896,126.10281,1.453E6,3.543E6,3.543E6,,DETECTED,2.668E5,10.9579,126.10276,126.10287,1,-0.0271,0.058,10.8774,10.9896,126.10281,1.453E6,3.543E6,0.394,0.697,3.543E6,,
526,3.539E5,10.9579,151.09778,151.09802,0,10.9097,11.0369,151.09789,1.752E6,3.887E6,3.887E6,,DETECTED,3.539E5,10.9579,151.09778,151.09802,,,0.1084,10.9097,11.0369,151.09789,1.752E6,3.887E6,1.6399,1.3199,3.887E6,,
527,4.529E5,10.9579,153.11343,153.11365,2,10.9178,11.0606,153.11353,1.568E6,4.829E6,4.829E6,,DETECTED,4.529E5,10.9579,153.11343,153.11365,2,-0.0282,0.0517,10.9178,11.0606,153.11353,1.568E6,4.829E6,2.5601,1.78,4.829E6,,
528,1.594E5,10.9658,179.09265,179.09296,0,10.9178,11.0369,179.09282,5.294E5,1.869E6,1.869E6,,DETECTED,1.594E5,10.9658,179.09265,179.09296,,,0.1025,10.9178,11.0369,179.09282,5.294E5,1.869E6,1.4791,1.2396,1.869E6,,
529,1.585E6,10.9658,538.53815,538.54047,0,9.7968,11.0369,538.53883,5.979E5,2.019E6,2.019E6,,DETECTED,1.585E6,10.9658,538.53815,538.54047,,,0.8093,9.7968,11.0369,538.53883,5.979E5,2.019E6,0.0608,0.5304,2.019E6,,
530,1.736E6,10.9738,124.08704,124.08721,3,10.9178,11.0606,124.0871,4.975E6,1.695E7,1.695E7,,DETECTED,1.736E6,10.9738,124.08704,124.08721,3,-0.0222,0.0504,10.9178,11.0606,124.0871,4.975E6,1.695E7,1.5509,1.2755,1.695E7,,
531,1.182E5,10.9738,135.0791,135.07935,0,10.9178,11.0369,135.07921,7.028E5,1.677E6,1.677E6,,DETECTED,1.182E5,10.9738,135.0791,135.07935,,,0.0385,10.9178,11.0369,135.07921,7.028E5,1.677E6,1.1279,1.0639,1.677E6,,
532,1.82E5,10.9738,167.09262,167.093,0,10.8855,11.0369,167.09287,5.598E5,1.995E6,1.995E6,,DETECTED,1.82E5,10.9738,167.09262,167.093,,,0.1241,10.8855,11.0369,167.09287,5.598E5,1.995E6,0.7157,0.8578,1.995E6,,
533,1.695E5,10.9738,176.1057,176.106,0,10.9178,11.0369,176.10581,5.394E5,2.801E6,2.801E6,,DETECTED,1.695E5,10.9738,176.1057,176.106,,,0.0474,10.9178,11.0369,176.10581,5.394E5,2.801E6,1.1279,1.0639,2.801E6,,
534,2.623E5,10.9817,140.0818,140.08202,0,10.9178,11.0606,140.0819,8.9E5,3.1E6,3.1E6,,DETECTED,2.623E5,10.9817,140.0818,140.08202,,,0.0231,10.9178,11.0606,140.0819,8.9E5,3.1E6,1.2352,1.1176,3.1E6,,
535,1.564E5,10.9817,161.08211,161.08237,0,10.9178,11.0369,161.08224,5.673E5,2.12E6,2.12E6,,DETECTED,1.564E5,10.9817,161.08211,161.08237,,,0.0641,10.9178,11.0369,161.08224,5.673E5,2.12E6,0.8645,0.9323,2.12E6,,
536,4.456E5,10.9817,163.09773,163.09798,2,10.9178,11.0606,163.09787,1.452E6,4.883E6,4.883E6,,DETECTED,4.456E5,10.9817,163.09773,163.09798,2,-0.0428,0.0489,10.9178,11.0606,163.09787,1.452E6,4.883E6,1.2352,1.1176,4.883E6,,
537,2.308E5,10.9975,721.5083,721.51337,0,10.9579,11.1162,721.50982,5.038E5,2.895E6,2.895E6,,DETECTED,2.308E5,10.9975,721.5083,721.51337,,,0.0731,10.9579,11.1162,721.50982,5.038E5,2.895E6,3.0527,1.9992,2.895E6,,
538,9.515E4,10.9975,732.49359,732.50122,0,10.9738,11.0923,732.49733,5.268E5,1.503E6,1.503E6,,DETECTED,9.515E4,10.9975,732.49359,732.50122,,,0.0356,10.9738,11.0923,732.49733,5.268E5,1.503E6,3.9983,2.4992,1.503E6,,
539,7.354E5,10.9975,739.42426,739.43396,0,10.2545,11.1482,739.43154,6.444E5,1.363E6,1.363E6,,DETECTED,7.354E5,10.9975,739.42426,739.43396,,,0.6796,10.2545,11.1482,739.43154,6.444E5,1.363E6,0.2028,0.6014,1.363E6,,
541,2.071E5,11.0054,128.1183,128.11852,0,10.8774,11.0369,128.11841,6.918E5,2.109E6,2.109E6,,DETECTED,2.071E5,11.0054,128.1183,128.11852,,,0.0787,10.8774,11.0369,128.11841,6.918E5,2.109E6,0.2467,0.6233,2.109E6,,
542,1.426E5,11.0054,140.11813,140.11839,0,10.9178,11.0211,140.11825,7.853E5,2.369E6,2.369E6,,DETECTED,1.426E5,11.0054,140.11813,140.11839,,,0.0362,10.9178,11.0211,140.11825,7.853E5,2.369E6,0.18,0.59,2.369E6,,
543,1.532E6,11.0054,468.38956,468.39136,0,10.1575,11.3002,468.39027,9.967E5,2.068E6,2.068E6,,DETECTED,1.532E6,11.0054,468.38956,468.39136,,,0.7939,10.1575,11.3002,468.39027,9.967E5,2.068E6,0.3477,0.6738,2.068E6,,
544,2.063E5,11.0054,663.52234,663.52545,0,10.9658,11.1003,663.52323,5.132E5,2.788E6,2.788E6,,DETECTED,2.063E5,11.0054,663.52234,663.52545,,,0.0816,10.9658,11.1003,663.52323,5.132E5,2.788E6,2.3375,1.6999,2.788E6,,
547,3.226E5,11.0133,1000.78656,1000.79053,0,10.9419,11.1322,1000.7882,5.213E5,2.895E6,2.895E6,1,DETECTED,3.226E5,11.0133,1000.78656,1000.79053,,,0.115,10.9419,11.1322,1000.7882,5.213E5,2.895E6,3.7646,1.3332,2.895E6,1,2
548,3.242E5,11.0211,149.08214,149.08241,0,10.9178,11.0369,149.08231,1.118E6,3.733E6,3.733E6,,DETECTED,3.242E5,11.0211,149.08214,149.08241,,,0.0962,10.9178,11.0369,149.08231,1.118E6,3.733E6,0.1527,0.5763,3.733E6,,
549,7.385E4,11.0211,152.32635,152.32646,0,10.9817,11.0685,152.3264,5.326E5,1.297E6,1.297E6,,DETECTED,7.385E4,11.0211,152.32635,152.32646,,,0.0667,10.9817,11.0685,152.3264,5.326E5,1.297E6,1.2007,1.1004,1.297E6,,
550,6.902E5,11.0211,165.85959,165.85989,0,10.9419,11.2521,165.85965,5.25E5,6.458E6,6.458E6,,DETECTED,6.902E5,11.0211,165.85959,165.85989,,,0.0928,10.9419,11.2521,165.85965,5.25E5,6.458E6,2.708,2.3777,6.458E6,,
551,3.115E5,11.0211,166.10927,166.11044,0,10.9499,11.1482,166.11027,5.735E5,3.225E6,3.225E6,,DETECTED,3.115E5,11.0211,166.10927,166.11044,,,0.0919,10.9499,11.1482,166.11027,5.735E5,3.225E6,1.5528,1.3915,3.225E6,,
553,7.26E5,11.0211,177.12376,177.12415,0,10.9419,11.2601,177.12385,5.073E5,6.293E6,6.293E6,,DETECTED,7.26E5,11.0211,177.12376,177.12415,,,0.1004,10.9419,11.2601,177.12385,5.073E5,6.293E6,2.49,2.1186,6.293E6,,
554,2.28E5,11.0211,177.1304,177.13054,0,10.9579,11.1162,177.13046,5.855E5,2.365E6,2.365E6,,DETECTED,2.28E5,11.0211,177.1304,177.13054,,,0.0982,10.9579,11.1162,177.13046,5.855E5,2.365E6,1.5027,1.2513,2.365E6,,
555,3.179E5,11.0211,177.37457,177.37495,0,10.9499,11.1402,177.37467,5.397E5,3.095E6,3.095E6,,DETECTED,3.179E5,11.0211,177.37457,177.37495,,,0.0995,10.9499,11.1402,177.37467,5.397E5,3.095E6,3.8982,1.3354,3.095E6,,
556,8.539E5,11.0211,326.87613,326.87735,0,10.3278,11.3402,326.87669,5.276E5,1.249E6,1.249E6,,DETECTED,8.539E5,11.0211,326.87613,326.87735,,,0.7608,10.3278,11.3402,326.87669,5.276E5,1.249E6,0.4601,0.73,1.249E6,,
557,2.626E5,11.0211,327.07773,327.07825,0,10.9579,11.1162,327.07797,5.203E5,3.295E6,3.295E6,,DETECTED,2.626E5,11.0211,327.07773,327.07825,,,0.1013,10.9579,11.1162,327.07797,5.203E5,3.295E6,1.9048,1.2513,3.295E6,,
558,2.059E5,11.0211,383.14008,383.14084,0,10.9579,11.1082,383.1404,5.294E5,2.711E6,2.711E6,,DETECTED,2.059E5,11.0211,383.14008,383.14084,,,0.1191,10.9579,11.1082,383.1404,5.294E5,2.711E6,0.8284,1.1883,2.711E6,,
559,5.204E5,11.0211,439.20291,439.20392,1,10.9419,11.1881,439.20328,5.162E5,5.627E6,5.627E6,1,DETECTED,5.204E5,11.0211,439.20291,439.20392,1,0.0061,0.0911,10.9419,11.1881,439.20328,5.162E5,5.627E6,2.0058,2.08,5.627E6,1,2
561,1.601E6,11.0211,495.26572,495.2666,3,10.9339,11.3082,495.26606,7.757E5,1.616E7,1.616E7,1,DETECTED,1.601E6,11.0211,495.26572,495.2666,3,-0.0435,0.0936,10.9339,11.3082,495.26606,7.757E5,1.616E7,1.8215,2.1249,1.616E7,1,2
563,2.424E6,11.0211,551.32782,551.3288,4,10.9178,11.2761,551.32818,6.851E5,2.532E7,2.532E7,1,DETECTED,2.424E6,11.0211,551.32782,551.3288,4,-0.0514,0.0755,10.9178,11.2761,551.32818,6.851E5,2.532E7,2.3024,1.971,2.532E7,1,3
566,7.45E6,11.0211,607.39032,607.39203,11,10.7324,11.3881,607.39091,5.734E5,6.62E7,6.62E7,1,DETECTED,7.45E6,11.0211,607.39032,607.39203,11,-0.0674,0.0843,10.7324,11.3881,607.39091,5.734E5,6.62E7,2.1203,2.255,6.62E7,1,3
569,3.247E5,11.0211,663.5401,663.54254,0,10.9499,11.1482,663.541,5.419E5,3.315E6,3.315E6,1,DETECTED,3.247E5,11.0211,663.5401,663.54254,,,0.0827,10.9499,11.1482,663.541,5.419E5,3.315E6,1.742,1.3915,3.315E6,1,2
570,9.528E4,11.0211,664.3869,664.3891,0,10.9817,11.0923,664.38801,5.68E5,1.932E6,1.932E6,,DETECTED,9.528E4,11.0211,664.3869,664.3891,,,0.0504,10.9817,11.0923,664.38801,5.68E5,1.932E6,1.8032,1.4016,1.932E6,,
572,5.186E6,11.0211,680.47931,680.48108,9,10.7808,11.3561,680.48032,6.035E5,4.186E7,4.186E7,1,DETECTED,5.186E6,11.0211,680.47931,680.48108,9,-0.0594,0.0915,10.7808,11.3561,680.48032,6.035E5,4.186E7,3.1002,2.3603,4.186E7,1,3
575,5.676E6,11.0211,685.43427,685.43726,6,10.7244,11.1881,685.43557,5.37E5,5.139E7,5.139E7,1,DETECTED,5.676E6,11.0211,685.43427,685.43726,6,-0.0662,0.099,10.7244,11.1881,685.43557,5.37E5,5.139E7,2.0721,1.635,5.139E7,1,3
578,7.573E4,11.0211,688.4483,688.45221,0,10.9738,11.0765,688.44989,5.116E5,1.244E6,1.244E6,,DETECTED,7.573E4,11.0211,688.4483,688.45221,,,0.0752,10.9738,11.0765,688.44989,5.116E5,1.244E6,1.1673,1.0836,1.244E6,,
579,1.663E6,11.0211,701.40839,701.40997,4,10.9258,11.2921,701.40944,6.402E5,1.424E7,1.424E7,1,DETECTED,1.663E6,11.0211,701.40839,701.40997,4,-0.0503,0.0978,10.9258,11.2921,701.40944,6.402E5,1.424E7,2.4256,2.6619,1.424E7,1,2
581,2.132E5,11.0211,703.41022,703.41205,0,10.9579,11.1162,703.41093,5.398E5,2.212E6,2.212E6,,DETECTED,2.132E5,11.0211,703.41022,703.41205,,,0.0962,10.9579,11.1162,703.41093,5.398E5,2.212E6,1.5027,1.2513,2.212E6,,
582,6.238E7,11.0211,708.51031,708.51221,15,10.6842,11.3002,708.51072,3.446E6,4.96E8,4.96E8,1,DETECTED,6.238E7,11.0211,708.51031,708.51221,15,-0.317,0.1012,10.6842,11.3002,708.51072,3.446E6,4.96E8,2.3583,3.3513,4.96E8,1,5
583,2.902E5,11.0211,708.60822,708.60962,0,10.9658,11.1322,708.60889,5.296E5,3.057E6,3.057E6,1,DETECTED,2.902E5,11.0211,708.60822,708.60962,,,0.0946,10.9658,11.1322,708.60889,5.296E5,3.057E6,2.1845,1.5035,3.057E6,1,2
584,1.165E5,11.0211,709.43512,709.4375,0,10.9658,11.0923,709.43604,5.656E5,1.656E6,1.656E6,,DETECTED,1.165E5,11.0211,709.43512,709.4375,,,0.0621,10.9658,11.0923,709.43604,5.656E5,1.656E6,1.2867,1.1433,1.656E6,,
593,1.345E6,11.0211,1347.88135,1347.88391,2,10.9579,11.1162,1347.88202,6.695E5,2.086E7,2.086E7,1,DETECTED,1.345E6,11.0211,1347.88135,1347.88391,2,0.0197,0.0636,10.9579,11.1162,1347.88202,6.695E5,2.086E7,1.4112,1.2248,2.086E7,1,4
594,1.252E6,11.0211,1348.88232,1348.88647,1,10.9579,11.1162,1348.88535,5.067E5,1.89E7,1.89E7,,DETECTED,1.252E6,11.0211,1348.88232,1348.88647,1,-0.0266,0.0642,10.9579,11.1162,1348.88535,5.067E5,1.89E7,1.4487,1.2242,1.89E7,,
597,1.268E5,11.0211,1363.85437,1363.86584,0,10.9817,11.0765,1363.85736,6.743E5,2.074E6,2.074E6,1,DETECTED,1.268E5,11.0211,1363.85437,1363.86584,,,0.0605,10.9817,11.0765,1363.85736,6.743E5,2.074E6,1.4012,1.2006,2.074E6,1,2
598,2.275E6,11.0211,1370.95142,1370.95996,2,10.9499,11.1402,1370.9587,5.291E5,3.205E7,3.205E7,1,DETECTED,2.275E6,11.0211,1370.95142,1370.95996,2,-0.0345,0.0682,10.9499,11.1402,1370.9587,5.291E5,3.205E7,1.4506,1.267,3.205E7,1,4
599,2.22E6,11.0211,1371.96021,1371.96387,1,10.9499,11.1402,1371.96183,5.392E5,3.167E7,3.167E7,,DETECTED,2.22E6,11.0211,1371.96021,1371.96387,1,0.0513,0.0692,10.9499,11.1402,1371.96183,5.392E5,3.167E7,1.4307,1.252,3.167E7,,
602,2.613E5,11.029,136.08691,136.08711,0,10.9178,11.0369,136.08702,1.204E6,3.315E6,3.315E6,,DETECTED,2.613E5,11.029,136.08691,136.08711,,,0.0157,10.9178,11.0369,136.08702,1.204E6,3.315E6,0.0709,0.5355,3.315E6,,
603,2.992E5,11.029,138.10255,138.10275,1,10.9178,11.0369,138.10264,1.329E6,3.422E6,3.422E6,,DETECTED,2.992E5,11.029,138.10255,138.10275,1,-0.0971,0.0989,10.9178,11.0369,138.10264,1.329E6,3.422E6,0.0709,0.5355,3.422E6,,
604,6.314E4,11.029,140.1181,140.11823,0,11.0211,11.0765,140.11817,7.853E5,1.943E6,1.943E6,,DETECTED,6.314E4,11.029,140.1181,140.11823,,,0.0159,11.0211,11.0765,140.11817,7.853E5,1.943E6,6.0089,3.5045,1.943E6,,
605,7.83E4,11.029,149.21178,149.21188,0,10.9817,11.0685,149.21181,5.214E5,1.353E6,1.353E6,,DETECTED,7.83E4,11.029,149.21178,149.21188,,,0.0724,10.9817,11.0685,149.21181,5.214E5,1.353E6,0.8341,0.917,1.353E6,,
606,1.477E5,11.029,150.10237,150.10277,0,10.9178,11.0369,150.1026,5.321E5,1.732E6,1.732E6,,DETECTED,1.477E5,11.029,150.10237,150.10277,,,0.0159,10.9178,11.0369,150.1026,5.321E5,1.732E6,0.0709,0.5355,1.732E6,,
607,1.894E5,11.029,152.11815,152.11847,0,10.8774,11.0765,152.11831,5.203E5,1.59E6,1.59E6,,DETECTED,1.894E5,11.029,152.11815,152.11847,,,0.0865,10.8774,11.0765,152.11831,5.203E5,1.59E6,0.3128,0.6564,1.59E6,,
608,2.554E5,11.029,165.11348,165.11369,0,10.9178,11.0369,165.1136,1.125E6,3.15E6,3.15E6,1,DETECTED,2.554E5,11.029,165.11348,165.11369,,,0.0531,10.9178,11.0369,165.1136,1.125E6,3.15E6,0.0709,0.5355,3.15E6,1,2
609,2.233E5,11.029,165.86555,165.86574,0,10.9579,11.1162,165.86562,5.049E5,2.486E6,2.486E6,,DETECTED,2.233E5,11.029,165.86555,165.86574,,,0.0932,10.9579,11.1162,165.86562,5.049E5,2.486E6,1.2251,1.1126,2.486E6,,
610,2.143E5,11.029,167.12897,167.12935,0,10.8774,11.0369,167.1292,8.497E5,2.237E6,2.237E6,,DETECTED,2.143E5,11.029,167.12897,167.12935,,,0.145,10.8774,11.0369,167.1292,8.497E5,2.237E6,0.0521,0.526,2.237E6,,
611,9.497E4,11.029,177.38121,177.38136,0,10.9738,11.0923,177.38128,5.359E5,1.085E6,1.085E6,,DETECTED,9.497E4,11.029,177.38121,177.38136,,,0.102,10.9738,11.0923,177.38128,5.359E5,1.085E6,1.1449,1.0725,1.085E6,,
612,2.765E5,11.029,663.3634,663.36536,0,10.9579,11.1003,663.36371,8.382E5,3.072E6,3.072E6,1,DETECTED,2.765E5,11.029,663.3634,663.36536,,,0.0997,10.9579,11.1003,663.36371,8.382E5,3.072E6,1.0011,1.0006,3.072E6,1,2
614,6.838E6,11.029,665.45966,665.46167,0,10.4982,11.3641,665.46033,5.026E5,5.532E7,5.532E7,1,DETECTED,6.838E6,11.029,665.45966,665.46167,,,0.096,10.4982,11.3641,665.46033,5.026E5,5.532E7,2.1602,2.3186,5.532E7,1,2
615,9.624E4,11.029,667.46112,667.46545,0,10.9817,11.0923,667.4635,5.627E5,1.363E6,1.363E6,,DETECTED,9.624E4,11.029,667.46112,667.46545,,,0.0913,10.9817,11.0923,667.4635,5.627E5,1.363E6,1.3361,1.1681,1.363E6,,
616,4.083E5,11.029,694.49384,694.49694,1,10.9499,11.1482,694.49498,5.941E5,5.062E6,5.062E6,1,DETECTED,4.083E5,11.029,694.49384,694.49694,1,0.0061,0.0321,10.9499,11.1482,694.49498,5.941E5,5.062E6,0.7232,1.2527,5.062E6,1,2
618,1.57E5,11.029,709.41632,709.41742,0,10.9579,11.1003,709.41677,5.476E5,1.643E6,1.643E6,,DETECTED,1.57E5,11.029,709.41632,709.41742,,,0.1022,10.9579,11.1003,709.41677,5.476E5,1.643E6,1.0011,1.0006,1.643E6,,
620,1.482E5,11.029,722.50635,722.5155,0,10.9658,11.1162,722.50914,5.061E5,1.805E6,1.805E6,,DETECTED,1.482E5,11.029,722.50635,722.5155,,,0.0986,10.9658,11.1162,722.50914,5.061E5,1.805E6,1.379,1.1895,1.805E6,,
621,6.506E6,11.029,736.54199,736.54388,10,10.6842,11.3322,736.5426,5.541E5,4.769E7,4.769E7,1,DETECTED,6.506E6,11.029,736.54199,736.54388,10,-0.081,0.1028,10.6842,11.3322,736.5426,5.541E5,4.769E7,3.3885,2.4281,4.769E7,1,3
623,9.485E4,11.029,774.5318,774.53302,0,10.9738,11.0606,774.53214,5.203E5,1.956E6,1.956E6,,DETECTED,9.485E4,11.029,774.5318,774.53302,,,0.0637,10.9738,11.0606,774.53214,5.203E5,1.956E6,0.5715,0.7857,1.956E6,,
624,1.773E6,11.029,792.60486,792.60693,4,10.9097,11.3481,792.60544,5.258E5,1.194E7,1.194E7,1,DETECTED,1.773E6,11.029,792.60486,792.60693,4,-0.0571,0.107,10.9097,11.3481,792.60544,5.258E5,1.194E7,3.269,2.0481,1.194E7,1,3
627,3.636E5,11.029,1325.89746,1325.90308,1,10.9658,11.1003,1325.90062,6.039E5,5.977E6,5.977E6,1,DETECTED,3.636E5,11.029,1325.89746,1325.90308,1,-0.0096,0.0609,10.9658,11.1003,1325.90062,6.039E5,5.977E6,1.1597,1.0635,5.977E6,1,3
629,2.466E6,11.029,1342.92578,1342.92834,2,10.9499,11.1482,1342.92714,6.151E5,3.561E7,3.561E7,1,DETECTED,2.466E6,11.029,1342.92578,1342.92834,2,-0.004,0.0721,10.9499,11.1482,1342.92714,6.151E5,3.561E7,1.1365,1.0983,3.561E7,1,5
630,2.288E6,11.029,1343.92725,1343.93103,1,10.9499,11.1482,1343.93034,5.614E5,3.29E7,3.29E7,,DETECTED,2.288E6,11.029,1343.92725,1343.93103,1,-0.0491,0.0707,10.9499,11.1482,1343.93034,5.614E5,3.29E7,1.0929,1.1049,3.29E7,,
632,7.51E4,11.029,1398.98389,1398.99597,0,10.9817,11.0765,1398.99027,5.14E5,1.2E6,1.2E6,,DETECTED,7.51E4,11.029,1398.98389,1398.99597,,,0.0755,10.9817,11.0765,1398.99027,5.14E5,1.2E6,1.0011,1.0006,1.2E6,,
633,1.075E5,11.0369,145.98535,145.98564,0,11.029,11.1721,145.98552,5.41E5,1.034E6,1.034E6,,DETECTED,1.075E5,11.0369,145.98535,145.98564,,,0.1026,11.029,11.1721,145.98552,5.41E5,1.034E6,17.1301,9.0651,1.034E6,,
636,1.461E5,11.0448,148.08687,148.08714,0,10.9178,11.0606,148.08699,5.122E5,1.786E6,1.786E6,,DETECTED,1.461E5,11.0448,148.08687,148.08714,,,0.0556,10.9178,11.0606,148.08699,5.122E5,1.786E6,0.1244,0.5622,1.786E6,,
637,2.152E5,11.0448,176.10574,176.10593,0,11.0369,11.1801,176.10584,5.394E5,2.46E6,2.46E6,,DETECTED,2.152E5,11.0448,176.10574,176.10593,,,0.0779,11.0369,11.1801,176.10584,5.394E5,2.46E6,17.1429,9.0715,2.46E6,,
638,2.149E5,11.0448,179.09271,179.09297,0,11.0369,11.1961,179.09283,5.422E5,2.23E6,2.23E6,,DETECTED,2.149E5,11.0448,179.09271,179.09297,,,0.1272,11.0369,11.1961,179.09283,5.422E5,2.23E6,19.1677,10.0838,2.23E6,,
639,8.195E5,11.0448,600.46271,600.46991,0,10.2871,11.3481,600.46834,6.187E5,1.258E6,1.258E6,,DETECTED,8.195E5,11.0448,600.46271,600.46991,,,0.5376,10.2871,11.3481,600.46834,6.187E5,1.258E6,0.4003,0.7001,1.258E6,,
641,2.811E5,11.0448,706.4931,706.49542,0,10.9499,11.1322,706.49423,5.017E5,3.283E6,3.283E6,1,DETECTED,2.811E5,11.0448,706.4931,706.49542,,,0.0822,10.9499,11.1322,706.49423,5.017E5,3.283E6,0.692,0.9601,3.283E6,1,2
642,9.049E5,11.0448,726.46185,726.46674,2,10.9419,11.1801,726.46251,5.617E5,9.274E6,9.274E6,1,DETECTED,9.049E5,11.0448,726.46185,726.46674,2,-0.0435,0.0879,10.9419,11.1801,726.46251,5.617E5,9.274E6,0.8417,1.1277,9.274E6,1,3
