id,area,rt,mz_range:min,mz_range:max,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,fragment_scans,charge,datafile:20250402_PMA_tp24_000028_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000028_01_01.mzML:area,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz,datafile:20250402_PMA_tp24_000028_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000028_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000028_01_01.mzML:height,datafile:20250402_PMA_tp24_000028_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000028_01_01.mzML:charge,datafile:20250402_PMA_tp24_000028_01_01.mzML:isotopes
4585,1.215E5,11.6821,518.4895,518.49213,11.6503,11.7376,518.49044,8.166E5,2.326E6,2.326E6,0,,DETECTED,1.215E5,11.6821,518.4895,518.49213,0.0517,11.6503,11.7376,518.49044,8.166E5,2.326E6,1.7432,1.3716,2.326E6,,,,
4586,3.225E6,11.6821,534.48706,534.48877,11.6343,11.9916,534.48797,5.081E5,4.373E7,4.373E7,4,1,DETECTED,3.225E6,11.6821,534.48706,534.48877,0.0583,11.6343,11.9916,534.48797,5.081E5,4.373E7,2.4761,1.9791,4.373E7,4,-0.029,1,3
4589,3.13E5,11.6821,571.46576,571.47168,11.6503,11.7931,571.47086,6.963E5,5.466E6,5.466E6,1,1,DETECTED,3.13E5,11.6821,571.46576,571.47168,0.0362,11.6503,11.7931,571.47086,6.963E5,5.466E6,4.4316,2.2451,5.466E6,1,0.0129,1,2
4591,9.991E5,11.6821,589.48212,589.48346,11.6183,11.8091,589.48237,5.223E5,1.555E7,1.555E7,2,1,DETECTED,9.991E5,11.6821,589.48212,589.48346,0.097,11.6183,11.8091,589.48237,5.223E5,1.555E7,4.249,2.3418,1.555E7,2,-0.0041,1,2
4594,2.039E6,11.6821,768.55824,768.56238,11.6423,11.8487,768.56169,6.65E5,3.158E7,3.158E7,3,1,DETECTED,2.039E6,11.6821,768.55824,768.56238,0.086,11.6423,11.8487,768.56169,6.65E5,3.158E7,4.4987,2.5979,3.158E7,3,-0.012,1,3
4596,3.451E6,11.6821,773.51556,773.51752,11.6263,11.7376,773.51666,5.017E5,7.929E7,7.929E7,2,1,DETECTED,3.451E6,11.6821,773.51556,773.51752,0.0417,11.6263,11.7376,773.51666,5.017E5,7.929E7,1.8657,1.3792,7.929E7,2,-0.0199,1,5
4600,3.265E5,11.6821,789.4906,789.49481,11.6503,11.7376,789.49114,5.623E5,7.238E6,7.238E6,1,1,DETECTED,3.265E5,11.6821,789.4906,789.49481,0.0433,11.6503,11.7376,789.49114,5.623E5,7.238E6,1.6042,1.3716,7.238E6,1,-0.0029,1,3
4602,9.761E4,11.6901,165.09103,165.0917,11.6663,11.7376,165.09109,5.57E5,2.565E6,2.565E6,0,,DETECTED,9.761E4,11.6901,165.09103,165.0917,0.0367,11.6663,11.7376,165.09109,5.57E5,2.565E6,1.996,1.498,2.565E6,,,,
4603,1.403E5,11.6901,167.0927,167.09291,11.6742,11.7613,167.09279,5.204E5,2.283E6,2.283E6,0,,DETECTED,1.403E5,11.6901,167.0927,167.09291,0.0233,11.6742,11.7613,167.09279,5.204E5,2.283E6,4.4898,2.7449,2.283E6,,,,
4604,7.71E4,11.6901,174.13133,174.13162,11.6503,11.7297,174.13141,5.478E5,1.473E6,1.473E6,0,,DETECTED,7.71E4,11.6901,174.13133,174.13162,0.0575,11.6503,11.7297,174.13141,5.478E5,1.473E6,0.9969,0.9985,1.473E6,,,,
4605,5.061E5,11.6901,262.25275,262.25336,11.6343,11.8091,262.25303,5.137E5,7.108E6,7.108E6,1,,DETECTED,5.061E5,11.6901,262.25275,262.25336,0.1176,11.6343,11.8091,262.25303,5.137E5,7.108E6,1.8691,1.5481,7.108E6,1,-0.0097,,
4606,7.072E4,11.6901,280.26337,280.26398,11.6503,11.7297,280.26354,5.205E5,1.432E6,1.432E6,0,,DETECTED,7.072E4,11.6901,280.26337,280.26398,0.0567,11.6503,11.7297,280.26354,5.205E5,1.432E6,0.9969,0.9985,1.432E6,,,,
4607,3.113E5,11.6901,431.38159,431.38469,11.6583,11.7455,431.3824,7.268E5,6.649E6,6.649E6,0,,DETECTED,3.113E5,11.6901,431.38159,431.38469,0.042,11.6583,11.7455,431.3824,7.268E5,6.649E6,1.5098,1.3726,6.649E6,,,,
4610,9.064E6,11.6901,696.54016,696.54175,11.6343,11.9995,696.54063,1.183E6,1.223E8,1.223E8,5,1,DETECTED,9.064E6,11.6901,696.54016,696.54175,0.058,11.6343,11.9995,696.54063,1.183E6,1.223E8,1.9762,2.1517,1.223E8,5,-0.0439,1,4
4612,3.971E5,11.6901,1450.0769,1450.07898,11.6423,11.7376,1450.07824,6.326E5,7.635E6,7.635E6,1,1,DETECTED,3.971E5,11.6901,1450.0769,1450.07898,0.0545,11.6423,11.7376,1450.07824,6.326E5,7.635E6,0.9761,1.0076,7.635E6,1,-0.0177,1,3
4615,1.156E5,11.6901,1487.06116,1487.06519,11.6583,11.7218,1487.06243,8.349E5,2.962E6,2.962E6,0,1,DETECTED,1.156E5,11.6901,1487.06116,1487.06519,0.0393,11.6583,11.7218,1487.06243,8.349E5,2.962E6,0.9987,0.9994,2.962E6,,,1,3
4618,2.707E5,11.698,552.49774,552.4986,11.6423,11.7772,552.49832,6.133E5,3.852E6,3.852E6,0,1,DETECTED,2.707E5,11.698,552.49774,552.4986,0.0911,11.6423,11.7772,552.49832,6.133E5,3.852E6,1.6214,1.2114,3.852E6,,,1,2
4619,2.302E5,11.698,629.4729,629.47552,11.5863,11.7376,629.47479,5.345E5,3.937E6,3.937E6,0,1,DETECTED,2.302E5,11.698,629.4729,629.47552,0.0357,11.5863,11.7376,629.47479,5.345E5,3.937E6,0.3214,0.6772,3.937E6,,,1,2
4620,1.527E5,11.698,685.43549,685.4383,11.6663,11.7297,685.43618,1.217E6,4.071E6,4.071E6,0,1,DETECTED,1.527E5,11.698,685.43549,685.4383,0.042,11.6663,11.7297,685.43618,1.217E6,4.071E6,0.9985,0.9992,4.071E6,,,1,2
4623,4.981E6,11.698,714.5498,714.55261,11.6343,11.9995,714.55119,6.594E5,6.449E7,6.449E7,4,1,DETECTED,4.981E6,11.698,714.5498,714.55261,0.0607,11.6343,11.9995,714.55119,6.594E5,6.449E7,1.5906,1.5513,6.449E7,4,-0.046,1,4
4627,3.356E5,11.698,1428.0957,1428.09741,11.6503,11.7376,1428.09616,1.001E6,7.915E6,7.915E6,1,1,DETECTED,3.356E5,11.698,1428.0957,1428.09741,0.0409,11.6503,11.7376,1428.09616,1.001E6,7.915E6,0.8665,0.9152,7.915E6,1,-0.0097,1,3
4631,1.25E5,11.706,138.10257,138.10274,11.6742,11.7376,138.10264,1.108E6,2.518E6,2.518E6,0,,DETECTED,1.25E5,11.706,138.10257,138.10274,0.0183,11.6742,11.7376,138.10264,1.108E6,2.518E6,0.9965,0.9983,2.518E6,,,,
4632,1.12E5,11.706,202.10861,202.1089,11.6742,11.7613,202.10873,5.892E5,1.779E6,1.779E6,0,,DETECTED,1.12E5,11.706,202.10861,202.1089,0.0175,11.6742,11.7613,202.10873,5.892E5,1.779E6,1.7441,1.372,1.779E6,,,,
4633,1.51E5,11.706,425.36203,425.36473,11.6183,11.8011,425.36285,5.549E5,1.554E6,1.554E6,0,,DETECTED,1.51E5,11.706,425.36203,425.36473,0.0887,11.6183,11.8011,425.36285,5.549E5,1.554E6,1.0854,1.0427,1.554E6,,,,
4634,3.239E6,11.706,429.37256,429.37497,11.5625,11.8804,429.37289,5.613E5,7.577E7,7.577E7,2,1,DETECTED,3.239E6,11.706,429.37256,429.37497,0.0364,11.5625,11.8804,429.37289,5.613E5,7.577E7,0.7152,1.0721,7.577E7,2,-0.0347,1,2
4636,9.981E4,11.706,447.38321,447.38652,11.6742,11.7297,447.38344,9.91E5,3.067E6,3.067E6,0,,DETECTED,9.981E4,11.706,447.38321,447.38652,0.0342,11.6742,11.7297,447.38344,9.91E5,3.067E6,0.7478,0.8739,3.067E6,,,,
4637,2.375E5,11.706,587.54681,587.54901,11.5625,11.7297,587.54805,8.039E5,2.091E6,2.091E6,0,,DETECTED,2.375E5,11.706,587.54681,587.54901,0.1453,11.5625,11.7297,587.54805,8.039E5,2.091E6,0.1654,0.5827,2.091E6,,,,
4639,4.858E5,11.7139,411.28262,411.28372,11.5704,11.9678,411.28306,5.632E5,2.488E6,2.488E6,0,,DETECTED,4.858E5,11.7139,411.28262,411.28372,0.2249,11.5704,11.9678,411.28306,5.632E5,2.488E6,1.7696,1.3848,2.488E6,,,,
4640,2.523E5,11.7139,448.39075,448.39254,11.6583,11.7455,448.39095,8.262E5,5.509E6,5.509E6,1,,DETECTED,2.523E5,11.7139,448.39075,448.39254,0.0472,11.6583,11.7455,448.39095,8.262E5,5.509E6,0.4715,0.7846,5.509E6,1,-0.0177,,
4641,1.32E5,11.7139,484.36679,484.36862,11.5784,11.7455,484.36789,5.406E5,1.377E6,1.377E6,0,,DETECTED,1.32E5,11.7139,484.36679,484.36862,0.1013,11.5784,11.7455,484.36789,5.406E5,1.377E6,0.2333,0.6167,1.377E6,,,,
4642,1.317E5,11.7139,531.40778,531.40881,11.6901,11.7455,531.40817,1.577E6,3.462E6,3.462E6,0,1,DETECTED,1.317E5,11.7139,531.40778,531.40881,0.0713,11.6901,11.7455,531.40817,1.577E6,3.462E6,1.3287,1.1643,3.462E6,,,1,2
4644,7.554E4,11.7218,128.11821,128.11852,11.6742,11.7455,128.11838,5.481E5,1.465E6,1.465E6,0,,DETECTED,7.554E4,11.7218,128.11821,128.11852,0.0324,11.6742,11.7455,128.11838,5.481E5,1.465E6,0.4983,0.7491,1.465E6,,,,
4646,1.586E5,11.7297,161.08214,161.08228,11.6742,11.7613,161.08221,9.567E5,2.498E6,2.498E6,0,,DETECTED,1.586E5,11.7297,161.08214,161.08228,0.0254,11.6742,11.7613,161.08221,9.567E5,2.498E6,0.57,0.785,2.498E6,,,,
4647,6.727E4,11.7297,799.62506,799.62799,11.706,11.7772,799.6263,5.62E5,1.9E6,1.9E6,0,,DETECTED,6.727E4,11.7297,799.62506,799.62799,0.0409,11.706,11.7772,799.6263,5.62E5,1.9E6,2.0021,1.5011,1.9E6,,,,
4648,5.861E4,11.7297,919.54755,919.55585,11.698,11.7772,919.55212,5.298E5,1.12E6,1.12E6,0,,DETECTED,5.861E4,11.7297,919.54755,919.55585,0.0638,11.698,11.7772,919.55212,5.298E5,1.12E6,1.5,1.25,1.12E6,,,,
4649,1.161E5,11.7297,1004.69472,1004.7049,11.706,11.7693,1004.7034,8.993E5,3.403E6,3.403E6,0,1,DETECTED,1.161E5,11.7297,1004.69472,1004.7049,0.0323,11.706,11.7693,1004.7034,8.993E5,3.403E6,1.667,1.3335,3.403E6,,,1,2
4651,9.746E4,11.7297,1009.65265,1009.65747,11.706,11.7772,1009.65594,5.457E5,2.571E6,2.571E6,0,,DETECTED,9.746E4,11.7297,1009.65265,1009.65747,0.0406,11.706,11.7772,1009.65594,5.457E5,2.571E6,2.0021,1.5011,2.571E6,,,,
4652,1.917E5,11.7297,1513.07629,1513.07996,11.698,11.7772,1513.07763,9.255E5,5.014E6,5.014E6,0,1,DETECTED,1.917E5,11.7297,1513.07629,1513.07996,0.0393,11.698,11.7772,1513.07763,9.255E5,5.014E6,1.8724,1.25,5.014E6,,,1,2
4654,3.785E4,11.7376,174.08994,174.09035,11.7139,11.7693,174.09012,5.333E5,1.163E6,1.163E6,0,,DETECTED,3.785E4,11.7376,174.08994,174.09035,0.0368,11.7139,11.7693,174.09012,5.333E5,1.163E6,1.3358,1.1679,1.163E6,,,,
4655,1.38E5,11.7376,198.63916,198.64015,11.706,11.7772,198.63995,5.345E5,3.57E6,3.57E6,0,,DETECTED,1.38E5,11.7376,198.63916,198.64015,0.0382,11.706,11.7772,198.63995,5.345E5,3.57E6,1.2935,1.1264,3.57E6,,,,
4656,6.353E4,11.7376,198.89081,198.89096,11.7139,11.7693,198.89085,7.577E5,1.796E6,1.796E6,0,,DETECTED,6.353E4,11.7376,198.89081,198.89096,0.0367,11.7139,11.7693,198.89085,7.577E5,1.796E6,1.3358,1.1679,1.796E6,,,,
4657,6.013E4,11.7376,333.24191,333.24315,11.706,11.7693,333.24237,5.307E5,1.492E6,1.492E6,0,,DETECTED,6.013E4,11.7376,333.24191,333.24315,0.0418,11.706,11.7693,333.24237,5.307E5,1.492E6,1.0013,1.0007,1.492E6,,,,
4658,6.153E4,11.7376,523.25513,523.25574,11.7139,11.7931,523.25549,5.826E5,1.393E6,1.393E6,0,,DETECTED,6.153E4,11.7376,523.25513,523.25574,0.0476,11.7139,11.7931,523.25549,5.826E5,1.393E6,2.3432,1.6716,1.393E6,,,,
4659,2.146E6,11.7376,796.58356,796.5929,11.6503,11.8566,796.58539,5.192E5,4.158E7,4.158E7,1,,DETECTED,2.146E6,11.7376,796.58356,796.5929,0.0409,11.6503,11.8566,796.58539,5.192E5,4.158E7,0.6164,0.9111,4.158E7,1,-0.0504,,
4660,9.315E4,11.7376,799.41412,799.4162,11.706,11.7772,799.41507,6.408E5,2.052E6,2.052E6,0,,DETECTED,9.315E4,11.7376,799.41412,799.4162,0.0478,11.706,11.7772,799.41507,6.408E5,2.052E6,1.2528,1.1264,2.052E6,,,,
4661,6.402E4,11.7376,799.43744,799.44456,11.7139,11.7772,799.43829,5.371E5,1.997E6,1.997E6,0,,DETECTED,6.402E4,11.7376,799.43744,799.44456,0.0311,11.7139,11.7772,799.43829,5.371E5,1.997E6,1.6713,1.3357,1.997E6,,,,
4662,6.446E4,11.7376,1491.09253,1491.09656,11.706,11.7693,1491.09411,5.502E5,1.947E6,1.947E6,0,1,DETECTED,6.446E4,11.7376,1491.09253,1491.09656,0.0291,11.706,11.7693,1491.09411,5.502E5,1.947E6,1.0013,1.0007,1.947E6,,,1,2
4663,2.26E5,11.7376,1571.11402,1571.12329,11.7139,11.7693,1571.12218,1.649E6,9.545E6,9.545E6,1,1,DETECTED,2.26E5,11.7376,1571.11402,1571.12329,0.0222,11.7139,11.7693,1571.12218,1.649E6,9.545E6,1.4961,1.1679,9.545E6,1,0.0039,1,3
4666,8.317E5,11.7376,1576.06889,1576.07898,11.706,11.7772,1576.07781,1.56E6,2.531E7,2.531E7,0,1,DETECTED,8.317E5,11.7376,1576.06889,1576.07898,0.0327,11.706,11.7772,1576.07781,1.56E6,2.531E7,1.3242,1.1554,2.531E7,,,1,4
4667,8.248E5,11.7376,1577.07811,1577.08215,11.706,11.7772,1577.08118,1.515E6,2.446E7,2.446E7,1,,DETECTED,8.248E5,11.7376,1577.07811,1577.08215,0.0347,11.706,11.7772,1577.08118,1.515E6,2.446E7,1.3263,1.1559,2.446E7,1,-0.0029,,
4670,6.588E4,11.7455,153.87094,153.87111,11.7139,11.7693,153.871,7.322E5,1.981E6,1.981E6,0,,DETECTED,6.588E4,11.7455,153.87094,153.87111,0.0345,11.7139,11.7693,153.871,7.322E5,1.981E6,0.7517,0.8758,1.981E6,,,,
4671,4.649E4,11.7455,198.64781,198.64792,11.7139,11.7693,198.64785,5.753E5,1.338E6,1.338E6,0,,DETECTED,4.649E4,11.7455,198.64781,198.64792,0.0371,11.7139,11.7693,198.64785,5.753E5,1.338E6,0.7517,0.8758,1.338E6,,,,
4672,1.766E5,11.7455,199.87815,199.87895,11.706,11.7852,199.87869,7.139E5,3.976E6,3.976E6,0,,DETECTED,1.766E5,11.7455,199.87815,199.87895,0.0462,11.706,11.7852,199.87869,7.139E5,3.976E6,0.9155,1.0019,3.976E6,,,,
4673,8.618E4,11.7455,200.12886,200.12965,11.706,11.7772,200.12956,5.937E5,1.958E6,1.958E6,0,,DETECTED,8.618E4,11.7455,200.12886,200.12965,0.0494,11.706,11.7772,200.12956,5.937E5,1.958E6,0.8022,0.9011,1.958E6,,,,
4674,1.461E5,11.7455,261.22125,261.22171,11.706,11.7772,261.22136,7.823E5,3.928E6,3.928E6,0,,DETECTED,1.461E5,11.7455,261.22125,261.22171,0.0349,11.706,11.7772,261.22136,7.823E5,3.928E6,0.7013,0.9011,3.928E6,,,,
4675,4.895E4,11.7455,263.23679,263.23734,11.7139,11.7693,263.237,5.766E5,1.505E6,1.505E6,0,,DETECTED,4.895E4,11.7455,263.23679,263.23734,0.0356,11.7139,11.7693,263.237,5.766E5,1.505E6,0.7517,0.8758,1.505E6,,,,
4676,1.402E6,11.7455,335.25787,335.25836,11.698,11.7852,335.25798,9.734E5,3.655E7,3.655E7,2,1,DETECTED,1.402E6,11.7455,335.25787,335.25836,0.0367,11.698,11.7852,335.25798,9.734E5,3.655E7,0.8383,0.9557,3.655E7,2,-0.0176,1,2
4678,1.686E6,11.7455,337.27359,337.27493,11.6583,11.8725,337.27374,6.49E5,3.629E7,3.629E7,1,1,DETECTED,1.686E6,11.7455,337.27359,337.27493,0.0361,11.6583,11.8725,337.27374,6.49E5,3.629E7,0.8023,1.0258,3.629E7,1,-0.0414,1,2
4680,1.289E5,11.7455,587.46558,587.47473,11.7139,11.8091,587.46763,6.461E5,2.75E6,2.75E6,0,,DETECTED,1.289E5,11.7455,587.46558,587.47473,0.3048,11.7139,11.8091,587.46763,6.461E5,2.75E6,2.0102,1.5051,2.75E6,,,,
4681,1.147E6,11.7455,597.48575,597.48999,11.698,11.8408,597.48753,5.054E5,2.996E7,2.996E7,1,1,DETECTED,1.147E6,11.7455,597.48575,597.48999,0.0349,11.698,11.8408,597.48753,5.054E5,2.996E7,0.8391,0.9937,2.996E7,1,-0.0119,1,3
4684,6.48E6,11.7455,615.48889,615.49896,11.6023,11.9757,615.49777,5.721E5,1.636E8,1.636E8,2,1,DETECTED,6.48E6,11.7455,615.48889,615.49896,0.0352,11.6023,11.9757,615.49777,5.721E5,1.636E8,0.8465,0.9825,1.636E8,2,-0.0266,1,3
4687,1.455E5,11.7455,618.5083,618.51849,11.7139,11.8328,618.51221,7.637E5,2.53E6,2.53E6,0,,DETECTED,1.455E5,11.7455,618.5083,618.51849,0.0389,11.7139,11.8328,618.51221,7.637E5,2.53E6,2.7624,1.8812,2.53E6,,,,
4688,1.208E7,11.7455,794.57382,794.5816,11.6821,11.9201,794.57681,6.585E5,2.847E8,2.847E8,3,1,DETECTED,1.208E7,11.7455,794.57382,794.5816,0.0384,11.6821,11.9201,794.57681,6.585E5,2.847E8,0.7992,0.979,2.847E8,3,-0.0345,1,5
4692,1.655E7,11.7455,799.52856,799.53339,11.6263,11.9995,799.53184,6.616E5,3.153E8,3.153E8,4,1,DETECTED,1.655E7,11.7455,799.52856,799.53339,0.0475,11.6263,11.9995,799.53184,6.616E5,3.153E8,1.7939,1.6005,3.153E8,4,-0.0357,1,4
4693,9.352E4,11.7455,799.644,799.64868,11.706,11.7772,799.64743,7.757E5,2.052E6,2.052E6,0,,DETECTED,9.352E4,11.7455,799.644,799.64868,0.0474,11.706,11.7772,799.64743,7.757E5,2.052E6,0.8022,0.9011,2.052E6,,,,
4697,1.726E6,11.7455,815.50081,815.50879,11.6901,11.8725,815.50595,5.126E5,3.385E7,3.385E7,2,1,DETECTED,1.726E6,11.7455,815.50081,815.50879,0.0468,11.6901,11.8725,815.50595,5.126E5,3.385E7,1.7789,1.5743,3.385E7,2,-0.0187,1,3
4700,8.649E4,11.7455,818.50854,818.51105,11.706,11.7772,818.50991,6.282E5,2.051E6,2.051E6,0,,DETECTED,8.649E4,11.7455,818.50854,818.51105,0.0546,11.706,11.7772,818.50991,6.282E5,2.051E6,0.8022,0.9011,2.051E6,,,,
4701,9.045E4,11.7455,820.59143,820.59542,11.7139,11.7772,820.59273,7.493E5,2.12E6,2.12E6,0,,DETECTED,9.045E4,11.7455,820.59143,820.59542,0.0399,11.7139,11.7772,820.59273,7.493E5,2.12E6,1.0032,1.0016,2.12E6,,,,
4702,3.113E6,11.7455,822.60499,822.61224,11.698,11.9281,822.60807,5.29E5,7.338E7,7.338E7,2,1,DETECTED,3.113E6,11.7455,822.60499,822.61224,0.0371,11.698,11.9281,822.60807,5.29E5,7.338E7,1.004,1.4463,7.338E7,2,-0.0198,1,5
4706,3.253E5,11.7455,1056.72791,1056.7356,11.7139,11.9281,1056.73408,5.017E5,4.714E6,4.714E6,0,1,DETECTED,3.253E5,11.7455,1056.72791,1056.7356,0.1725,11.7139,11.9281,1056.73408,5.017E5,4.714E6,5.6134,3.3872,4.714E6,,,1,2
4708,6.523E4,11.7455,1088.71814,1088.72388,11.7139,11.7693,1088.72277,7.732E5,1.974E6,1.974E6,0,,DETECTED,6.523E4,11.7455,1088.71814,1088.72388,0.0382,11.7139,11.7693,1088.72277,7.732E5,1.974E6,0.7517,0.8758,1.974E6,,,,
4709,1.691E6,11.7534,124.08704,124.08718,11.6742,11.7772,124.08709,6.675E6,2.559E7,2.559E7,2,,DETECTED,1.691E6,11.7534,124.08704,124.08718,0.0469,11.6742,11.7772,124.08709,6.675E6,2.559E7,0.3008,0.6504,2.559E7,2,-0.0526,,
4710,3.648E5,11.7534,149.0822,149.08237,11.6742,11.7772,149.08226,1.267E6,5.811E6,5.811E6,1,,DETECTED,3.648E5,11.7534,149.0822,149.08237,0.0508,11.6742,11.7772,149.08226,1.267E6,5.811E6,0.3008,0.6504,5.811E6,1,0.0061,,
4711,5.229E4,11.7534,166.1087,166.10926,11.706,11.7772,166.10887,5.182E5,1.568E6,1.568E6,0,,DETECTED,5.229E4,11.7534,166.1087,166.10926,0.0482,11.706,11.7772,166.10887,5.182E5,1.568E6,0.5021,0.7511,1.568E6,,,,
4712,1.856E5,11.7534,176.10564,176.10594,11.6742,11.7772,176.10575,6.877E5,4.246E6,4.246E6,0,,DETECTED,1.856E5,11.7534,176.10564,176.10594,0.0576,11.6742,11.7772,176.10575,6.877E5,4.246E6,0.3008,0.6504,4.246E6,,,,
4713,9.574E4,11.7534,1550.05481,1550.06372,11.706,11.7772,1550.06018,8.497E5,2.889E6,2.889E6,0,1,DETECTED,9.574E4,11.7534,1550.05481,1550.06372,0.0226,11.706,11.7772,1550.06018,8.497E5,2.889E6,0.5021,0.7511,2.889E6,,,1,2
4715,1.425E5,11.7613,307.22662,307.22757,11.7376,11.8408,307.22692,7.177E5,2.194E6,2.194E6,0,,DETECTED,1.425E5,11.7613,307.22662,307.22757,0.0493,11.7376,11.8408,307.22692,7.177E5,2.194E6,3.3484,2.1742,2.194E6,,,,
4716,1.693E5,11.7613,339.28922,339.29208,11.7139,11.8249,339.2904,5.072E5,3.931E6,3.931E6,0,,DETECTED,1.693E5,11.7613,339.28922,339.29208,0.035,11.7139,11.8249,339.2904,5.072E5,3.931E6,1.783,1.1704,3.931E6,,,,
4717,3.351E5,11.7613,377.29486,377.29617,11.6183,11.944,377.29523,5.001E5,1.855E6,1.855E6,0,,DETECTED,3.351E5,11.7613,377.29486,377.29617,0.892,11.6183,11.944,377.29523,5.001E5,1.855E6,1.277,1.1385,1.855E6,,,,
4718,3.593E5,11.7613,647.45435,647.45941,11.7376,11.8963,647.45771,1.252E6,3.857E6,3.857E6,0,1,DETECTED,3.593E5,11.7613,647.45435,647.45941,0.1016,11.7376,11.8963,647.45771,1.252E6,3.857E6,5.6883,3.3442,3.857E6,,,1,2
4720,3.006E5,11.7613,745.59064,745.59503,11.6263,11.9122,745.59291,5.16E5,1.792E6,1.792E6,0,,DETECTED,3.006E5,11.7613,745.59064,745.59503,0.0951,11.6263,11.9122,745.59291,5.16E5,1.792E6,1.1174,1.0587,1.792E6,,,,
4721,3.5E5,11.7613,763.60211,763.60968,11.6423,11.9201,763.60393,7.14E5,2.137E6,2.137E6,0,1,DETECTED,3.5E5,11.7613,763.60211,763.60968,0.2067,11.6423,11.9201,763.60393,7.14E5,2.137E6,1.3348,1.1674,2.137E6,,,1,2
4722,1.371E6,11.7613,773.51434,773.51941,11.7376,11.9201,773.51717,5.396E5,3.104E7,3.104E7,2,1,DETECTED,1.371E6,11.7613,773.51434,773.51941,0.033,11.7376,11.9201,773.51717,5.396E5,3.104E7,3.164,2.9956,3.104E7,2,-0.021,1,2
4724,1.235E5,11.7613,789.49103,789.49414,11.7376,11.8091,789.49163,5.608E5,3.283E6,3.283E6,0,,DETECTED,1.235E5,11.7613,789.49103,789.49414,0.0326,11.7376,11.8091,789.49163,5.608E5,3.283E6,1.8773,1.506,3.283E6,,,,
4726,1.859E5,11.7613,903.55768,903.56567,11.6503,11.8884,903.56176,5.454E5,1.715E6,1.715E6,0,,DETECTED,1.859E5,11.7613,903.55768,903.56567,0.086,11.6503,11.8884,903.56176,5.454E5,1.715E6,1.1448,1.0724,1.715E6,,,,
4727,5.527E4,11.7613,1054.71997,1054.72192,11.7376,11.8011,1054.72067,5.495E5,1.683E6,1.683E6,0,,DETECTED,5.527E4,11.7613,1054.71997,1054.72192,0.031,11.7376,11.8011,1054.72067,5.495E5,1.683E6,1.6771,1.3385,1.683E6,,,,
4728,4.316E5,11.7613,1061.68738,1061.69043,11.706,11.7931,1061.68923,1.638E6,8.511E6,8.511E6,1,1,DETECTED,4.316E5,11.7613,1061.68738,1061.69043,0.0487,11.706,11.7931,1061.68923,1.638E6,8.511E6,0.6141,0.7875,8.511E6,1,-0.0119,1,4
4731,1.018E5,11.7613,1077.66211,1077.66907,11.7139,11.8566,1077.66497,5.079E5,1.178E6,1.178E6,0,,DETECTED,1.018E5,11.7613,1077.66211,1077.66907,0.1092,11.7139,11.8566,1077.66497,5.079E5,1.178E6,2.009,1.5045,1.178E6,,,,
4732,1.069E5,11.7613,1105.77686,1105.78589,11.7139,11.8091,1105.78016,5.567E5,2.108E6,2.108E6,0,1,DETECTED,1.069E5,11.7613,1105.77686,1105.78589,0.0444,11.7139,11.8091,1105.78016,5.567E5,2.108E6,1.0064,1.0032,2.108E6,,,1,2
4735,1.77E5,11.7772,793.53821,793.54681,11.7376,11.817,793.54316,5.081E5,4.92E6,4.92E6,0,,DETECTED,1.77E5,11.7772,793.53821,793.54681,0.0367,11.7376,11.817,793.54316,5.081E5,4.92E6,1.1129,1.0018,4.92E6,,,,
4736,1.484E5,11.7772,1059.67236,1059.67834,11.7455,11.8408,1059.67478,6.046E5,3.081E6,3.081E6,0,1,DETECTED,1.484E5,11.7772,1059.67236,1059.67834,0.0394,11.7455,11.8408,1059.67478,6.046E5,3.081E6,2.0033,1.5017,3.081E6,,,1,2
4738,8.217E4,11.7852,226.9514,226.95258,11.7613,11.8487,226.95165,5.321E5,1.679E6,1.679E6,0,,DETECTED,8.217E4,11.7852,226.9514,226.95258,0.0454,11.7613,11.8487,226.95165,5.321E5,1.679E6,2.6608,1.8304,1.679E6,,,,
4739,1.49E5,11.7852,627.46051,627.46545,11.7139,11.817,627.46103,6.683E5,2.359E6,2.359E6,0,,DETECTED,1.49E5,11.7852,627.46051,627.46545,0.0952,11.7139,11.817,627.46103,6.683E5,2.359E6,0.446,0.723,2.359E6,,,,
4740,7.069E4,11.7852,685.43567,685.43884,11.7534,11.8408,685.43694,5.113E5,1.083E6,1.083E6,0,,DETECTED,7.069E4,11.7852,685.43567,685.43884,0.0625,11.7534,11.8408,685.43694,5.113E5,1.083E6,1.7484,1.3742,1.083E6,,,,
