id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:isotopes
72,1.082E6,3.6048,183.0782,183.07843,6,3.5436,3.9384,183.07827,5.008E5,1.635E7,1.635E7,,DETECTED,1.082E6,3.6048,183.0782,183.07843,6,-0.0394,0.0458,3.5436,3.9384,183.07827,5.008E5,1.635E7,1.8639,2.2704,1.635E7,,
73,4.888E4,3.7808,149.05994,149.06006,1,3.7544,3.8158,149.06002,6.147E5,1.332E6,1.332E6,,DETECTED,4.888E4,3.7808,149.05994,149.06006,1,-0.0025,0.0399,3.7544,3.8158,149.06002,6.147E5,1.332E6,1.3299,1.1649,1.332E6,,
74,1.073E5,3.7808,233.07848,233.0787,1,3.7456,3.8246,233.07863,5.686E5,2.874E6,2.874E6,,DETECTED,1.073E5,3.7808,233.07848,233.0787,1,-0.0114,0.0326,3.7456,3.8246,233.07863,5.686E5,2.874E6,1.463,1.1242,2.874E6,,
75,1.869E5,3.9121,241.20366,241.20386,2,3.8772,3.9911,241.20377,6.328E5,3.113E6,3.113E6,,DETECTED,1.869E5,3.9121,241.20366,241.20386,2,-0.0211,0.0558,3.8772,3.9911,241.20377,6.328E5,3.113E6,2.2611,1.6306,3.113E6,,
76,1.58E5,3.9296,258.98334,258.98346,2,3.8946,3.9824,258.9834,5.717E5,3.696E6,3.696E6,,DETECTED,1.58E5,3.9296,258.98334,258.98346,2,-0.0201,0.0406,3.8946,3.9824,258.9834,5.717E5,3.696E6,1.4214,1.2534,3.696E6,,
77,1.295E5,3.9296,504.31964,504.32059,1,3.9034,3.9647,504.31981,6.405E5,5.195E6,5.195E6,,DETECTED,1.295E5,3.9296,504.31964,504.32059,1,-0.0048,0.0243,3.9034,3.9647,504.31981,6.405E5,5.195E6,1.5067,1.168,5.195E6,,
78,1.744E5,3.9997,548.34607,548.34668,2,3.9735,4.0348,548.34614,8.809E5,6.524E6,6.524E6,,DETECTED,1.744E5,3.9997,548.34607,548.34668,2,-0.0123,0.0315,3.9735,4.0348,548.34614,8.809E5,6.524E6,1.0797,1.1693,6.524E6,,
79,1.494E5,4.0615,592.37219,592.37262,2,4.0348,4.0966,592.37226,7.041E5,5.506E6,5.506E6,,DETECTED,1.494E5,4.0615,592.37219,592.37262,2,-0.0137,0.0314,4.0348,4.0966,592.37226,7.041E5,5.506E6,1.4845,1.1584,5.506E6,,
80,1.457E6,4.105,342.26373,342.26467,5,4.0703,4.2805,342.26378,6.491E5,4.637E7,4.637E7,1,DETECTED,1.457E6,4.105,342.26373,342.26467,5,-0.0196,0.0273,4.0703,4.2805,342.26378,6.491E5,4.637E7,1.8614,1.4384,4.637E7,1,2
82,2.005E5,4.3426,216.19601,216.19611,2,4.3162,4.3866,216.19604,6.301E5,6.877E6,6.877E6,,DETECTED,2.005E5,4.3426,216.19601,216.19611,2,-0.0125,0.0285,4.3162,4.3866,216.19604,6.301E5,6.877E6,1.8644,1.2309,6.877E6,,
83,2.651E5,4.5802,191.16431,191.16446,2,4.5541,4.6758,191.16437,6.013E5,6.719E6,6.719E6,,DETECTED,2.651E5,4.5802,191.16431,191.16446,2,-0.0123,0.0304,4.5541,4.6758,191.16437,6.013E5,6.719E6,3.3426,2.6604,6.719E6,,
84,3.534E5,4.5802,213.14626,213.14642,3,4.5452,4.7103,213.1463,5.173E5,8.392E6,8.392E6,,DETECTED,3.534E5,4.5802,213.14626,213.14642,3,-0.0135,0.0316,4.5452,4.7103,213.1463,5.173E5,8.392E6,2.7781,2.4494,8.392E6,,
85,2.717E5,4.7103,226.18024,226.18078,2,4.6845,4.7711,226.18027,5.276E5,8.859E6,8.859E6,,DETECTED,2.717E5,4.7103,226.18024,226.18078,2,-0.0046,0.0266,4.6845,4.7711,226.18027,5.276E5,8.859E6,2.3326,2.0449,8.859E6,,
86,6.405E5,4.7187,214.18024,214.1805,5,4.5888,4.8775,214.18031,5.2E5,4.851E6,4.851E6,,DETECTED,6.405E5,4.7187,214.18024,214.1805,5,-0.0902,0.123,4.5888,4.8775,214.18031,5.2E5,4.851E6,1.2259,1.111,4.851E6,,
87,1.242E5,4.7187,236.16193,236.16216,2,4.6407,4.789,236.16204,5.282E5,1.245E6,1.245E6,,DETECTED,1.242E5,4.7187,236.16193,236.16216,2,-0.0194,0.1173,4.6407,4.789,236.16204,5.282E5,1.245E6,0.9009,0.9504,1.245E6,,
88,2.192E5,4.7187,244.19084,244.19128,1,4.6845,4.7622,244.19089,5.588E5,7.049E6,7.049E6,,DETECTED,2.192E5,4.7187,244.19084,244.19128,1,-0.0119,0.0269,4.6845,4.7622,244.19089,5.588E5,7.049E6,1.2324,1.0737,7.049E6,,
89,1.587E5,4.7187,436.25412,436.25458,1,4.7018,4.7622,436.25429,6.3E5,5.407E6,5.407E6,,DETECTED,1.587E5,4.7187,436.25412,436.25458,1,-0.0022,0.0265,4.7018,4.7622,436.25429,6.3E5,5.407E6,2.1182,1.7876,5.407E6,,
90,1.528E5,4.8953,261.10986,261.11011,2,4.8512,4.9483,261.10996,5.181E5,3.538E6,3.538E6,,DETECTED,1.528E5,4.8953,261.10986,261.11011,2,-0.0139,0.0353,4.8512,4.9483,261.10996,5.181E5,3.538E6,1.1141,1.0991,3.538E6,,
91,1.405E5,5.1508,198.18541,198.18555,1,5.1245,5.2021,198.18546,6.484E5,3.778E6,3.778E6,,DETECTED,1.405E5,5.1508,198.18541,198.18555,1,-0.0049,0.0332,5.1245,5.2021,198.18546,6.484E5,3.778E6,2.0123,1.4774,3.778E6,,
92,2.68E5,5.2444,175.14828,175.14845,3,5.1508,5.3464,175.14836,5.397E5,2.19E6,2.19E6,,DETECTED,2.68E5,5.2444,175.14828,175.14845,3,-0.0383,0.1281,5.1508,5.3464,175.14836,5.397E5,2.19E6,1.09,1.045,2.19E6,,
93,3.287E5,5.2444,193.15881,193.15903,4,5.142,5.3551,193.15891,5.554E5,2.59E6,2.59E6,,DETECTED,3.287E5,5.2444,193.15881,193.15903,4,-0.0617,0.1275,5.142,5.3551,193.15891,5.554E5,2.59E6,1.0822,1.0411,2.59E6,,
94,6.946E6,5.2444,228.19583,228.19772,15,5.0717,5.7055,228.19595,1.082E6,4.352E7,4.352E7,1,DETECTED,6.946E6,5.2444,228.19583,228.19772,15,-0.1676,0.13,5.0717,5.7055,228.19595,1.082E6,4.352E7,1.1898,1.5181,4.352E7,1,2
95,7.041E5,5.2444,273.25351,273.25381,5,5.1069,5.399,273.2536,5.016E5,5.434E6,5.434E6,,DETECTED,7.041E5,5.2444,273.25351,273.25381,5,-0.0874,0.1233,5.1069,5.399,273.2536,5.016E5,5.434E6,1.1237,1.145,5.434E6,,
96,1.173E6,5.2527,158.15408,158.1546,6,5.2107,5.4778,158.15415,8.954E5,2.293E7,2.293E7,1,DETECTED,1.173E6,5.2527,158.15408,158.1546,6,-0.0212,0.0396,5.2107,5.4778,158.15415,8.954E5,2.293E7,2.5539,3.774,2.293E7,1,2
98,3.109E5,5.2527,229.18013,229.18033,4,5.1508,5.3551,229.18024,5.368E5,2.552E6,2.552E6,,DETECTED,3.109E5,5.2527,229.18013,229.18033,4,-0.0529,0.1226,5.1508,5.3551,229.18024,5.368E5,2.552E6,1.0048,1.0024,2.552E6,,
100,1.647E5,5.2527,266.15173,266.15195,3,5.1679,5.3377,266.15182,5.974E5,1.407E6,1.407E6,,DETECTED,1.647E5,5.2527,266.15173,266.15195,3,-0.0189,0.1277,5.1679,5.3377,266.15182,5.974E5,1.407E6,1.003,1.0015,1.407E6,,
101,3.997E5,5.2694,211.16931,211.16946,4,5.1245,5.3639,211.16938,5.044E5,3.072E6,3.072E6,,DETECTED,3.997E5,5.2694,211.16931,211.16946,4,-0.0879,0.1309,5.1245,5.3639,211.16938,5.044E5,3.072E6,0.123,0.826,3.072E6,,
102,1.854E6,5.2694,250.17772,250.17824,7,5.0892,5.5734,250.17783,5.277E5,1.332E7,1.332E7,1,DETECTED,1.854E6,5.2694,250.17772,250.17824,7,-0.1399,0.1217,5.0892,5.5734,250.17783,5.277E5,1.332E7,0.7471,1.1954,1.332E7,1,2
104,6.399E4,5.3118,249.20615,249.20628,1,5.2779,5.3377,249.20622,7.757E5,1.701E6,1.701E6,,DETECTED,6.399E4,5.3118,249.20615,249.20628,1,-0.0024,0.0424,5.2779,5.3377,249.20622,7.757E5,1.701E6,0.7649,0.8824,1.701E6,,
105,1.481E5,5.434,240.19585,240.19595,1,5.4077,5.4778,240.1959,5.814E5,4.772E6,4.772E6,,DETECTED,1.481E5,5.434,240.19585,240.19595,1,-0.0135,0.0292,5.4077,5.4778,240.1959,5.814E5,4.772E6,1.4493,1.3354,4.772E6,,
106,2.599E5,5.4515,269.21118,269.2122,3,5.4166,5.5472,269.21121,6.301E5,3.286E6,3.286E6,,DETECTED,2.599E5,5.4515,269.21118,269.2122,3,-0.0136,0.0923,5.4166,5.5472,269.21121,6.301E5,3.286E6,2.6948,1.8696,3.286E6,,
107,1.274E5,5.4866,265.10477,265.10489,1,5.4602,5.5297,265.10481,6.338E5,3.81E6,3.81E6,,DETECTED,1.274E5,5.4866,265.10477,265.10489,1,-0.0137,0.0312,5.4602,5.5297,265.10481,6.338E5,3.81E6,1.5232,1.3171,3.81E6,,
108,5.431E4,5.4953,392.22745,392.22843,1,5.469,5.5297,392.2275,5.827E5,1.512E6,1.512E6,,DETECTED,5.431E4,5.4953,392.22745,392.22843,1,-0.0026,0.0353,5.469,5.5297,392.2275,5.827E5,1.512E6,1.3079,1.1539,1.512E6,,
109,2.313E5,5.504,348.20163,348.2025,2,5.469,5.5734,348.20169,5.062E5,5.985E6,5.985E6,,DETECTED,2.313E5,5.504,348.20163,348.2025,2,-0.0135,0.032,5.469,5.5734,348.20169,5.062E5,5.985E6,2.2441,1.7554,5.985E6,,
110,6.65E5,5.5211,304.17551,304.17783,4,5.4778,5.7758,304.17577,5.247E5,1.418E7,1.418E7,,DETECTED,6.65E5,5.5211,304.17551,304.17783,4,-0.0218,0.0314,5.4778,5.7758,304.17577,5.247E5,1.418E7,1.6196,2.3826,1.418E7,,
111,2.876E5,5.5211,309.13086,309.13136,2,5.4866,5.5997,309.13088,5.291E5,7.68E6,7.68E6,,DETECTED,2.876E5,5.5211,309.13086,309.13136,2,-0.0132,0.0306,5.4866,5.5997,309.13088,5.291E5,7.68E6,1.7106,1.6786,7.68E6,,
112,7.122E4,5.5822,269.21118,269.2122,1,5.556,5.6173,269.21123,7.218E5,2.052E6,2.052E6,,DETECTED,7.122E4,5.5822,269.21118,269.2122,1,-0.0037,0.0382,5.556,5.6173,269.21123,7.218E5,2.052E6,1.3388,1.1694,2.052E6,,
113,6.195E4,5.688,149.02424,149.02472,0,5.6614,5.7231,149.02454,6.232E5,1.914E6,1.914E6,,DETECTED,6.195E4,5.688,149.02424,149.02472,,,0.0314,5.6614,5.7231,149.02454,6.232E5,1.914E6,1.3235,1.1617,1.914E6,,
114,4.918E4,5.7143,269.2122,269.2132,1,5.6792,5.7406,269.21294,6.422E5,1.245E6,1.245E6,,DETECTED,4.918E4,5.7143,269.2122,269.2132,1,-0.0114,0.0456,5.6792,5.7406,269.21294,6.422E5,1.245E6,0.7502,0.8751,1.245E6,,
115,1.102E5,5.7406,274.2756,274.27585,1,5.7143,5.7758,274.27573,6.003E5,3.68E6,3.68E6,,DETECTED,1.102E5,5.7406,274.2756,274.27585,1,-0.0114,0.0286,5.7143,5.7758,274.27573,6.003E5,3.68E6,1.1249,1.1671,3.68E6,,
116,1.302E5,5.9262,254.21294,254.21326,2,5.8997,5.9615,254.21314,8.361E5,4.216E6,4.216E6,,DETECTED,1.302E5,5.9262,254.21294,254.21326,2,-0.0126,0.0297,5.8997,5.9615,254.21314,8.361E5,4.216E6,1.1535,1.1632,4.216E6,,
117,1.434E5,5.996,209.11853,209.11879,2,5.9703,6.04,209.11871,6.06E5,4.401E6,4.401E6,,DETECTED,1.434E5,5.996,209.11853,209.11879,2,-0.0109,0.0299,5.9703,6.04,209.11871,6.06E5,4.401E6,1.4955,1.3523,4.401E6,,
118,9.442E4,5.996,237.11341,237.11385,1,5.9703,6.031,237.11373,7.55E5,2.969E6,2.969E6,,DETECTED,9.442E4,5.996,237.11341,237.11385,1,-0.0046,0.0302,5.9703,6.031,237.11373,7.55E5,2.969E6,1.3572,1.1786,2.969E6,,
119,8.429E4,5.996,255.12431,255.12445,1,5.9703,6.031,255.12438,6.679E5,2.669E6,2.669E6,,DETECTED,8.429E4,5.996,255.12431,255.12445,1,-0.0024,0.03,5.9703,6.031,255.12438,6.679E5,2.669E6,1.3572,1.1786,2.669E6,,
120,5.939E5,5.996,311.1871,311.1875,3,5.9615,6.1198,311.1872,5.559E5,1.556E7,1.556E7,1,DETECTED,5.939E5,5.996,311.1871,311.1875,3,-0.0219,0.0308,5.9615,6.1198,311.1872,5.559E5,1.556E7,1.6229,1.6679,1.556E7,1,2
122,8.781E4,5.996,333.16922,333.16937,1,5.9703,6.031,333.16927,6.06E5,2.834E6,2.834E6,,DETECTED,8.781E4,5.996,333.16922,333.16937,1,-0.0035,0.0294,5.9703,6.031,333.16927,6.06E5,2.834E6,1.3572,1.1786,2.834E6,,
123,5.972E4,6.0222,242.2858,242.28586,1,5.996,6.0578,242.28583,5.59E5,1.798E6,1.798E6,,DETECTED,5.972E4,6.0222,242.2858,242.28586,1,-0.0039,0.0329,5.996,6.0578,242.28583,5.59E5,1.798E6,1.36,1.18,1.798E6,,
124,4.954E4,6.2604,209.15448,209.15506,1,6.2436,6.3028,209.15499,5.032E5,1.429E6,1.429E6,,DETECTED,4.954E4,6.2604,209.15448,209.15506,1,0.005,0.0342,6.2436,6.3028,209.15499,5.032E5,1.429E6,2.5212,1.7606,1.429E6,,
125,3.852E5,6.2687,170.05716,170.05742,2,6.2349,6.3909,170.05722,5.21E5,8.444E6,8.444E6,,DETECTED,3.852E5,6.2687,170.05716,170.05742,2,-0.0128,0.0336,6.2349,6.3909,170.05722,5.21E5,8.444E6,2.3784,74.6439,8.444E6,,
126,7.222E4,6.2687,208.07301,208.07312,1,6.2436,6.3028,208.07305,6.823E5,2.068E6,2.068E6,,DETECTED,7.222E4,6.2687,208.07301,208.07312,1,-0.0044,0.0339,6.2436,6.3028,208.07305,6.823E5,2.068E6,1.3568,1.1784,2.068E6,,
127,4.336E6,6.2687,250.11943,250.12053,18,6.2261,6.9943,250.12007,5.795E5,6.794E7,6.794E7,1,DETECTED,4.336E6,6.2687,250.11943,250.12053,18,-0.0299,0.0342,6.2261,6.9943,250.12007,5.795E5,6.794E7,2.5677,3.1519,6.794E7,1,2
129,2.789E5,6.2941,256.22858,256.22888,4,6.1641,6.3733,256.22875,5.527E5,2.173E6,2.173E6,,DETECTED,2.789E5,6.2941,256.22858,256.22888,4,-0.0973,0.1412,6.1641,6.3733,256.22875,5.527E5,2.173E6,0.6091,0.8045,2.173E6,,
130,1.103E5,6.4441,306.25778,306.258,1,6.4174,6.4878,306.25791,5.058E5,3.466E6,3.466E6,,DETECTED,1.103E5,6.4441,306.25778,306.258,1,-0.0139,0.0296,6.4174,6.4878,306.25791,5.058E5,3.466E6,1.5745,1.3171,3.466E6,,
131,7.088E5,6.4701,395.3642,395.36572,3,6.4353,6.5675,395.36534,9.092E5,1.686E7,1.686E7,1,DETECTED,7.088E5,6.4701,395.3642,395.36572,3,-0.0221,0.0341,6.4353,6.5675,395.36534,9.092E5,1.686E7,1.8347,1.8774,1.686E7,1,2
133,1.976E5,6.638,149.05998,149.06052,2,6.6118,6.7092,149.06045,5.098E5,4.747E6,4.747E6,,DETECTED,1.976E5,6.638,149.05998,149.06052,2,-0.0113,0.0378,6.6118,6.7092,149.06045,5.098E5,4.747E6,2.4542,1.8568,4.747E6,,
134,3.089E5,6.638,337.10547,337.10574,2,6.6029,6.7092,337.10557,5.595E5,8.551E6,8.551E6,,DETECTED,3.089E5,6.638,337.10547,337.10574,2,-0.0136,0.0313,6.6029,6.7092,337.10557,5.595E5,8.551E6,1.7716,1.7985,8.551E6,,
135,7.293E4,6.9767,325.20187,325.20203,2,6.95,7.0122,325.20199,6.652E5,2.243E6,2.243E6,,DETECTED,7.293E4,6.9767,325.20187,325.20203,2,-0.0127,0.0309,6.95,7.0122,325.20199,6.652E5,2.243E6,1.33,1.165,2.243E6,,
136,5.994E4,7.0477,304.30087,304.30096,1,7.0211,7.0831,304.30092,5.132E5,1.747E6,1.747E6,,DETECTED,5.994E4,7.0477,304.30087,304.30096,1,-0.0127,0.0332,7.0211,7.0831,304.30092,5.132E5,1.747E6,1.3296,1.1648,1.747E6,,
137,1.442E5,7.1633,267.17294,267.17303,2,7.1366,7.2068,267.17298,6.856E5,4.501E6,4.501E6,,DETECTED,1.442E5,7.1633,267.17294,267.17303,2,-0.0138,0.0308,7.1366,7.2068,267.17298,6.856E5,4.501E6,1.4472,1.3161,4.501E6,,
138,5.654E5,7.1894,297.05915,297.05954,6,7.1545,7.5137,297.0593,5.101E5,7.433E6,7.433E6,,DETECTED,5.654E5,7.1894,297.05915,297.05954,6,-0.0124,0.0385,7.1545,7.5137,297.0593,5.101E5,7.433E6,7.9255,7.7108,7.433E6,,
139,1.612E5,7.1894,358.98093,358.98123,2,7.1633,7.2506,358.98101,1.072E6,2.922E6,2.922E6,,DETECTED,1.612E5,7.1894,358.98093,358.98123,2,-0.0112,0.0572,7.1633,7.2506,358.98101,1.072E6,2.922E6,2.3475,1.6738,2.922E6,,
140,8.945E4,7.1894,360.97842,360.9787,0,7.1633,7.2418,360.9785,6.738E5,1.732E6,1.732E6,,DETECTED,8.945E4,7.1894,360.97842,360.9787,,,0.0588,7.1633,7.2418,360.9785,6.738E5,1.732E6,2.0115,1.5057,1.732E6,,
141,2.082E5,7.3117,235.16987,235.17026,2,7.2769,7.3733,235.17016,5.33E5,6.036E6,6.036E6,,DETECTED,2.082E5,7.3117,235.16987,235.17026,2,-0.0135,0.029,7.2769,7.3733,235.17016,5.33E5,6.036E6,1.9021,1.3991,6.036E6,,
142,8.485E4,7.3293,249.18571,249.18594,1,7.303,7.3644,249.18581,6.486E5,2.538E6,2.538E6,,DETECTED,8.485E4,7.3293,249.18571,249.18594,1,-0.0049,0.0335,7.303,7.3644,249.18581,6.486E5,2.538E6,1.3385,1.1692,2.538E6,,
143,4.261E5,7.4346,330.33749,330.33795,3,7.3998,7.5312,330.33762,5.021E5,1.157E7,1.157E7,1,DETECTED,4.261E5,7.4346,330.33749,330.33795,3,-0.0211,0.0301,7.3998,7.5312,330.33762,5.021E5,1.157E7,1.9578,1.8861,1.157E7,1,2
145,4.276E5,7.5137,357.14795,357.14835,6,7.4696,7.75,357.14817,5.293E5,2.462E6,2.462E6,,DETECTED,4.276E5,7.5137,357.14795,357.14835,6,-0.029,0.1846,7.4696,7.75,357.14817,5.293E5,2.462E6,5.3671,3.1835,2.462E6,,
146,2.232E5,7.5224,492.18411,492.18469,5,7.4785,7.6972,492.18435,6.077E5,1.551E6,1.551E6,,DETECTED,2.232E5,7.5224,492.18411,492.18469,5,-0.0301,0.1794,7.4785,7.6972,492.18435,6.077E5,1.551E6,3.9796,2.4898,1.551E6,,
147,7.048E4,7.6623,399.25162,399.25195,1,7.636,7.6972,399.25176,5.697E5,2.168E6,2.168E6,,DETECTED,7.048E4,7.6623,399.25162,399.25195,1,-0.0049,0.0307,7.636,7.6972,399.25176,5.697E5,2.168E6,1.3303,1.1651,2.168E6,,
148,4.185E5,7.7846,402.35864,402.35928,2,7.75,7.8805,402.35882,5.491E5,1.071E7,1.071E7,1,DETECTED,4.185E5,7.7846,402.35864,402.35928,2,-0.0219,0.0321,7.75,7.8805,402.35882,5.491E5,1.071E7,1.6131,1.8099,1.071E7,1,2
150,1.591E5,7.8019,357.14804,357.14841,3,7.75,7.9154,357.14824,5.467E5,1.598E6,1.598E6,,DETECTED,1.591E5,7.8019,357.14804,357.14841,3,-0.0209,0.0981,7.75,7.9154,357.14824,5.467E5,1.598E6,2.1863,1.5932,1.598E6,,
151,8.733E4,7.8893,284.33203,284.33231,1,7.8631,7.9412,284.33213,5.808E5,2.191E6,2.191E6,,DETECTED,8.733E4,7.8893,284.33203,284.33231,1,-0.0037,0.0382,7.8631,7.9412,284.33213,5.808E5,2.191E6,1.9837,1.4918,2.191E6,,
152,9.325E4,7.9154,149.02403,149.02424,2,7.8369,7.9499,149.02408,5.985E5,1.299E6,1.299E6,,DETECTED,9.325E4,7.9154,149.02403,149.02424,2,-0.056,0.056,7.8369,7.9499,149.02408,5.985E5,1.299E6,0.4398,0.7199,1.299E6,,
153,1.365E5,7.9154,428.37497,428.37537,2,7.8893,7.9673,428.37515,5.73E5,3.65E6,3.65E6,,DETECTED,1.365E5,7.9154,428.37497,428.37537,2,-0.0047,0.0341,7.8893,7.9673,428.37515,5.73E5,3.65E6,1.8788,1.4956,3.65E6,,
154,1.637E5,7.9847,592.54303,592.5434,2,7.9586,8.0366,592.54316,6.349E5,4.669E6,4.669E6,,DETECTED,1.637E5,7.9847,592.54303,592.5434,2,-0.0112,0.03,7.9586,8.0366,592.54316,6.349E5,4.669E6,2.4503,1.4979,4.669E6,,
155,2.127E5,8.0891,326.37921,326.37943,2,8.0629,8.1579,326.37929,5.585E5,5.947E6,5.947E6,,DETECTED,2.127E5,8.0891,326.37921,326.37943,2,-0.0113,0.0309,8.0629,8.1579,326.37929,5.585E5,5.947E6,3.2253,2.0204,5.947E6,,
156,3.67E5,8.141,371.1637,371.16409,5,8.0977,8.2866,371.16395,9.39E5,2.681E6,2.681E6,,DETECTED,3.67E5,8.141,371.1637,371.16409,5,-0.0307,0.0917,8.0977,8.2866,371.16395,9.39E5,2.681E6,3.3597,2.1798,2.681E6,,
157,1.817E5,8.1579,465.17322,465.1738,3,8.1064,8.3467,465.1735,5.125E5,1.134E6,1.134E6,,DETECTED,1.817E5,8.1579,465.17322,465.1738,3,-0.0303,0.2202,8.1064,8.3467,465.1735,5.125E5,1.134E6,3.6632,2.3316,1.134E6,,
158,4.212E5,8.1579,506.20001,506.2005,7,8.1064,8.4405,506.2002,5.079E5,2.543E6,2.543E6,,DETECTED,4.212E5,8.1579,506.20001,506.2005,7,-0.0367,0.1968,8.1064,8.4405,506.2002,5.079E5,2.543E6,5.7818,3.2413,2.543E6,,
159,1.262E6,8.1664,358.36887,358.36929,7,8.1151,8.4152,358.36898,5.592E5,2.575E7,2.575E7,1,DETECTED,1.262E6,8.1664,358.36887,358.36929,7,-0.0301,0.0331,8.1151,8.4152,358.36898,5.592E5,2.575E7,2.0182,2.3935,2.575E7,1,2
161,5.76E4,8.1835,766.53339,766.53424,1,8.1324,8.2179,766.53379,5.165E5,1.005E6,1.005E6,,DETECTED,5.76E4,8.1835,766.53339,766.53424,1,-0.0194,0.0739,8.1324,8.2179,766.53379,5.165E5,1.005E6,0.6737,0.8369,1.005E6,,
162,4.579E4,8.2092,314.3428,314.3429,1,8.1835,8.2437,314.34284,5.303E5,1.34E6,1.34E6,,DETECTED,4.579E4,8.2092,314.3428,314.3429,1,-0.0025,0.0349,8.1835,8.2437,314.34284,5.303E5,1.34E6,1.3374,1.1687,1.34E6,,
163,1.375E5,8.2265,678.48085,678.48163,3,8.1664,8.2951,678.48137,5.407E5,1.75E6,1.75E6,,DETECTED,1.375E5,8.2265,678.48085,678.48163,3,-0.0369,0.082,8.1664,8.2951,678.48137,5.407E5,1.75E6,1.1432,1.0716,1.75E6,,
164,1.894E5,8.2523,634.45355,634.4552,2,8.1835,8.3725,634.45499,5.24E5,1.969E6,1.969E6,,DETECTED,1.894E5,8.2523,634.45355,634.4552,2,-0.0391,0.0817,8.1835,8.3725,634.45499,5.24E5,1.969E6,1.7469,1.3734,1.969E6,,
165,1.95E5,8.2695,590.42636,590.42853,3,8.2006,8.3982,590.42824,5.215E5,2.207E6,2.207E6,,DETECTED,1.95E5,8.2695,590.42636,590.42853,3,-0.0368,0.0727,8.2006,8.3982,590.42824,5.215E5,2.207E6,1.8696,1.4348,2.207E6,,
166,1.596E5,8.2866,546.40176,546.40222,2,8.2265,8.3982,546.40202,5.084E5,1.77E6,1.77E6,,DETECTED,1.596E5,8.2866,546.40176,546.40222,2,-0.0304,0.0805,8.2265,8.3982,546.40202,5.084E5,1.77E6,1.8567,1.4283,1.77E6,,
167,9.529E4,8.3037,502.3754,502.37567,2,8.2523,8.3725,502.37551,5.41E5,1.247E6,1.247E6,,DETECTED,9.529E4,8.3037,502.3754,502.37567,2,-0.0047,0.082,8.2523,8.3725,502.37551,5.41E5,1.247E6,1.3356,1.1678,1.247E6,,
168,8.671E4,8.3209,635.48151,635.48419,1,8.3037,8.3639,635.48212,5.724E5,2.769E6,2.769E6,,DETECTED,8.671E4,8.3209,635.48151,635.48419,1,-0.0035,0.0287,8.3037,8.3639,635.48212,5.724E5,2.769E6,2.5011,1.7505,2.769E6,,
169,1.331E5,8.3811,688.52295,688.5235,3,8.3123,8.4321,688.52315,5.992E5,1.694E6,1.694E6,,DETECTED,1.331E5,8.3811,688.52295,688.5235,3,-0.054,0.0888,8.3123,8.4321,688.52315,5.992E5,1.694E6,0.7422,0.8711,1.694E6,,
170,2.822E5,8.4067,644.49664,644.49725,3,8.3295,8.533,644.49691,5.229E5,3.013E6,3.013E6,,DETECTED,2.822E5,8.4067,644.49664,644.49725,3,-0.0635,0.0892,8.3295,8.533,644.49691,5.229E5,3.013E6,29.7342,1.3185,3.013E6,,
171,3.867E5,8.4321,600.47009,600.4704,4,8.3553,8.5246,600.47023,7.216E5,4.231E6,4.231E6,1,DETECTED,3.867E5,8.4321,600.47009,600.4704,4,-0.0717,0.0892,8.3553,8.5246,600.47023,7.216E5,4.231E6,1.2063,1.1031,4.231E6,1,2
173,3.417E5,8.4488,430.39056,430.39111,2,8.4152,8.5246,430.3907,5.686E5,9.519E6,9.519E6,1,DETECTED,3.417E5,8.4488,430.39056,430.39111,2,-0.019,0.0302,8.4152,8.5246,430.3907,5.686E5,9.519E6,1.9113,2.001,9.519E6,1,2
