id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:isotopes
791,1.004E5,11.3592,167.12918,167.12932,0,11.3271,11.3832,167.12926,7.655E5,2.888E6,2.888E6,,DETECTED,1.004E5,11.3592,167.12918,167.12932,,,0.0476,11.3271,11.3832,167.12926,7.655E5,2.888E6,0.7496,0.8748,2.888E6,,
792,2.031E6,11.3991,124.08708,124.08717,4,11.3351,11.4948,124.08714,6.394E6,1.843E7,1.843E7,,DETECTED,2.031E6,11.3991,124.08708,124.08717,4,-0.0464,0.1179,11.3351,11.4948,124.08714,6.394E6,1.843E7,1.4943,1.2472,1.843E7,,
793,5.963E5,11.3991,149.08226,149.08241,3,11.3271,11.4948,149.08234,2.227E6,5.248E6,5.248E6,,DETECTED,5.963E5,11.3991,149.08226,149.08241,3,-0.0441,0.0694,11.3271,11.4948,149.08234,2.227E6,5.248E6,1.3282,1.1641,5.248E6,,
794,2.102E5,11.3991,167.0928,167.09299,0,11.3271,11.4629,167.09291,9.898E5,2.558E6,2.558E6,,DETECTED,2.102E5,11.3991,167.0928,167.09299,,,0.132,11.3271,11.4629,167.09291,9.898E5,2.558E6,0.8855,0.9428,2.558E6,,
795,1.034E5,11.3991,179.09279,179.09297,0,11.3351,11.4071,179.09289,8.454E5,1.846E6,1.846E6,,DETECTED,1.034E5,11.3991,179.09279,179.09297,,,0.0658,11.3351,11.4071,179.09289,8.454E5,1.846E6,0.1247,0.5623,1.846E6,,
796,6.88E6,11.4071,871.5705,871.57294,10,11.1187,11.6552,871.57217,5.128E5,3.19E7,3.19E7,1,DETECTED,6.88E6,11.4071,871.5705,871.57294,10,-0.2022,0.1999,11.1187,11.6552,871.57217,5.128E5,3.19E7,0.7822,0.9208,3.19E7,1,4
798,7.813E5,11.4071,888.56293,888.57141,0,11.1267,11.5507,888.56684,5.195E5,3.797E6,3.797E6,,DETECTED,7.813E5,11.4071,888.56293,888.57141,,,0.1819,11.1267,11.5507,888.56684,5.195E5,3.797E6,0.4656,0.756,3.797E6,,
799,8.662E5,11.4071,893.55414,893.55591,2,11.1988,11.5667,893.55497,5.087E5,4.48E6,4.48E6,1,DETECTED,8.662E5,11.4071,893.55414,893.55591,2,-0.0819,0.2341,11.1988,11.5667,893.55497,5.087E5,4.48E6,0.8479,0.883,4.48E6,1,2
800,1.56E5,11.4151,122.07146,122.07157,0,11.3271,11.4948,122.07151,6.072E5,1.464E6,1.464E6,,DETECTED,1.56E5,11.4151,122.07146,122.07157,,,0.0548,11.3271,11.4948,122.07151,6.072E5,1.464E6,0.9057,0.9529,1.464E6,,
801,2.703E5,11.4151,126.10276,126.10282,0,11.3832,11.4948,126.10279,1.138E6,3.954E6,3.954E6,,DETECTED,2.703E5,11.4151,126.10276,126.10282,,,0.0532,11.3832,11.4948,126.10279,1.138E6,3.954E6,2.494,1.747,3.954E6,,
802,1.199E5,11.4151,128.11833,128.11848,0,11.4071,11.4948,128.11843,5.272E5,2.254E6,2.254E6,,DETECTED,1.199E5,11.4151,128.11833,128.11848,,,0.032,11.4071,11.4948,128.11843,5.272E5,2.254E6,9.9789,5.4894,2.254E6,,
803,1.059E5,11.4151,134.07133,134.07152,0,11.3271,11.4629,134.07145,5.022E5,1.232E6,1.232E6,,DETECTED,1.059E5,11.4151,134.07133,134.07152,,,0.0735,11.3271,11.4629,134.07145,5.022E5,1.232E6,0.5434,0.7717,1.232E6,,
804,3.187E5,11.4151,138.10265,138.10274,1,11.3832,11.4948,138.10268,1.409E6,4.591E6,4.591E6,,DETECTED,3.187E5,11.4151,138.10265,138.10274,1,0.0061,0.0438,11.3832,11.4948,138.10268,1.409E6,4.591E6,2.494,1.747,4.591E6,,
805,2.846E5,11.4151,140.08186,140.08199,0,11.3271,11.4948,140.08193,5.125E5,2.757E6,2.757E6,,DETECTED,2.846E5,11.4151,140.08186,140.08199,,,0.1983,11.3271,11.4948,140.08193,5.125E5,2.757E6,0.9057,0.9529,2.757E6,,
806,1.584E5,11.4151,140.11823,140.11836,0,11.3832,11.4948,140.1183,6.816E5,2.482E6,2.482E6,,DETECTED,1.584E5,11.4151,140.11823,140.11836,,,0.0167,11.3832,11.4948,140.1183,6.816E5,2.482E6,2.494,1.747,2.482E6,,
807,2.215E5,11.4151,148.08693,148.0871,0,11.3271,11.4948,148.08703,6.064E5,2.029E6,2.029E6,,DETECTED,2.215E5,11.4151,148.08693,148.0871,,,0.0566,11.3271,11.4948,148.08703,6.064E5,2.029E6,0.9057,0.9529,2.029E6,,
808,2.36E5,11.4151,150.10265,150.10278,0,11.3271,11.4948,150.10271,6.832E5,2.289E6,2.289E6,,DETECTED,2.36E5,11.4151,150.10265,150.10278,,,0.1236,11.3271,11.4948,150.10271,6.832E5,2.289E6,0.9057,0.9529,2.289E6,,
809,5.417E5,11.4151,151.09781,151.09801,3,11.3271,11.4948,151.09792,1.654E6,4.744E6,4.744E6,,DETECTED,5.417E5,11.4151,151.09781,151.09801,3,-0.0509,0.08,11.3271,11.4948,151.09792,1.654E6,4.744E6,0.9057,0.9529,4.744E6,,
810,7.141E4,11.4151,152.11833,152.11844,0,11.3832,11.439,152.11836,7.024E5,1.766E6,1.766E6,,DETECTED,7.141E4,11.4151,152.11833,152.11844,,,0.021,11.3832,11.439,152.11836,7.024E5,1.766E6,0.7486,0.8743,1.766E6,,
811,3.571E5,11.4151,153.11356,153.11362,1,11.3832,11.4948,153.11359,1.375E6,5.188E6,5.188E6,,DETECTED,3.571E5,11.4151,153.11356,153.11362,1,0.0039,0.052,11.3832,11.4948,153.11359,1.375E6,5.188E6,2.494,1.747,5.188E6,,
812,2.955E5,11.4151,161.0822,161.08238,0,11.3271,11.4948,161.08229,5.884E5,2.832E6,2.832E6,,DETECTED,2.955E5,11.4151,161.0822,161.08238,,,0.0653,11.3271,11.4948,161.08229,5.884E5,2.832E6,0.9057,0.9529,2.832E6,,
813,6.959E5,11.4151,163.09785,163.09802,4,11.3271,11.4948,163.09792,1.309E6,6.594E6,6.594E6,,DETECTED,6.959E5,11.4151,163.09785,163.09802,4,-0.0738,0.1645,11.3271,11.4948,163.09792,1.309E6,6.594E6,0.9057,0.9529,6.594E6,,
814,2.815E5,11.4151,165.1136,165.11368,0,11.3832,11.4948,165.11364,1.09E6,4.18E6,4.18E6,,DETECTED,2.815E5,11.4151,165.1136,165.11368,,,0.0408,11.3832,11.4948,165.11364,1.09E6,4.18E6,2.494,1.747,4.18E6,,
815,1.8E5,11.4151,167.1292,167.1293,0,11.3832,11.4948,167.12925,7.642E5,2.927E6,2.927E6,,DETECTED,1.8E5,11.4151,167.1292,167.1293,,,0.0529,11.3832,11.4948,167.12925,7.642E5,2.927E6,2.494,1.747,2.927E6,,
816,1.455E5,11.4151,175.09792,175.09816,0,11.3271,11.4948,175.09804,5.34E5,1.492E6,1.492E6,,DETECTED,1.455E5,11.4151,175.09792,175.09816,,,0.0592,11.3271,11.4948,175.09804,5.34E5,1.492E6,0.9057,0.9529,1.492E6,,
817,1.558E5,11.4151,177.11345,177.11374,0,11.3271,11.439,177.11362,7.766E5,2.172E6,2.172E6,,DETECTED,1.558E5,11.4151,177.11345,177.11374,,,0.0429,11.3271,11.439,177.11362,7.766E5,2.172E6,0.2719,0.6359,2.172E6,,
818,1.785E5,11.4151,178.10873,178.10893,0,11.3271,11.4948,178.10887,6.11E5,1.682E6,1.682E6,,DETECTED,1.785E5,11.4151,178.10873,178.10893,,,0.1443,11.3271,11.4948,178.10887,6.11E5,1.682E6,0.9057,0.9529,1.682E6,,
819,1.672E5,11.4151,179.12912,179.12932,0,11.3271,11.4948,179.12923,6.269E5,1.761E6,1.761E6,,DETECTED,1.672E5,11.4151,179.12912,179.12932,,,0.0481,11.3271,11.4948,179.12923,6.269E5,1.761E6,0.9057,0.9529,1.761E6,,
820,1.386E5,11.4151,192.12436,192.12463,0,11.3271,11.439,192.12448,5.926E5,1.77E6,1.77E6,,DETECTED,1.386E5,11.4151,192.12436,192.12463,,,0.0184,11.3271,11.439,192.12448,5.926E5,1.77E6,0.2719,0.6359,1.77E6,,
821,1.384E5,11.4151,194.14009,194.14029,0,11.3271,11.4948,194.14019,5.75E5,1.318E6,1.318E6,,DETECTED,1.384E5,11.4151,194.14009,194.14029,,,0.0796,11.3271,11.4948,194.14019,5.75E5,1.318E6,0.9057,0.9529,1.318E6,,
822,1.979E5,11.4151,202.10875,202.10898,0,11.3271,11.4948,202.10883,6.418E5,1.894E6,1.894E6,,DETECTED,1.979E5,11.4151,202.10875,202.10898,,,0.1293,11.3271,11.4948,202.10883,6.418E5,1.894E6,0.9057,0.9529,1.894E6,,
823,9.38E4,11.4231,613.4801,613.48114,0,11.3752,11.4709,613.48064,5.968E5,1.544E6,1.544E6,,DETECTED,9.38E4,11.4231,613.4801,613.48114,,,0.0662,11.3752,11.4709,613.48064,5.968E5,1.544E6,0.9969,0.9984,1.544E6,,
824,4.453E5,11.4311,136.08694,136.08711,1,11.3271,11.4948,136.08705,1.257E6,4.422E6,4.422E6,,DETECTED,4.453E5,11.4311,136.08694,136.08711,1,0.0061,0.1216,11.3271,11.4948,136.08705,1.257E6,4.422E6,0.6133,0.8066,4.422E6,,
825,1.337E5,11.4311,137.08223,137.08235,0,11.3832,11.4948,137.08228,5.128E5,1.809E6,1.809E6,,DETECTED,1.337E5,11.4311,137.08223,137.08235,,,0.084,11.3832,11.4948,137.08228,5.128E5,1.809E6,1.3307,1.1653,1.809E6,,
829,8.349E6,11.4311,885.55048,885.55237,6,11.2389,11.6713,885.55152,5.549E5,6.785E7,6.785E7,1,DETECTED,8.349E6,11.4311,885.55048,885.55237,6,-0.0932,0.1133,11.2389,11.6713,885.55152,5.549E5,6.785E7,1.0865,1.0457,6.785E7,1,5
831,2.427E6,11.4311,887.55878,887.56799,1,11.1027,11.5908,887.56131,5.957E5,1.454E7,1.454E7,,DETECTED,2.427E6,11.4311,887.55878,887.56799,1,-0.139,0.1379,11.1027,11.5908,887.56131,5.957E5,1.454E7,0.4317,0.7277,1.454E7,,
834,1.763E5,11.4311,901.54303,901.5448,0,11.3592,11.455,901.54396,8.387E5,2.947E6,2.947E6,1,DETECTED,1.763E5,11.4311,901.54303,901.5448,,,0.0564,11.3592,11.455,901.54396,8.387E5,2.947E6,0.3324,0.6662,2.947E6,1,3
835,1.502E6,11.4311,907.53308,907.53442,5,11.2951,11.5747,907.53388,5.503E5,1.255E7,1.255E7,1,DETECTED,1.502E6,11.4311,907.53308,907.53442,5,-0.0818,0.1129,11.2951,11.5747,907.53388,5.503E5,1.255E7,1.0928,1.0459,1.255E7,1,4
839,2.835E5,11.4311,923.50592,923.51099,0,11.3512,11.5347,923.50815,5.18E5,2.546E6,2.546E6,1,DETECTED,2.835E5,11.4311,923.50592,923.51099,,,0.1382,11.3512,11.5347,923.50815,5.18E5,2.546E6,1.2971,1.1485,2.546E6,1,2
841,2.014E5,11.439,135.07915,135.0793,0,11.3271,11.4948,135.07924,6.781E5,2.001E6,2.001E6,,DETECTED,2.014E5,11.439,135.07915,135.0793,,,0.0402,11.3271,11.4948,135.07924,6.781E5,2.001E6,0.4984,0.7492,2.001E6,,
842,2.96E5,11.439,176.10576,176.10591,0,11.3351,11.4948,176.10584,7.08E5,3.887E6,3.887E6,,DETECTED,2.96E5,11.439,176.10576,176.10591,,,0.1043,11.3351,11.4948,176.10584,7.08E5,3.887E6,0.5368,0.7684,3.887E6,,
843,1.23E5,11.439,179.09277,179.09296,0,11.4071,11.4948,179.09287,8.553E5,2.169E6,2.169E6,,DETECTED,1.23E5,11.439,179.09277,179.09296,,,0.0849,11.4071,11.4948,179.09287,8.553E5,2.169E6,1.7479,1.374,2.169E6,,
844,1.574E5,11.439,776.23193,776.23206,1,11.4151,11.4709,776.23201,1.092E6,5.49E6,5.49E6,1,DETECTED,1.574E5,11.439,776.23193,776.23206,1,0.005,0.0283,11.4151,11.4709,776.23201,1.092E6,5.49E6,1.1164,1.1659,5.49E6,1,2
846,9.054E4,11.439,778.23029,778.23096,0,11.4151,11.4709,778.23056,8.289E5,3.318E6,3.318E6,,DETECTED,9.054E4,11.439,778.23029,778.23096,,,0.0275,11.4151,11.4709,778.23056,8.289E5,3.318E6,1.3318,1.1659,3.318E6,,
847,1.95E5,11.4709,190.10878,190.10898,0,11.3271,11.4948,190.10885,6.349E5,1.702E6,1.702E6,,DETECTED,1.95E5,11.4709,190.10878,190.10898,,,0.048,11.3271,11.4948,190.10885,6.349E5,1.702E6,0.1663,0.5832,1.702E6,,
850,9.335E4,11.4709,901.5415,901.54535,0,11.455,11.5427,901.54342,5.142E5,2.17E6,2.17E6,,DETECTED,9.335E4,11.4709,901.5415,901.54535,,,0.0251,11.455,11.5427,901.54342,5.142E5,2.17E6,4.5076,2.7538,2.17E6,,
851,3.571E4,11.4788,139.09779,139.09796,0,11.439,11.4948,139.09791,5.11E5,1.103E6,1.103E6,,DETECTED,3.571E4,11.4788,139.09779,139.09796,,,0.0398,11.439,11.4948,139.09791,5.11E5,1.103E6,0.4007,0.7003,1.103E6,,
852,5.799E4,11.4788,152.11832,152.11841,0,11.439,11.4948,152.11838,6.159E5,1.733E6,1.733E6,,DETECTED,5.799E4,11.4788,152.11832,152.11841,,,0.0304,11.439,11.4948,152.11838,6.159E5,1.733E6,0.4007,0.7003,1.733E6,,
853,6.681E4,11.4788,177.11349,177.11366,0,11.439,11.4948,177.11356,8.341E5,1.92E6,1.92E6,,DETECTED,6.681E4,11.4788,177.11349,177.11366,,,0.0316,11.439,11.4948,177.11356,8.341E5,1.92E6,0.4007,0.7003,1.92E6,,
854,6.099E4,11.4788,192.12433,192.12453,0,11.439,11.4948,192.12447,6.034E5,1.544E6,1.544E6,,DETECTED,6.099E4,11.4788,192.12433,192.12453,,,0.0286,11.439,11.4948,192.12447,6.034E5,1.544E6,0.4007,0.7003,1.544E6,,
855,7.465E6,11.4788,647.45825,647.45953,10,11.2871,11.7999,647.45882,6.269E5,6.462E7,6.462E7,1,DETECTED,7.465E6,11.4788,647.45825,647.45953,10,-0.0827,0.0871,11.2871,11.7999,647.45882,6.269E5,6.462E7,2.1777,2.0261,6.462E7,1,4
860,7.321E5,11.4788,792.60498,792.60699,0,11.271,11.6713,792.60588,9.458E5,3.011E6,3.011E6,1,DETECTED,7.321E5,11.4788,792.60498,792.60699,,,0.269,11.271,11.6713,792.60588,9.458E5,3.011E6,0.9262,0.9631,3.011E6,1,2
861,1.307E6,11.4868,680.47974,680.48114,5,11.3592,11.7278,680.48052,1.559E6,6.229E6,6.229E6,1,DETECTED,1.307E6,11.4868,680.47974,680.48114,5,-0.0736,0.2014,11.3592,11.7278,680.48052,1.559E6,6.229E6,1.8872,1.4436,6.229E6,1,2
865,1.549E5,11.4948,366.37308,366.37363,0,11.4629,11.5667,366.37327,5.061E5,3.122E6,3.122E6,,DETECTED,1.549E5,11.4948,366.37308,366.37363,,,0.0464,11.4629,11.5667,366.37327,5.061E5,3.122E6,10.1468,1.6278,3.122E6,,
866,1.385E6,11.5028,124.08713,124.08719,3,11.4948,11.5988,124.08717,6.394E6,1.649E7,1.649E7,,DETECTED,1.385E6,11.5028,124.08713,124.08719,3,0.0096,0.0579,11.4948,11.5988,124.08717,6.394E6,1.649E7,12.0296,6.5148,1.649E7,,
867,2.243E5,11.5028,149.08235,149.08241,1,11.4948,11.5507,149.08238,2.276E6,5.209E6,5.209E6,,DETECTED,2.243E5,11.5028,149.08235,149.08241,1,0.0221,0.0207,11.4948,11.5507,149.08238,2.276E6,5.209E6,6.0012,3.5006,5.209E6,,
868,1.569E5,11.5028,167.09286,167.09297,0,11.4629,11.5507,167.09293,9.106E5,2.557E6,2.557E6,,DETECTED,1.569E5,11.5028,167.09286,167.09297,,,0.058,11.4629,11.5507,167.09293,9.106E5,2.557E6,1.2018,1.1009,2.557E6,,
869,1.478E5,11.5028,793.5263,793.52789,0,11.4071,11.5988,793.52728,5.315E5,1.211E6,1.211E6,,DETECTED,1.478E5,11.5028,793.5263,793.52789,,,0.1284,11.4071,11.5988,793.52728,5.315E5,1.211E6,1.0039,1.002,1.211E6,,
870,1.079E5,11.5108,176.1058,176.10599,0,11.4948,11.5507,176.10588,7.08E5,2.986E6,2.986E6,,DETECTED,1.079E5,11.5108,176.1058,176.10599,,,0.0399,11.4948,11.5507,176.10588,7.08E5,2.986E6,2.5014,1.7507,2.986E6,,
871,1.615E5,11.5108,339.34521,339.34561,0,11.4629,11.6229,339.34543,5.197E5,1.454E6,1.454E6,,DETECTED,1.615E5,11.5108,339.34521,339.34561,,,0.0972,11.4629,11.6229,339.34543,5.197E5,1.454E6,2.3451,1.6726,1.454E6,,
872,6.506E5,11.5108,551.32727,551.3288,0,11.3752,11.9115,551.32826,5.47E5,2.676E6,2.676E6,,DETECTED,6.506E5,11.5108,551.32727,551.3288,,,0.1913,11.3752,11.9115,551.32826,5.47E5,2.676E6,2.9554,1.9777,2.676E6,,
873,1.882E6,11.5108,607.39062,607.39185,7,11.3031,11.8079,607.39142,1.79E6,7.416E6,7.416E6,1,DETECTED,1.882E6,11.5108,607.39062,607.39185,7,-0.1626,0.1796,11.3031,11.8079,607.39142,1.79E6,7.416E6,1.4307,1.2154,7.416E6,1,2
875,1.525E7,11.5108,663.45294,663.45398,10,11.2951,11.7197,663.45345,1.843E7,6.32E7,6.32E7,1,DETECTED,1.525E7,11.5108,663.45294,663.45398,10,-0.19,0.2377,11.2951,11.7197,663.45345,1.843E7,6.32E7,0.9689,0.9844,6.32E7,1,4
877,3.255E5,11.5108,681.41919,681.42053,0,11.4071,11.6471,681.42007,5.267E5,2.609E6,2.609E6,1,DETECTED,3.255E5,11.5108,681.41919,681.42053,,,0.116,11.4071,11.6471,681.42007,5.267E5,2.609E6,1.3159,1.1579,2.609E6,1,2
879,1.208E6,11.5108,685.43506,685.43604,5,11.3351,11.6632,685.43576,2.286E6,5.868E6,5.868E6,1,DETECTED,1.208E6,11.5108,685.43506,685.43604,5,-0.0587,0.235,11.3351,11.6632,685.43576,2.286E6,5.868E6,0.8683,0.9342,5.868E6,1,2
881,4.016E5,11.5108,701.40887,701.41028,0,11.3672,11.7117,701.40972,6.32E5,1.77E6,1.77E6,,DETECTED,4.016E5,11.5108,701.40887,701.41028,,,0.2858,11.3672,11.7117,701.40972,6.32E5,1.77E6,1.3991,1.1996,1.77E6,,
882,1.714E7,11.5108,708.51105,708.51196,14,11.3672,11.9115,708.51142,1.536E7,6.297E7,6.297E7,1,DETECTED,1.714E7,11.5108,708.51105,708.51196,14,-0.142,0.2041,11.3672,11.9115,708.51142,1.536E7,6.297E7,2.7907,1.8954,6.297E7,1,4
886,2.604E6,11.5108,736.54236,736.54321,11,11.2389,11.7197,736.54285,2.97E6,1.009E7,1.009E7,1,DETECTED,2.604E6,11.5108,736.54236,736.54321,11,-0.2589,0.1662,11.2389,11.7197,736.54285,2.97E6,1.009E7,0.7686,0.8843,1.009E7,1,3
889,4.949E5,11.5108,752.40546,752.40729,0,11.3832,11.6875,752.40643,5.403E5,3.187E6,3.187E6,1,DETECTED,4.949E5,11.5108,752.40546,752.40729,,,0.146,11.3832,11.6875,752.40643,5.403E5,3.187E6,1.5158,1.1926,3.187E6,1,2
890,1.472E5,11.5187,140.11823,140.11838,0,11.4948,11.5988,140.11832,6.816E5,1.886E6,1.886E6,,DETECTED,1.472E5,11.5187,140.11823,140.11838,,,0.0875,11.4948,11.5988,140.11832,6.816E5,1.886E6,3.3448,2.1724,1.886E6,,
891,1.868E5,11.5187,161.08228,161.08238,0,11.4948,11.5988,161.08233,5.884E5,2.451E6,2.451E6,,DETECTED,1.868E5,11.5187,161.08228,161.08238,,,0.0925,11.4948,11.5988,161.08233,5.884E5,2.451E6,3.3448,2.1724,2.451E6,,
892,3.726E5,11.5187,495.26517,495.26645,0,11.3512,11.7599,495.2661,5.275E5,1.628E6,1.628E6,,DETECTED,3.726E5,11.5187,495.26517,495.26645,,,0.2223,11.3512,11.7599,495.2661,5.275E5,1.628E6,1.4391,1.2195,1.628E6,,
894,9.732E5,11.5187,750.40594,750.40753,4,11.3672,11.7278,750.40685,6.381E5,5.643E6,5.643E6,1,DETECTED,9.732E5,11.5187,750.40594,750.40753,4,-0.0656,0.1526,11.3672,11.7278,750.40685,6.381E5,5.643E6,1.4835,1.1896,5.643E6,1,2
896,1.4E5,11.5427,340.35767,340.35849,0,11.5028,11.5988,340.35789,6.086E5,2.892E6,2.892E6,,DETECTED,1.4E5,11.5427,340.35767,340.35849,,,0.0447,11.5028,11.5988,340.35789,6.086E5,2.892E6,1.407,1.2035,2.892E6,,
897,2.456E5,11.5988,838.67432,838.6767,0,11.4948,11.7999,838.6755,5.746E5,1.212E6,1.212E6,,DETECTED,2.456E5,11.5988,838.67432,838.6767,,,0.2426,11.4948,11.7999,838.6755,5.746E5,1.212E6,1.9332,1.4666,1.212E6,,
898,2.376E5,11.6068,148.08704,148.0871,0,11.4948,11.6632,148.08707,6.064E5,2.026E6,2.026E6,,DETECTED,2.376E5,11.6068,148.08704,148.0871,,,0.042,11.4948,11.6632,148.08707,6.064E5,2.026E6,0.5035,0.7517,2.026E6,,
899,4.422E5,11.6068,149.08234,149.08244,3,11.5507,11.6632,149.0824,2.174E6,5.496E6,5.496E6,,DETECTED,4.422E5,11.6068,149.08234,149.08244,3,-0.0351,0.0323,11.5507,11.6632,149.0824,2.174E6,5.496E6,1.0045,1.0023,5.496E6,,
900,1.217E5,11.6068,161.08229,161.08241,0,11.5988,11.6632,161.08237,7.636E5,2.715E6,2.715E6,,DETECTED,1.217E5,11.6068,161.08229,161.08241,,,0.0332,11.5988,11.6632,161.08237,7.636E5,2.715E6,7.0199,4.01,2.715E6,,
901,4.412E5,11.6149,126.10278,126.10287,1,11.4948,11.6632,126.10284,1.138E6,4.351E6,4.351E6,,DETECTED,4.412E5,11.6149,126.10278,126.10287,1,-0.0019,0.0599,11.4948,11.6632,126.10284,1.138E6,4.351E6,0.4027,0.7014,4.351E6,,
902,2.591E5,11.6149,128.11841,128.11853,0,11.4948,11.6632,128.11848,5.272E5,2.331E6,2.331E6,,DETECTED,2.591E5,11.6149,128.11841,128.11853,,,0.1624,11.4948,11.6632,128.11848,5.272E5,2.331E6,0.4027,0.7014,2.331E6,,
903,4.739E5,11.6149,136.08704,136.08713,2,11.4948,11.6632,136.08709,1.265E6,4.65E6,4.65E6,,DETECTED,4.739E5,11.6149,136.08704,136.08713,2,-0.003,0.4556,11.4948,11.6632,136.08709,1.265E6,4.65E6,0.4027,0.7014,4.65E6,,
904,2.089E5,11.6149,137.08224,137.0824,0,11.4948,11.6632,137.08233,5.128E5,2.065E6,2.065E6,,DETECTED,2.089E5,11.6149,137.08224,137.0824,,,0.118,11.4948,11.6632,137.08233,5.128E5,2.065E6,0.4027,0.7014,2.065E6,,
905,5.186E5,11.6149,138.10266,138.10277,2,11.4948,11.6632,138.10273,1.409E6,5.107E6,5.107E6,,DETECTED,5.186E5,11.6149,138.10266,138.10277,2,-0.034,0.0323,11.4948,11.6632,138.10273,1.409E6,5.107E6,0.4027,0.7014,5.107E6,,
906,1.049E5,11.6149,140.1183,140.11841,0,11.5988,11.6632,140.11837,7.492E5,2.544E6,2.544E6,,DETECTED,1.049E5,11.6149,140.1183,140.11841,,,0.0463,11.5988,11.6632,140.11837,7.492E5,2.544E6,3.0069,2.0034,2.544E6,,
907,2.654E5,11.6149,150.10268,150.10281,0,11.4948,11.6632,150.10275,8.079E5,2.838E6,2.838E6,,DETECTED,2.654E5,11.6149,150.10268,150.10281,,,0.0499,11.4948,11.6632,150.10275,8.079E5,2.838E6,0.4027,0.7014,2.838E6,,
908,6.203E5,11.6149,151.09789,151.09804,4,11.4948,11.6632,151.09796,1.654E6,6.153E6,6.153E6,,DETECTED,6.203E5,11.6149,151.09789,151.09804,4,-0.0832,0.043,11.4948,11.6632,151.09796,1.654E6,6.153E6,0.4027,0.7014,6.153E6,,
909,2.019E5,11.6149,152.11835,152.11847,0,11.4948,11.6632,152.11841,6.159E5,2.154E6,2.154E6,,DETECTED,2.019E5,11.6149,152.11835,152.11847,,,0.1031,11.4948,11.6632,152.11841,6.159E5,2.154E6,0.4027,0.7014,2.154E6,,
910,6.039E5,11.6149,153.11359,153.11368,4,11.4948,11.6632,153.11363,1.375E6,5.828E6,5.828E6,,DETECTED,6.039E5,11.6149,153.11359,153.11368,4,-0.082,0.183,11.4948,11.6632,153.11363,1.375E6,5.828E6,0.4027,0.7014,5.828E6,,
911,7.438E5,11.6149,163.09785,163.09801,4,11.4948,11.6632,163.09796,1.309E6,6.564E6,6.564E6,,DETECTED,7.438E5,11.6149,163.09785,163.09801,4,-0.0923,0.0416,11.4948,11.6632,163.09796,1.309E6,6.564E6,0.4027,0.7014,6.564E6,,
912,4.641E5,11.6149,165.11362,165.11374,1,11.4948,11.6632,165.11369,1.09E6,4.744E6,4.744E6,,DETECTED,4.641E5,11.6149,165.11362,165.11374,1,0.0061,0.1082,11.4948,11.6632,165.11369,1.09E6,4.744E6,0.4027,0.7014,4.744E6,,
913,2.927E5,11.6149,167.12923,167.12936,0,11.4948,11.6632,167.1293,7.642E5,2.882E6,2.882E6,,DETECTED,2.927E5,11.6149,167.12923,167.12936,,,0.1035,11.4948,11.6632,167.1293,7.642E5,2.882E6,0.4027,0.7014,2.882E6,,
914,2.43E5,11.6149,177.11349,177.11382,0,11.4948,11.6632,177.11365,8.801E5,2.705E6,2.705E6,,DETECTED,2.43E5,11.6149,177.11349,177.11382,,,0.0802,11.4948,11.6632,177.11365,8.801E5,2.705E6,0.4027,0.7014,2.705E6,,
915,4.599E4,11.6149,181.14482,181.14503,0,11.5908,11.6632,181.14492,5.296E5,1.161E6,1.161E6,,DETECTED,4.599E4,11.6149,181.14482,181.14503,,,0.0565,11.5908,11.6632,181.14492,5.296E5,1.161E6,2.0064,1.5032,1.161E6,,
916,2.173E5,11.6149,190.10883,190.10896,0,11.4948,11.6632,190.1089,6.283E5,2.047E6,2.047E6,,DETECTED,2.173E5,11.6149,190.10883,190.10896,,,0.0791,11.4948,11.6632,190.1089,6.283E5,2.047E6,0.4027,0.7014,2.047E6,,
