row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000004_01_01.mzML Peak area,20250402_PMA_tp24_000008_01_01.mzML Peak area,20250402_PMA_tp24_000021_01_01.mzML Peak area,20250402_PMA_tp24_000022_01_01.mzML Peak area,20250402_PMA_tp24_000023_01_01.mzML Peak area,20250402_PMA_tp24_000024_03_01.mzML Peak area,20250402_PMA_tp24_000026_01_01.mzML Peak area,20250402_PMA_tp24_000027_01_01.mzML Peak area,20250402_PMA_tp24_000028_01_01.mzML Peak area,20250402_PMA_tp24_000029_01_01.mzML Peak area,20250402_PMA_tp24_000029_01_02.mzML Peak area,20250402_PMA_tp24_000031_01_01.mzML Peak area,20250402_PMA_tp24_000032_01_01.mzML Peak area,20250402_PMA_tp24_000033_01_01.mzML Peak area,20250402_PMA_tp24_000035_01_01.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_solanum_qc_00.mzML Peak area,20250402_PMA_tp24_solanum_qc_01.mzML Peak area,20250402_PMA_tp24_solanum_qc_02.mzML Peak area,20250402_PMA_tp24_solanum_qc_03.mzML Peak area,20250402_PMA_tp24_solanum_qc_04.mzML Peak area,20250402_PMA_tp24_solanum_qc_05.mzML Peak area,Unnamed: 38
67,286.95855251309763,0.36956686,height,,,,,,,,,,,19568520.0,17382596.0,17080600.0,20020552.0,20741466.0,19591552.0,17184744.0,18968926.0,15596332.0,21940336.0,13033212.0,0.0,0.0,0.0,11165451.0,0.0,0.0,0.0,0.0,18469114.0,18400518.0,17639596.0,17233806.0,18750006.0,17462454.0,
68,123.04059647225256,0.3674771,height,,,,,,,,,,,73468400.0,73867576.0,57247096.0,64330652.0,70126240.0,64201172.0,54277460.0,66714230.0,57471330.0,76738540.0,48121180.0,1856595.8,1985816.0,6893288.5,43240060.0,0.0,0.0,0.0,0.0,74878820.0,64711404.0,63530372.0,56136144.0,53094736.0,48834972.0,
69,169.0460062698757,0.36747697,height,,,,,,,,,,,21160250.0,22545624.0,20551804.0,20890510.0,21592024.0,21302566.0,19656652.0,20800296.0,18320128.0,23472894.0,17678508.0,976104.6,1089076.0,3028489.8,15015526.0,0.0,0.0,0.0,0.0,22945616.0,19959270.0,21553586.0,19192012.0,19605008.0,18269298.0,
70,192.061913075964,0.3674771,height,,,,,,,,,,,21328164.0,24133126.0,22858824.0,21697282.0,23835942.0,25178184.0,20767590.0,23940334.0,20830520.0,24996140.0,19051108.0,935891.6,1277979.1,3283110.0,15488104.0,0.0,0.0,0.0,0.0,25971572.0,20049298.0,21576200.0,19843558.0,19998182.0,18219820.0,
71,143.99705163626064,0.36620253,height,,,,,,,,,,,18873852.0,18147420.0,16100255.0,8429819.0,6843704.0,9416136.0,13377387.0,11075903.0,15994240.0,10245477.0,17291186.0,0.0,1216834.5,0.0,27947014.0,1366100.9,1665927.5,1831702.2,1725116.8,15016043.0,11492583.0,12609001.0,11871731.0,11782568.0,11051605.0,
72,156.01435563317432,0.36890936,height,,,,,,,,,,,12551083.0,12683230.0,12655819.0,13428471.0,13170154.0,11832977.0,11180642.0,13454614.0,9893213.0,12394638.0,10224206.0,0.0,0.0,1477477.1,8208553.0,0.0,0.0,0.0,0.0,13557389.0,10159948.0,11762886.0,10668093.0,11001127.0,9225907.0,
73,182.96225476830344,0.3695671,height,,,,,,,,,,,19355146.0,15885327.0,14530727.0,17667430.0,17813334.0,16517254.0,16185238.0,18740522.0,12857832.0,19761044.0,12460359.0,0.0,0.0,0.0,11027126.0,0.0,0.0,0.0,0.0,15849200.0,14388165.0,15823324.0,15193084.0,15270658.0,14905836.0,
74,200.97311488455247,0.3695671,height,,,,,,,,,,,58536524.0,52428612.0,46408970.0,58767290.0,56907364.0,49644304.0,46964460.0,57387060.0,39664864.0,59732628.0,36037830.0,0.0,0.0,0.0,35607260.0,0.0,0.0,0.0,0.0,47414410.0,44450504.0,47532316.0,46882704.0,47202856.0,47543812.0,
75,218.9837833496822,0.3684939,height,,,,,,,,,,,132926950.0,113994296.0,108342610.0,127429630.0,132034090.0,113712970.0,110611080.0,129796320.0,95991380.0,135369980.0,83665416.0,0.0,0.0,2259764.5,80546376.0,0.0,0.0,0.0,0.0,113676990.0,104797944.0,108863070.0,105680264.0,104379864.0,104506960.0,
76,239.96670484462007,0.3695671,height,,,,,,,,,,,116639780.0,99890430.0,79397250.0,52435388.0,36722452.0,54584490.0,78238290.0,77762600.0,84776090.0,68034270.0,88069464.0,0.0,0.0,0.0,142379150.0,0.0,0.0,0.0,0.0,70754080.0,66943544.0,70643820.0,69214280.0,73659784.0,71620620.0,
77,439.9328084261063,0.36912915,height,,,,,,,,,,,16806100.0,15937047.0,12888048.0,8373115.0,6556130.5,10664824.0,13114833.0,12253421.0,15358600.0,12158101.0,14563515.0,0.0,0.0,0.0,19826824.0,0.0,0.0,0.0,0.0,12870411.0,12318920.0,12227415.0,11995837.0,12519423.0,12336253.0,
78,280.99323839800644,0.3695671,height,,,,,,,,,,,59152976.0,52759372.0,41465412.0,26701162.0,18521852.0,28512666.0,40361240.0,40418600.0,46449880.0,34837136.0,47862668.0,0.0,0.0,0.0,74286504.0,0.0,0.0,0.0,0.0,39995880.0,35082820.0,36762300.0,35902544.0,38492604.0,36733100.0,
79,309.9745324879675,0.3695671,height,,,,,,,,,,,28549208.0,26684698.0,25203476.0,30776314.0,31772182.0,29638312.0,26873252.0,30565198.0,26121476.0,33577132.0,20462956.0,0.0,0.0,0.0,17521454.0,0.0,0.0,0.0,0.0,28639792.0,27856304.0,29093246.0,27865842.0,28739532.0,27467956.0,
80,124.04107130534342,0.37000495,height,,,,,,,,,,,9847039.0,10126658.0,7517855.5,8128024.0,9122086.0,8694336.0,7260905.0,8822164.0,7412539.5,10410064.0,6394820.0,0.0,0.0,0.0,5776520.0,0.0,0.0,0.0,0.0,10707745.0,8285082.5,8537095.0,7884128.5,6709159.0,6286364.5,
81,216.9508515441377,0.37000495,height,,,,,,,,,,,45937630.0,37390044.0,31844828.0,20551278.0,14680701.0,19945034.0,30241558.0,30109328.0,33209290.0,26550198.0,34284412.0,0.0,0.0,0.0,57216280.0,0.0,0.0,0.0,0.0,26827794.0,26428554.0,27276132.0,27757220.0,27620628.0,27812446.0,
82,234.96148516849067,0.37000495,height,,,,,,,,,,,16270015.0,14116024.0,11999323.0,7600146.0,4853859.0,7350315.0,10604337.0,11085833.0,12544576.0,9129937.0,12816482.0,0.0,0.0,0.0,20078716.0,0.0,0.0,0.0,0.0,10422510.0,9487236.0,10048688.0,9955611.0,9634258.0,10015550.0,
83,257.9772609177064,0.37000495,height,,,,,,,,,,,47596930.0,41990380.0,35475684.0,22888014.0,16334037.0,23986230.0,33939280.0,31901342.0,38567210.0,28677212.0,39227404.0,0.0,0.0,0.0,62879320.0,0.0,0.0,0.0,0.0,33100956.0,30770962.0,31586290.0,30811386.0,31470844.0,30513254.0,
84,133.09746862524094,0.37373337,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238132.2,0.0,7156986.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85,130.08650796689577,0.42933363,height,,,,,,,,,,,8284196.0,8975455.0,0.0,2317482.8,0.0,4068638.8,11323919.0,0.0,9968375.0,8822002.0,0.0,8196105.5,10856232.0,12781690.0,6875056.0,0.0,0.0,0.0,0.0,10531270.0,2731736.0,8616096.0,0.0,0.0,1586550.5,
86,147.11300474135737,0.38100207,height,,,,,,,,,,,2555401.0,0.0,2577017.8,5876967.5,4563477.5,5070322.0,3574971.8,2850258.5,3234955.0,2677918.0,2371377.8,17183770.0,28070042.0,34324344.0,0.0,0.0,0.0,0.0,0.0,6357979.5,7707342.0,7782124.5,5191896.5,4275125.5,4154041.2,
87,145.17013561604858,0.38228655,height,,,,,,,,,,,71990560.0,101768500.0,126815010.0,99451496.0,92970260.0,93557090.0,132586580.0,77351010.0,123408780.0,85955816.0,78197180.0,0.0,0.0,0.0,71612170.0,0.0,0.0,0.0,0.0,104829080.0,116550664.0,97300530.0,91328344.0,84777490.0,94801370.0,
88,309.16571081793336,0.38166276,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473078.5,1694646.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
89,216.92037186036896,0.3877476,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073755.1,0.0,0.0,2600887.0,2874967.2,3350541.5,3325454.2,0.0,0.0,0.0,0.0,0.0,0.0,
90,312.9006592512832,0.35035664,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,624761.25,604668.06,0.0,0.0,0.0,578848.9,0.0,0.0,0.0,2652025.5,3006088.8,3070200.2,3076227.5,0.0,0.0,0.0,0.0,0.0,561475.2,
91,244.91502027478708,0.3877476,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157095.0,0.0,0.0,2799004.8,2983527.0,3486972.0,3577989.0,0.0,0.0,0.0,0.0,0.0,0.0,
92,253.90982089569067,0.38688663,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664468.4,2972646.5,0.0,0.0,1848956.0,1964788.4,3086555.5,3108281.8,0.0,0.0,0.0,0.0,0.0,0.0,
93,156.0771064538475,0.38482246,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2155967.2,0.0,0.0,0.0,0.0,0.0,0.0,7436202.5,4252102.0,14093698.0,0.0,0.0,0.0,0.0,0.0,1630598.8,0.0,0.0,1136984.5,891892.9,0.0,
94,198.1240680210521,0.389802,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56197170.0,0.0,4227219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
95,320.8666363274016,0.39199963,height,,,,,,,,,,,102974480.0,111009230.0,96707740.0,81961770.0,63360388.0,69109496.0,71649940.0,69002870.0,60731836.0,74506696.0,58816370.0,0.0,0.0,0.0,83068850.0,0.0,0.0,0.0,0.0,73314380.0,59293612.0,64941184.0,79032130.0,73138100.0,74625490.0,
96,189.16010904002425,0.39465708,height,,,,,,,,,,,2459619.8,2943280.8,4592248.0,7961321.0,8087234.0,10552063.0,4152599.0,3701576.8,4097197.0,4155729.8,3873694.5,14029527.0,1550624.9,28374200.0,2843367.5,0.0,0.0,0.0,0.0,11302735.0,8039824.5,10246840.0,8706377.0,9348181.0,8652588.0,
97,404.828072056526,0.39331976,height,,,,,,,,,,,28025370.0,32041288.0,25889762.0,16688498.0,25828328.0,22735686.0,26096664.0,22506176.0,17618296.0,23164996.0,17149968.0,0.0,0.0,0.0,24646612.0,0.0,0.0,0.0,0.0,24350234.0,21439952.0,19044964.0,23976660.0,23442744.0,21644672.0,
98,154.13423920653705,0.3938374,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16467491.0,0.0,1598493.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
99,220.1059836728998,0.39868614,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22835882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,290.8476023210358,0.39935154,height,,,,,,,,,,,209572740.0,234172270.0,211693220.0,120699950.0,230148720.0,157360270.0,188119900.0,138982290.0,250585700.0,198629250.0,261110500.0,0.0,0.0,8667448.0,241229360.0,0.0,0.0,0.0,0.0,210166130.0,223206640.0,172219920.0,175155870.0,181917940.0,168474990.0,
101,122.92479934896532,0.39977077,height,,,,,,,,,,,21047370.0,22228178.0,19947260.0,11084036.0,19547216.0,15043405.0,15761901.0,13359672.0,23840604.0,20883104.0,18608862.0,0.0,0.0,2575935.8,20314260.0,0.0,0.0,0.0,0.0,22377728.0,22281776.0,17338610.0,16503208.0,17435560.0,14100034.0,
102,206.88626705322545,0.39977077,height,,,,,,,,,,,93694930.0,103080150.0,93256480.0,56836376.0,94401030.0,73950290.0,83426760.0,68108720.0,107389900.0,89929280.0,99158140.0,0.0,0.0,6056432.0,108089720.0,0.0,0.0,0.0,0.0,90816744.0,98398720.0,80678050.0,80901544.0,82440210.0,76173640.0,
103,236.90519981424583,0.39111748,height,,,,,,,,,,,39186660.0,36980264.0,36048570.0,26236122.0,37597156.0,29133984.0,44587310.0,28667474.0,33499188.0,30220608.0,34571788.0,0.0,0.0,0.0,27130924.0,0.0,0.0,0.0,0.0,34923628.0,41415944.0,32431784.0,28127462.0,25973712.0,27646348.0,
104,208.8843171204128,0.3990451,height,,,,,,,,,,,21774788.0,22806470.0,23002126.0,12382629.0,21185864.0,18994212.0,18358608.0,15240981.0,28253106.0,20177918.0,23481476.0,0.0,0.0,0.0,24241260.0,0.0,0.0,0.0,0.0,21712352.0,21553582.0,20756176.0,21379866.0,18312076.0,18584674.0,
105,212.84288122297983,0.39860913,height,,,,,,,,,,,1927440.5,9413273.0,14410749.0,11274922.0,7077146.5,9212247.0,9057559.0,10653292.0,6174491.0,11716632.0,7679457.5,0.0,0.0,0.0,5738135.5,0.0,0.0,0.0,0.0,7848975.0,7021581.5,7838106.5,7228965.5,8445272.0,7375843.0,
106,265.1121293642964,0.40707806,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1821899.9,0.0,0.0,0.0,0.0,0.0,10117846.0,8292230.0,2941656.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
107,212.85212998704583,0.40702665,height,,,,,,,,,,,3561042.2,8748884.0,20521388.0,22478102.0,27320728.0,40712404.0,23850678.0,15218444.0,19570672.0,10482924.0,14895661.0,0.0,0.0,0.0,8747923.0,0.0,0.0,0.0,0.0,5823214.0,6812559.5,9013271.0,8594444.0,9926077.0,12162978.0,
108,175.11937236356343,0.41213235,height,,,,,,,,,,,2453604.2,2965899.0,1574318.6,8056409.0,2395288.2,4540263.5,1708991.8,3028373.0,2255618.8,1333041.5,2349895.2,59994364.0,72147750.0,88441560.0,3890748.5,0.0,0.0,0.0,0.0,8026043.0,7192593.5,8678430.0,5061072.5,4448770.5,5260693.0,
109,222.98868522014797,0.41114324,height,,,,,,,,,,,8332842.0,10558246.0,11903063.0,16977278.0,10522561.0,6924246.5,5653036.0,8319047.0,6069951.0,5979379.0,8731359.0,0.0,0.0,5647391.5,7369675.0,0.0,0.0,0.0,0.0,15101797.0,15516967.0,13934807.0,8759099.0,9872182.0,12234306.0,
110,280.09217495405005,0.40826425,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19693782.0,32768326.0,37527016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111,217.95976842544275,0.35986224,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1321349.8,0.0,1276109.5,0.0,1309547.8,0.0,1347819.6,0.0,1327802.1,0.0,1968329.0,1699414.2,2346178.2,2440785.0,0.0,0.0,1339582.6,0.0,0.0,0.0,
112,236.93877321245907,0.38346276,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1005050.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384145.9,1298239.2,1980648.0,1887014.8,0.0,0.0,924302.44,0.0,0.0,0.0,
113,216.06347628270808,0.4212201,height,,,,,,,,,,,0.0,0.0,0.0,0.0,609402.6,0.0,0.0,0.0,0.0,0.0,0.0,4577726.5,932949.9,27055044.0,0.0,0.0,0.0,0.0,0.0,1014848.94,957680.8,745739.94,0.0,0.0,0.0,
114,277.13943518539145,0.42151272,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13687796.0,0.0,29401438.0,0.0,0.0,0.0,0.0,0.0,639771.44,827113.44,0.0,0.0,0.0,0.0,
115,296.0664353585644,0.41377118,height,,,,,,,,,,,0.0,3033553.2,15499733.0,28981230.0,24490254.0,14617462.0,8248292.5,7773442.0,6156645.0,5968489.0,5434871.0,16836912.0,0.0,101858620.0,0.0,0.0,0.0,0.0,0.0,20811574.0,20755048.0,17812896.0,16657093.0,13570395.0,17806950.0,
116,383.1156589936167,0.41780728,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7304151.0,25521166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,133.06100416178927,0.41967356,height,,,,,,,,,,,0.0,0.0,0.0,13281215.0,1992511.8,869895.9,0.0,0.0,0.0,1604152.9,0.0,4763286.5,9721270.0,6307909.0,0.0,0.0,0.0,0.0,0.0,1876791.6,1982206.8,2573293.0,1663906.0,1692200.2,1661931.8,
118,185.03274350163372,0.41911852,height,,,,,,,,,,,4231155.0,8255196.5,17404018.0,21569936.0,7681210.5,7927035.0,4695323.5,8939652.0,4639990.5,7463407.5,6001126.5,0.0,0.0,19392118.0,8699505.0,0.0,0.0,0.0,0.0,10292400.0,9130234.0,12366031.0,7522323.5,6999103.5,11169583.0,
119,290.0757713631307,0.42401448,height,,,,,,,,,,,0.0,0.0,3023251.5,0.0,0.0,2234288.8,0.0,2248158.0,0.0,0.0,0.0,4743805.5,22267960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,298.0621381733219,0.41780728,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532962.8,16706981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,279.0480839234374,0.42034036,height,,,,,,,,,,,8139504.0,12698330.0,37015850.0,17529046.0,9889873.0,23203784.0,13814611.0,24478200.0,10952655.0,19634202.0,10540672.0,0.0,0.0,0.0,10936125.0,0.0,0.0,0.0,0.0,20830378.0,15424937.0,25246928.0,12578659.0,12378576.0,13832811.0,
122,341.8180789077586,0.42172098,height,,,,,,,,,,,44740988.0,65937790.0,0.0,0.0,25753460.0,0.0,18640124.0,5816230.5,33402788.0,20905118.0,44777356.0,0.0,0.0,0.0,101980696.0,0.0,0.0,0.0,0.0,6025356.5,3642438.0,5583429.5,0.0,8612986.0,0.0,
123,139.914919546126,0.42179573,height,,,,,,,,,,,92589190.0,64932692.0,5251098.5,18464120.0,35679604.0,0.0,36010130.0,14554621.0,35672030.0,32655402.0,80751020.0,0.0,0.0,0.0,77906130.0,0.0,0.0,0.0,0.0,17678776.0,14157364.0,23907192.0,24921222.0,23025564.0,15932641.0,
124,132.06579848189736,0.42470393,height,,,,,,,,,,,0.0,0.0,1038937.0,1582925.5,785614.7,1462328.5,784159.06,842457.4,0.0,1367653.9,0.0,16222562.0,0.0,6470070.5,0.0,0.0,0.0,0.0,0.0,1044336.3,1395143.8,1360079.9,1074429.2,921517.2,0.0,
125,174.89628054699904,0.42255744,height,,,,,,,,,,,2233246.0,5981884.0,10242019.0,13437288.0,11555552.0,17678418.0,13787515.0,8074941.5,11551864.0,7421838.5,6985660.5,0.0,0.0,0.0,4982162.5,0.0,0.0,0.0,0.0,3485946.0,3438783.0,5127913.0,5302732.0,5807907.5,6066537.5,
126,205.06848614395332,0.42102543,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119555110.0,1007113.3,133038744.0,0.0,0.0,0.0,0.0,0.0,4482369.5,4478820.0,4901809.5,2351562.5,2338845.5,1782685.6,
127,249.04585684221183,0.4233006,height,,,,,,,,,,,6787024.0,8440631.0,0.0,8316230.5,3326047.2,5308530.5,6019490.5,0.0,3114415.2,9520814.0,2660891.5,0.0,0.0,0.0,3720037.2,0.0,0.0,0.0,0.0,4332037.0,3664178.0,4885849.5,3633850.5,3793462.2,3709385.8,
128,219.02682827267256,0.42354894,height,,,,,,,,,,,113213890.0,270178660.0,330495170.0,90942456.0,69977190.0,237974340.0,126820824.0,210821260.0,169764510.0,211146430.0,178582460.0,17423784.0,14275697.0,4652498.0,133639980.0,0.0,0.0,0.0,0.0,140604130.0,120937570.0,138888270.0,140058600.0,133198904.0,124709030.0,
129,240.86643174469225,0.42191297,height,,,,,,,,,,,46663384.0,68925690.0,0.0,10272158.0,28193224.0,0.0,23454846.0,9832554.0,39897350.0,28957090.0,46114304.0,0.0,0.0,0.0,100689160.0,0.0,0.0,0.0,0.0,10018207.0,6915648.5,10102855.0,15439648.0,12834527.0,11128560.0,
130,147.076647039639,0.42544347,height,,,,,,,,,,,11159220.0,25155324.0,35101612.0,53784190.0,16981900.0,26161788.0,14076054.0,20213110.0,11809490.0,18847284.0,13878501.0,54475596.0,5367465.5,132896230.0,14233657.0,0.0,0.0,0.0,0.0,23739598.0,23184964.0,36765428.0,21184806.0,18680002.0,17217936.0,
131,249.0373989288117,0.42654306,height,,,,,,,,,,,8340754.5,32717490.0,113293280.0,9327243.0,7718151.5,32908822.0,11815592.0,54066296.0,14303672.0,19532754.0,19630722.0,0.0,0.0,0.0,10796060.0,0.0,0.0,0.0,0.0,20401400.0,19226080.0,20530138.0,18712182.0,18491268.0,16539206.0,
132,130.05013460029792,0.42734078,height,,,,,,,,,,,11809402.0,22044834.0,25203052.0,43985424.0,18329596.0,17518638.0,15013938.0,13575343.0,14549725.0,23417792.0,15265847.0,49375748.0,13863181.0,120473250.0,14637798.0,0.0,0.0,0.0,0.0,22108216.0,22828726.0,20887932.0,20775318.0,18076330.0,14714549.0,
133,162.11259778431486,0.43765298,height,,,,,,,,,,,0.0,0.0,758700.3,0.0,0.0,0.0,902630.7,0.0,0.0,0.0,0.0,13686420.0,3369542.8,64903680.0,0.0,0.0,0.0,0.0,0.0,2278344.5,2431137.2,1646830.0,1913945.8,1320294.2,1137656.1,
134,184.07354483863728,0.42805657,height,,,,,,,,,,,6536842.0,15714191.0,24883086.0,38759788.0,21351828.0,25841130.0,16354315.0,18797340.0,13674766.0,21434564.0,11431419.0,1613735.6,0.0,7611462.5,10161443.0,0.0,0.0,0.0,0.0,13768372.0,13480267.0,12847670.0,14234673.0,13089579.0,11843919.0,
135,258.1102273259202,0.42690596,height,,,,,,,,,,,0.0,2578014.5,15156658.0,24011892.0,16466677.0,26169066.0,5255889.0,8105240.5,3907302.8,5528811.0,4201123.0,67691150.0,35392896.0,520911000.0,995972.06,0.0,0.0,0.0,0.0,16796276.0,18507250.0,14239656.0,14141704.0,11542925.0,9729450.0,
136,148.06058909087238,0.42847818,height,,,,,,,,,,,36090348.0,48923700.0,33216370.0,82079630.0,56998880.0,18969308.0,39553916.0,17398120.0,47761548.0,73092190.0,50920964.0,123418360.0,76447256.0,264495220.0,42776136.0,0.0,0.0,0.0,0.0,55639536.0,56536012.0,51681372.0,55251970.0,50437136.0,39245344.0,
137,200.11298413636405,0.42958382,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7320384.0,0.0,12123528.0,0.0,0.0,0.0,0.0,0.0,1166349.2,1256419.9,721492.06,963851.94,0.0,710462.94,
138,203.053009756634,0.42924643,height,,,,,,,,,,,6516837.0,11163570.0,17850072.0,7100152.0,3838894.2,19246820.0,8477634.0,13708104.0,10038083.0,11359174.0,6092420.5,85788990.0,224197010.0,7123198.5,7026666.0,0.0,1026751.3,0.0,0.0,14174576.0,15175766.0,12502875.0,14782058.0,13226357.0,10247482.0,
139,455.1163525666104,0.43053505,height,,,,,,,,,,,22618890.0,50268796.0,158325070.0,73561410.0,53811350.0,578381200.0,105464390.0,165151040.0,47058780.0,70028264.0,36079650.0,0.0,0.0,0.0,27833660.0,0.0,0.0,0.0,0.0,79960530.0,85593100.0,72771000.0,80302520.0,74679830.0,65621224.0,
140,414.0452331070866,0.43869713,height,,,,,,,,,,,669221.4,952725.44,1268153.2,0.0,0.0,1562571.6,0.0,1120466.2,1072688.1,0.0,0.0,3934577.8,15958736.0,0.0,0.0,0.0,0.0,0.0,0.0,1342913.5,1497514.0,1352639.2,1047388.9,1044077.5,1073355.9,
141,166.05352079508498,0.42975053,height,,,,,,,,,,,0.0,717768.9,2717964.5,2959107.8,811661.25,6292301.5,1463133.6,1698224.8,0.0,1325715.4,0.0,2485714.8,17410814.0,1327094.0,0.0,0.0,0.0,0.0,0.0,1818298.2,2057477.4,1624321.5,2065655.5,2129998.8,1502690.2,
142,165.0759538017435,0.43098646,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13529476.0,0.0,25728684.0,0.0,0.0,0.0,0.0,0.0,2951918.2,2852604.2,2206233.0,2491584.2,1771731.0,1338524.4,
143,183.08654874333556,0.43098646,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26818100.0,0.0,44679750.0,0.0,0.0,0.0,0.0,0.0,5177050.5,5064965.0,3921992.5,4439953.5,3301830.8,2401039.2,
144,353.08454947378624,0.4340753,height,,,,,,,,,,,10643911.0,19531960.0,49600536.0,22584658.0,14285362.0,20443502.0,15757120.0,23296082.0,13415980.0,23856438.0,17272700.0,0.0,0.0,0.0,10085384.0,0.0,0.0,0.0,0.0,20286970.0,15906025.0,14489850.0,14858986.0,18132862.0,12278155.0,
145,520.2238589929682,0.43124023,height,,,,,,,,,,,0.0,0.0,2409401.0,2803309.5,1713899.0,18090024.0,3397584.0,6083389.5,0.0,1146306.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147194.0,2176212.0,1922195.2,2376154.8,2168128.5,1852713.0,
146,439.1426228387834,0.43804336,height,,,,,,,,,,,931510.6,1249311.5,5237881.5,2942979.0,1798157.8,30244580.0,3814629.2,6655306.5,1658445.2,1996698.8,877973.7,0.0,0.0,0.0,864398.1,0.0,0.0,0.0,0.0,4812594.0,5342248.0,4060345.5,3747221.5,4142875.5,3390898.0,
147,684.2557832805719,0.4485054,height,,,,,,,,,,,0.0,0.0,2178282.0,0.0,0.0,1184651.6,0.0,0.0,0.0,0.0,0.0,7110860.0,10850038.0,0.0,0.0,0.0,0.0,0.0,0.0,711744.8,0.0,0.0,0.0,0.0,0.0,
148,184.0640427756515,0.43781054,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23734628.0,2310322.0,322302980.0,0.0,0.0,0.0,0.0,0.0,10915477.0,11390703.0,8027373.0,7685843.5,6274091.0,5604761.5,
149,235.09255031355372,0.44460264,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1880837.1,0.0,0.0,0.0,0.0,0.0,3548641.2,3964580.0,9207597.0,0.0,0.0,0.0,0.0,0.0,1069583.2,1046054.9,1175548.0,0.0,801227.8,814631.0,
150,434.1874362029178,0.43936646,height,,,,,,,,,,,2081541.9,3410947.0,7842361.0,4238691.0,3527166.0,45507096.0,9141389.0,12481969.0,3744362.8,4569157.5,2169813.0,0.0,0.0,0.0,2410019.2,0.0,0.0,0.0,0.0,7271226.0,6971517.5,6093285.5,6093703.5,6258531.5,6301277.5,
