formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C29H37FN2O5	[M - H2O + H]+	C29H36FN2O4+	0.343	0.323	41.251	35.120	6.131	11	0.853	0.549	1.335	-36363.396		495.266	660	11.004	707609583417268414	707602911965587527	6711	
1	C36H69N5O7Si	[M - H2O + H]+	C36H68N5O6Si+	0.309	0.267	62.148	62.148	0.000	29	0.716	2.897	3.051	-25932.173		694.494	660	11.004	707609855862481599	707602912028502095	6713	
1	C31H48N2O3S	[M + Na]+	C31H48N2NaO3S+	0.379	0.399	50.536	45.225	5.312	17	0.901	0.806	1.283	1.406		551.329	660	11.004	707610166823987013	707602911999141963	6712	
1	C78H120N2O14	[M + H3N + H]+	C78H124N3O14+	0.783	0.006	14.870	14.870	0.000	22	0.473	1.662	1.850	-2.929		1326.904	660	11.005	707609737956400694	707602911839758387	6706	
1	C26H33O5P	[M - H2O + H]+	C26H32O4P+	0.428	0.427	52.996	49.478	3.517	12	0.835	-0.540	1.281	-41006.556		439.204	660	11.005	707609556938626865	707602912284354667	6720	
1	C34H62N4O11	[M - H2O + H]+	C34H61N4O10+	0.326	0.216	32.280	24.994	7.286	11	0.280	2.582	3.329	-26279.340		685.436	660	11.005	707609584457455831	707602912187885663	6717	
1	C31H56N2O8	[M + Na]+	C31H56N2NaO8+	0.349	0.375	52.649	47.234	5.415	19	0.894	-1.491	2.219	-2.663		607.391	660	11.005	707609601477941722	707602912145942619	6716	
1	C37H53N3O9	[M + H3N + H]+	C37H57N4O9+	0.260	0.249	10.585	7.376	3.209	5	0.101	1.756	3.758	-3.145		701.410	660	11.005	707609741815160434	707602912217245795	6718	
1	C46H65N3O3	[M + H]+	C46H66N3O3+	0.357	0.331	52.061	40.792	11.269	9	0.731	2.826	2.826	1.864		708.511	660	11.005	707609623141522090	707602912259188839	6719	
1	C72H110N14O10	[M + H3N + H]+	C72H114N15O10+	0.260	0.066	17.356	17.356	0.000	13	0.398	0.643	0.643	-0.086		1348.887	660	11.006	707610015933900054	707602912603121815	6731	
1	C41H74N8O6	[M + H3N + H]+	C41H78N9O6+	0.544	0.306	33.507	27.523	5.984	26	0.705	0.002	1.848	-0.716		792.606	660	11.006	707609747041263240	707602912317909103	6721	
1	C47H60O	[M + Na]+	C47H60NaO+	0.692	0.438	47.371	36.941	10.430	9	0.756	-0.691	0.691	-0.086		663.454	660	11.006	707609580128933992	707602912103999575	6715	
1	C81H120N4O11	[M + Na]+	C81H120N4NaO11+	0.193	0.194	16.048	5.388	10.660	3	0.831	-1.557	1.557	-1.477		1347.883	660	11.007	707609595073239405	707602912343074931	6722	
1	C32H56O6	[M + Na]+	C32H56NaO6+	0.999	0.999	87.029	80.455	6.574	20	0.532	5.019	5.019	0.268		559.397	660	11.007	707609871175885612	707602912414378107	6724	
1	C37H66N8O6	[M + H3N + H]+	C37H70N9O6+	0.411	0.133	28.894	23.599	5.294	8	0.900	-1.551	3.255	-1.721		736.543	660	11.007	707609771380809641	707602912389212279	6723	
1	C33H58N8O6	[M + H3N + H]+	C33H62N9O6+	0.761	0.142	52.598	45.956	6.643	22	0.619	-1.088	2.168	-1.730		680.481	660	11.007	707609612638984744	707602912447932543	6725	
1	C80H118N8O7	[M + Na]+	C80H118N8NaO7+	0.560	0.555	34.880	28.075	6.805	18	0.910	0.710	1.388	-0.090		1325.901	660	11.007	707609968349521135	707602912473098371	6726	
1	C72H133N9O13	[M + K]+	C72H133KN9O13+	0.526	0.535	44.077	35.343	8.734	15	0.667	0.070	1.039	-4.372		1370.959	660	11.008	707609607538711032	707602912498264199	6727	
1	C80H127NO15	[M + H]+	C80H128NO15+	0.298	0.302	42.218	30.231	11.986	11	0.716	2.569	2.569	0.060		1342.928	660	11.008	707609747695574686	707602912548595855	6729	
1	C46H66FN3O6	[M + H3N + H]+	C46H70FN4O6+	0.324	0.229	31.024	24.320	6.704	27	0.747	0.542	1.955	-0.971		793.527	661	11.011	707609633727945505	707602912577955987	6730	
1	C69H119N11O14	[M + H3N + H]+	C69H123N12O14+	0.677	0.039	16.348	16.348	0.000	15	0.415	-2.118	2.118	2.383		1343.931	661	11.014	707609880294302565	707602911940421699	6710	
1	C6H6N2	[M + H3N + H]+	C6H10N3+	0.998	0.324	51.518	50.657	0.861	8	0.326	5.831	5.831	2.146		124.087	661	11.017	707609636089338708	707602912649259167	6733	
1	C47H88O15	[M + Na]+	C47H88NaO15+	1.000	1.000	72.814	67.928	4.886	20	0.657	3.990	3.990	-1.095		915.601	661	11.018	707610021650736426	707602912695396519	6735	
1	C25H44N4O7S	[M + H3N + H]+	C25H48N5O7S+	0.871	0.284	79.541	79.541	0.000	29	0.526	1.471	1.911	-0.980		562.326	661	11.019	707609776963428364	707602912624093339	6732	
1	C77H119N13O8	[M + H3N + H]+	C77H123N14O8+	0.093	0.039	14.855	14.855	0.000	21	0.767	-1.278	2.159	-0.994		1371.963	661	11.020	707610056870307413	707602912523430027	6728	
1	C41H63N5O8	[M + H3N + H]+	C41H67N6O8+	0.984	0.331	28.174	28.174	0.000	32	0.233	-0.045	1.778	-3.285		771.499	661	11.022	707609640250088397	707602913379068187	6764	
1	C39H66O6	[M + Na]+	C39H66NaO6+	1.000	1.000	79.356	72.968	6.389	17	0.582	0.708	2.591	-1.455		653.474	662	11.029	707609734869392903	707602912783476919	6739	
1	C8H7N3	[M + H3N + H]+	C8H11N4+	1.000	0.333	90.651	90.651	0.000	30	0.796	1.641	1.641	0.964		163.098	662	11.036	707609635145620288	707602912741533871	6737	
1	C42H73NO10	[M - H2O + H]+	C42H72NO9+	0.318	0.306	49.133	49.133	0.000	15	0.274	-0.382	2.771	-24521.237		734.519	662	11.037	707609718540967320	707602912804448443	6740	
1	C7H6N2	[M + H3N + H]+	C7H10N3+	1.000	0.205	59.214	59.214	0.000	10	0.682	3.168	3.168	1.295		136.087	662	11.039	707609720189328816	707602912762505395	6738	
1	C47H74O11	[M - H2O + H]+	C47H73O10+	0.349	0.164	20.899	12.395	8.504	6	0.170	-4.195	4.195	-22585.764		797.518	662	11.040	707609582691653758	707602912829614271	6741	
1	C43H79NO10	[M + Na]+	C43H79NNaO10+	1.000	0.999	74.399	74.399	0.000	36	0.803	-0.462	1.840	0.671		792.560	662	11.041	707610431765589669	707602912850585795	6742	
1	C6H6N2O	[M + H3N + H]+	C6H10N3O+	0.620	0.333	22.415	22.415	0.000	3	0.254	1.368	1.368	1.083		140.082	663	11.043	707610579598029580	707602912871557319	6743	
1	C6H6N2	[M + H3N + H]+	C6H10N3+	1.000	0.327	40.267	40.267	0.000	7	0.727	4.753	4.753	2.146		124.087	663	11.046	707610533691371839	707602913106438387	6754	
1	C51H92O15	[M + Na]+	C51H92NaO15+	1.000	1.000	73.425	68.608	4.817	26	0.716	2.586	2.586	1.805		967.635	663	11.056	707610448958041896	707602913039329511	6751	
1	C44H72O10	[M + Na]+	C44H72NaO10+	0.994	0.990	101.634	95.023	6.611	34	0.727	2.288	2.442	0.346		783.502	663	11.056	707610400316698096	707602912955443415	6747	
1	C51H95NO15	[M + H]+	C51H96NO15+	0.533	0.330	68.948	64.161	4.787	34	0.825	1.188	2.040	-0.985		962.677	663	11.058	707610673273615909	707602912976414939	6748	
1	C37H62N6O6	[M - H2O + H]+	C37H61N6O5+	0.928	0.308	70.379	67.247	3.133	18	0.697	5.468	5.468	-26902.569		669.470	664	11.059	707610655800145290	707602912997386463	6749	
1	C7H8N2	[M + H3N + H]+	C7H12N3+	0.999	0.333	81.333	81.333	0.000	13	0.387	3.677	3.677	1.203		138.103	664	11.061	707610603216155718	707602912934471891	6746	
1	C53H94O15	[M + K]+	C53H94KO15+	0.927	0.898	75.901	69.151	6.751	20	0.336	0.220	1.651	1.465		1009.624	664	11.064	707610330011773981	707602913085466863	6753	
1	C45H88N4O17	[M + Na]+	C45H88N4NaO17+	0.944	0.952	76.968	76.968	0.000	38	0.811	0.593	1.387	4.269		979.608	664	11.064	707610303356971840	707602913018357987	6750	
1	C6H8N2	[M + H3N + H]+	C6H12N3+	1.000	0.333	134.283	134.283	0.000	20	0.580	5.269	5.269	2.270		126.103	664	11.065	707610368247049590	707602913064495339	6752	
1	C37H66O8	[M + Na]+	C37H66NaO8+	1.000	1.000	85.389	85.389	0.000	42	0.838	0.365	1.484	2.843		661.467	664	11.068	707610490129330238	707602912913500367	6745	
1	C4H5ClN2O6S	[M - H2O + H]+	C4H4ClN2O5S+	0.755	0.114	4.053	4.053	0.000	3	0.175	-3.846	3.846	-79361.648		226.952	664	11.071	707610467844992916	707602913777527135	6781	
1	C45H80O10	[M + Na]+	C45H80NaO10+	1.000	1.000	122.441	116.893	5.549	30	0.472	2.233	2.855	-4.330		803.561	664	11.071	707610366946815324	707602913202907395	6758	
1	C44H94N7O15P	[M - H2O + H]+	C44H93N7O14P+	0.905	0.010	126.292	126.292	0.000	47	0.862	0.624	1.499	-18475.769		974.654	664	11.073	707610696275179305	707602913559423291	6772	
1	C60H82O13	[M - H2O + H]+	C60H81O12+	0.450	0.447	6.489	4.343	2.146	0	0.000	-1.831	1.831	-18128.038		993.571	664	11.074	707610325477731308	707602913152575739	6756	
1	C56H82N4O9	[M + Na]+	C56H82N4NaO9+	0.997	0.994	137.835	128.146	9.689	33	0.480	0.412	3.201	-0.932		977.596	664	11.074	707610352023481600	707602913177741567	6757	
1	C63H91N3O8	[M - H2O + H]+	C63H90N3O7+	0.410	0.323	50.972	42.864	8.108	15	0.440	3.272	3.541	-18002.391		1000.673	665	11.077	707610680877889203	707602913223878919	6759	
1	C38H72O8	[M + Na]+	C38H72NaO8+	0.929	0.932	30.396	30.396	0.000	13	0.542	0.177	1.053	3.341		679.514	665	11.079	707610284520352221	707602913244850443	6760	
1	C51H87N7O12	[M - H2O + H]+	C51H86N7O11+	1.000	0.317	171.638	163.457	8.181	46	0.908	-0.624	1.427	-18513.990		972.641	665	11.082	707610345933352139	707602913290987795	6762	
1	C8H7N3	[M + H3N + H]+	C8H11N4+	1.000	0.333	85.782	85.782	0.000	29	0.819	1.531	1.531	1.209		163.098	665	11.082	707610601588765746	707602913265821967	6761	
1	C29H48O4	[M + H]+	C29H49O4+	0.624	0.500	209.793	205.995	3.798	50	0.934	-1.047	2.261	1.460		461.363	665	11.089	707610563735171544	707602913400039711	6765	
1	C40H70N2O12	[M - H2O + H]+	C40H69N2O11+	0.338	0.308	29.880	23.569	6.311	10	0.169	0.917	0.917	-23900.870		753.491	665	11.091	707610225359693805	707602913311959319	6763	
1	C43H79NO10	[M + Na]+	C43H79NNaO10+	1.000	1.000	156.992	153.488	3.504	50	0.780	-0.481	2.348	0.759		792.560	666	11.097	707610507934150785	707602913819470183	6783	
1	C45H74O2	[M - H2O + H]+	C45H73O+	1.000	0.500	179.715	173.809	5.906	47	0.922	-1.418	2.362	-28608.746		629.565	666	11.099	707610290367212131	707602913467148587	6768	
1	C45H72O	[M - H2O + H]+	C45H71+	1.000	0.500	161.641	154.724	6.918	46	0.892	-1.283	1.934	-29450.606		611.555	666	11.100	707610572882948805	707602913492314415	6769	
1	C56H84N8O11	[M - H2O + H]+	C56H83N8O10+	0.551	0.333	61.688	55.265	6.423	17	0.672	0.937	1.025	-17526.653		1027.622	666	11.104	707610568931914322	707602913534257463	6771	
1	C37H66O7	[M + Na]+	C37H66NaO7+	0.998	0.995	142.369	142.369	0.000	33	0.687	1.803	2.308	0.364		645.470	666	11.107	707610481900105734	707602913513285939	6770	
1	C56H84N8O11	[M - H2O + H]+	C56H83N8O10+	0.510	0.333	66.248	62.121	4.127	18	0.625	0.241	2.493	-17531.475		1027.618	667	11.115	707610261816584451	707602913664280907	6776	
1	C54H88N6O13	[M - H2O + H]+	C54H87N6O12+	0.399	0.221	68.440	59.097	9.344	20	0.369	1.100	1.505	-17802.287		1011.639	667	11.115	707610542834954627	707602913689446735	6777	
1	C33H64N6O6Si	[M - H2O + H]+	C33H63N6O5Si+	0.260	0.207	49.365	49.365	0.000	32	0.735	1.040	3.441	-27649.363		651.460	667	11.120	707610668429194730	707602913735584087	6779	
1	C34H65NO2	[M + H3N + H]+	C34H69N2O2+	0.998	0.333	24.248	24.248	0.000	6	0.223	0.598	0.598	0.556		537.536	667	11.124	707610252446509169	707602913446177063	6767	
1	C7H9N3	[M + H3N + H]+	C7H13N4+	1.000	0.333	83.447	83.447	0.000	12	0.395	1.145	1.145	1.092		153.114	667	11.125	707610532483412259	707602913131604215	6755	
1	C45H74O10	[M + Na]+	C45H74NaO10+	0.424	0.451	33.393	24.305	9.088	11	0.326	3.202	3.630	0.753		797.518	668	11.126	707610451520761688	707602913798498659	6782	
1	C51H93N9O12	[M - H2O + H]+	C51H92N9O11+	0.588	0.333	132.205	128.157	4.048	37	0.768	-0.900	1.471	-17898.309		1006.684	668	11.127	707610258133985467	707602913756555611	6780	
1	C35H70N6O6	[M + Na]+	C35H70N6NaO6+	0.999	1.000	61.414	55.875	5.539	26	0.596	0.614	3.760	4.088		693.528	668	11.135	707610575756047082	707602913844636011	6784	
1	C7H7N3	[M + H3N + H]+	C7H11N4+	1.000	0.333	49.603	49.603	0.000	9	0.339	1.267	1.267	1.140		151.098	668	11.139	707610651983328601	707602913421011235	6766	
1	C7H5N3	[M + H3N + H]+	C7H9N4+	1.000	0.322	11.019	11.019	0.000	3	0.036	1.457	1.457	1.491		149.082	668	11.140	707610557783454106	707602913580394815	6773	
1	C37H66O8	[M + Na]+	C37H66NaO8+	1.000	1.000	30.114	30.114	0.000	26	0.709	1.304	1.417	3.583		661.467	668	11.140	707610250261276755	707602913865607535	6785	
1	C8H19NO2Si	[M - H2O + H]+	C8H18NOSi+	0.999	0.059	12.589	12.589	0.000	3	0.010	7.296	7.296	-104639.582		172.116	669	11.143	707610252966602875	707602913710418259	6778	
1	C13H22N4O5	[M + K]+	C13H22KN4O5+	1.000	1.000	174.317	174.317	0.000	38	0.684	2.160	2.315	-2.260		353.121	669	11.150	707610284675541502	707602913626532167	6775	
1	C34H71NO2	[M - H2O + H]+	C34H70NO+	0.412	0.333	64.944	61.465	3.479	20	0.461	4.204	4.204	-35414.011		508.546	670	11.161	707610285476653610	707602913890773363	6786	
1	C28H49N5O2S	[M + H3N + H]+	C28H53N6O2S+	0.731	0.232	14.750	7.244	7.506	4	0.120	-0.720	0.957	1.205		537.395	670	11.164	707610474216140724	707602913949493627	6788	
1	C30H60O6S	[M - H2O + H]+	C30H59O5S+	0.605	0.500	87.061	81.392	5.669	24	0.811	3.277	3.277	-33891.420		531.408	670	11.165	707610322839514069	707602913978853759	6789	
1	C30H58O5S	[M + Na]+	C30H58NaO5S+	0.983	0.664	26.254	21.174	5.080	12	0.445	0.642	1.295	2.048		553.391	670	11.166	707610491442147410	707602914008213891	6790	
1	C32H62O5S	[M + H3N + H]+	C32H66NO5S+	0.559	0.333	78.947	78.947	0.000	26	0.791	4.956	4.956	0.067		576.466	670	11.166	707610585096762159	707602914029185415	6791	
1	C36H69NO2	[M + H3N + H]+	C36H73N2O2+	0.988	0.333	27.249	27.249	0.000	10	0.342	1.717	2.737	0.997		565.567	670	11.171	707610285279521316	707602913601366339	6774	
1	C7H9N3	[M + H3N + H]+	C7H13N4+	1.000	0.333	83.032	83.032	0.000	12	0.395	1.203	1.203	1.190		153.114	670	11.173	707610284935588380	707602914163403163	6796	
1	C6H6N2	[M + H3N + H]+	C6H10N3+	1.000	0.333	46.376	46.376	0.000	8	0.606	5.632	5.632	2.629		124.087	671	11.175	707610250982697063	707602914188568991	6797	
1	C51H87N7O12	[M - H2O + H]+	C51H86N7O11+	0.936	0.331	228.660	227.568	1.092	53	0.942	0.660	1.169	-18513.812		972.641	671	11.185	707610439533440729	707602914213734819	6798	
1	C7H7N3	[M + H3N + H]+	C7H11N4+	1.000	0.250	181.725	181.725	0.000	29	0.633	3.248	3.248	1.305		151.098	671	11.188	707610263561414968	707602914142431639	6795	
1	C39H75NO10	[M + Na]+	C39H75NNaO10+	1.000	1.000	151.578	145.844	5.734	43	0.872	0.285	2.340	2.595		740.530	671	11.190	707610572471906982	707602914058545547	6792	
1	C43H68O10	[M + H]+	C43H69O10+	0.494	0.416	91.172	84.977	6.194	37	0.483	2.942	3.225	-2.944		745.486	671	11.191	707610276479871404	707602914083711375	6793	
1	C20H46N4O10	[M + H3N + H]+	C20H50N5O10+	0.779	0.197	45.870	44.585	1.284	17	0.530	-1.678	1.852	0.501		520.355	671	11.191	707610261401348330	707602914113071507	6794	
1	C7H9N3	[M + H3N + H]+	C7H13N4+	1.000	0.333	107.039	107.039	0.000	28	0.637	3.444	3.444	1.418		153.114	672	11.194	707610451709505391	707602914259872171	6800	
1	C26H46O3	[M + H]+	C26H47O3+	0.523	0.500	128.469	128.469	0.000	44	0.899	-0.266	2.055	1.469		407.353	672	11.206	707610284558100974	707602914373118399	6805	
1	C27H51N3O7	[M + H3N + H]+	C27H55N4O7+	0.398	0.003	27.520	25.403	2.117	12	0.508	2.064	3.032	-1.254		547.406	672	11.206	707610292825074327	707602914398284227	6806	
1	C8H7N3	[M + H3N + H]+	C8H11N4+	1.000	0.333	94.486	92.647	1.839	31	0.811	1.879	1.879	1.209		163.098	672	11.207	707610267382426008	707602914444421579	6808	
1	C8H19NO2Si	[M - H2O + H]+	C8H18NOSi+	1.000	0.333	30.575	30.575	0.000	7	0.163	-2.272	7.385	-104639.197		172.116	673	11.209	707610652004300128	707602914880629271	6827	
1	C37H66O7	[M + Na]+	C37H66NaO7+	0.984	0.797	59.203	51.527	7.676	18	0.654	0.784	2.252	0.379		645.470	673	11.211	707610223103158229	707602914490558931	6810	
1	C47H82O15	[M + Na]+	C47H82NaO15+	0.617	0.764	61.339	61.339	0.000	29	0.724	0.603	1.397	-1.476		909.553	673	11.212	707610299460463330	707602914234706343	6799	
1	C63H90N2O8	[M + Na]+	C63H90N2NaO8+	0.939	0.943	85.541	84.193	1.347	26	0.457	-1.915	3.134	-4.523		1025.654	673	11.221	707610290115553869	707602914557667807	6813	
1	C51H82O15	[M + H]+	C51H83O15+	0.517	0.490	76.390	69.973	6.417	33	0.712	0.164	3.454	-2.115		935.571	673	11.222	707610677308536444	707602914536696283	6812	
1	C8H16	[M + H3N + H]+	C8H20N+	1.000	0.500	14.941	14.941	0.000	1	0.013	5.073	5.073	2.258		130.159	673	11.223	707610223090575316	707602913920133495	6787	
1	C6H8N2	[M + H3N + H]+	C6H12N3+	1.000	0.333	45.369	45.369	0.000	16	0.876	7.291	7.291	2.706		126.103	674	11.226	707610264081508685	707602914465393103	6809	
1	C6H8N2	[M + H3N + H]+	C6H12N3+	1.000	0.333	51.474	51.474	0.000	16	0.874	5.516	5.516	2.666		126.103	674	11.226	707610305256991600	707602914331175351	6803	
1	C53H80N4O8	[M + Na]+	C53H80N4NaO8+	0.998	0.990	70.292	61.179	9.112	31	0.725	-0.275	2.609	-0.299		923.587	674	11.228	707610515769110693	707602914578639331	6814	
1	C39H75NO8	[M - H2O + H]+	C39H74NO7+	0.635	0.320	57.248	51.537	5.711	19	0.335	-0.786	2.620	-26939.106		668.547	674	11.229	707610220209088437	707602914603805159	6815	
1	C58H85N3O7	[M - H2O + H]+	C58H84N3O6+	1.000	0.333	150.028	147.239	2.789	43	0.879	-0.845	1.838	-19611.123		918.631	674	11.230	707610415118396991	707602914624776683	6816	
1	C7H8N2	[M + H3N + H]+	C7H12N3+	1.000	0.333	93.811	93.811	0.000	18	0.348	3.176	3.176	1.638		138.103	674	11.231	707610534085636423	707602914419255751	6807	
1	C37H66O7	[M + H3N + H]+	C37H70NO7+	1.000	0.332	112.061	105.106	6.955	45	0.783	-0.426	1.811	-2.779		640.513	674	11.231	707610484781592603	707602914645748207	6817	
1	C19H34O4	[M - H2O + H]+	C19H33O3+	0.700	0.500	214.279	210.384	3.894	47	0.952	1.150	1.641	-58239.903		309.243	674	11.231	707610568252437024	707602914691885559	6819	
1	C39H64O8	[M - H2O + H]+	C39H63O7+	1.000	0.413	73.938	73.938	0.000	33	0.497	3.081	3.081	-27993.296		643.455	674	11.232	707610472290955167	707602914666719731	6818	
1	C36H69NO2	[M + H3N + H]+	C36H73N2O2+	0.998	0.333	60.144	60.144	0.000	12	0.199	-5.593	5.593	0.582		565.567	674	11.234	707610664889202136	707602914352146875	6804	
1	C37H62O5	[M - H2O + H]+	C37H61O4+	1.000	0.500	140.525	137.886	2.639	46	0.912	-0.032	1.214	-31627.238		569.457	674	11.235	707610317357558722	707602914738022911	6821	
1	C37H64O6	[M - H2O + H]+	C37H63O5+	0.951	0.498	155.995	147.601	8.394	47	0.877	-0.716	1.226	-30658.180		587.467	674	11.236	707610633427727659	707602914784160263	6823	
1	C45H72O11	[M - H2O + H]+	C45H71O10+	0.709	0.050	76.527	66.241	10.285	31	0.397	2.937	3.549	-23348.434		771.501	674	11.236	707610686988990205	707602914813520395	6824	
1	C79H126N18O11	[M + H3N + H]+	C79H130N19O11+	0.269	0.014	15.934	15.934	0.000	26	0.696	-1.598	1.598	-0.574		1521.018	674	11.236	707610476334264316	707602914834491919	6825	
1	C41H77NO10	[M + Na]+	C41H77NNaO10+	0.997	0.223	203.551	193.924	9.627	46	0.913	0.417	1.454	3.159		766.546	674	11.236	707610298638379724	707602914859657747	6826	
1	C45H85N7O14	[M - H2O + H]+	C45H84N7O13+	0.640	0.333	132.208	128.568	3.640	39	0.833	-0.259	1.532	-19350.263		930.615	674	11.238	707610379022216603	707602914712857083	6820	
1	C86H144O20	[M + Na]+	C86H144NaO20+	0.993	0.907	24.786	12.789	11.997	5	0.568	-0.699	0.699	0.429		1520.015	674	11.238	707610531132846324	707602914901600795	6828	
1	C43H72O10	[M + K]+	C43H72KO10+	0.935	0.942	14.448	4.403	10.045	0	0.000	-1.161	1.161	-0.275		787.475	674	11.239	707610540389675342	707602914926766623	6829	
1	C34H65NO2	[M + H3N + H]+	C34H69N2O2+	1.000	0.333	67.487	67.487	0.000	13	0.286	-1.309	3.836	1.338		537.536	674	11.241	707610299586292475	707602914306009523	6802	
1	C55H75N3O8	[M + H3N + H]+	C55H79N4O8+	0.916	0.124	35.477	35.477	0.000	30	0.792	-0.860	2.043	-3.759		923.586	675	11.243	707610664406857161	707602915748850343	6863	
1	C8H7N3	[M + H3N + H]+	C8H11N4+	1.000	0.333	65.274	65.274	0.000	14	0.316	0.384	0.384	0.382		163.098	675	11.244	707610516440199357	707602914280843695	6801	
1	C39H68N6O8	[M + H3N + H]+	C39H72N7O8+	0.991	0.333	52.352	52.352	0.000	28	0.566	0.880	1.729	2.441		766.546	675	11.245	707610613341205740	707602915794987695	6865	
1	C7H8N4	[M + H]+	C7H9N4+	0.937	0.333	32.203	30.021	2.182	6	0.198	2.021	2.021	1.592		149.082	675	11.246	707610542407135598	707602914763188739	6822	
1	C19H32O4	[M - H2O + H]+	C19H31O3+	0.700	0.500	179.106	175.404	3.702	42	0.902	0.412	1.967	-58622.278		307.227	675	11.248	707610570789991055	707602914968709671	6831	
1	C7H6N2	[M + H3N + H]+	C7H10N3+	1.000	0.333	78.759	78.759	0.000	17	0.054	3.076	3.076	1.810		136.087	675	11.256	707610306800495506	707602914511530455	6811	
1	C52H82N4O11	[M + Na]+	C52H82N4NaO11+	0.675	0.697	54.892	54.892	0.000	35	0.778	-0.949	0.949	-1.773		961.586	676	11.265	707611281724523251	707602916034063063	6875	
1	C53H74N4O7	[M + Na]+	C53H74N4NaO7+	0.997	0.997	108.936	100.578	8.358	39	0.813	3.770	3.770	1.806		901.547	676	11.268	707610339952274580	707602915073567287	6835	
1	C41H63N5O8	[M + H3N + H]+	C41H67N6O8+	1.000	0.333	77.979	77.979	0.000	30	0.356	2.415	2.415	1.012		771.502	676	11.268	707610659331749277	707602915845319351	6867	
1	C55H87N3O9	[M + Na]+	C55H87N3NaO9+	0.994	0.971	139.694	129.567	10.127	46	0.861	0.014	1.092	-3.305		956.630	676	11.269	707610675333019197	707602915048401459	6834	
1	C55H69N3O7	[M + H3N + H]+	C55H73N4O7+	0.753	0.219	24.157	24.157	0.000	22	0.700	-0.407	1.920	-0.801		901.547	676	11.271	707610442297487120	707602915539135107	6854	
1	C49H82N6O14	[M - H2O + H]+	C49H81N6O13+	0.372	0.333	101.646	90.258	11.387	30	0.765	1.085	2.055	-18729.585		961.586	676	11.272	707610304673983320	707602915102927419	6836	
1	C55H72N4O7	[M + Na]+	C55H72N4NaO7+	0.992	0.972	68.818	59.132	9.686	31	0.761	0.110	1.486	-1.799		923.528	677	11.276	707610348726758631	707602915019041327	6833	
1	C25H50F3N3O4	[M + H3N + H]+	C25H54F3N4O4+	0.953	0.373	100.894	100.894	0.000	30	0.603	2.398	2.448	-1.068		531.409	677	11.279	707610591069451149	707602916247972603	6884	
1	C46H68BClN8O8	[M + H3N + H]+	C46H72BClN9O8+	0.931	0.034	72.676	72.676	0.000	42	0.653	-1.471	2.169	-3.228		923.529	677	11.280	707611082880959122	707602915631409811	6858	
1	C37H68O5	[M + Na]+	C37H68NaO5+	1.000	1.000	133.534	133.534	0.000	48	0.826	-1.092	2.011	-5.095	DG(16:0_18:2)	615.493	677	11.282	707610606307357813	707602915149064771	6838	
1	C51H91N7O12	[M - H2O + H]+	C51H90N7O11+	0.559	0.333	158.856	151.168	7.688	45	0.877	0.197	1.149	-18439.887		976.670	677	11.282	707610424085818998	707602915174230599	6839	
1	C39H64O5	[M - H2O + H]+	C39H63O4+	1.000	0.494	135.578	129.422	6.155	40	0.906	-0.502	1.011	-30246.165		595.472	677	11.283	707610297392671412	707602915199396427	6840	
1	C91H149N5O17	[M - H2O + H]+	C91H148N5O16+	0.165	0.156	53.194	41.141	12.054	15	0.433	0.075	2.176	-11493.053		1567.091	677	11.283	707610306091658105	707602915249728083	6842	
1	C87H154O23	[M + H]+	C87H155O23+	0.123	0.120	65.843	65.843	0.000	17	0.444	0.918	1.913	-0.585		1568.094	677	11.283	707610363738172743	707602915388140139	6848	
1	C37H66O5	[M + Na]+	C37H66NaO5+	1.000	1.000	154.134	147.628	6.506	49	0.941	-0.754	1.229	3.625	DG(16:0_18:3)	613.482	677	11.283	707610606642902134	707602915224562255	6841	
1	C21H34O4	[M - H2O + H]+	C21H33O3+	0.700	0.500	177.382	174.105	3.277	45	0.944	-0.391	1.282	-54046.186		333.243	677	11.283	707610315134577580	707602915321031263	6845	
1	C44H85NO6S	[M + K]+	C44H85KNO6S+	0.998	1.000	123.324	123.324	0.000	39	0.734	-0.690	1.460	-2.238		794.571	677	11.283	707610399402339794	707602915367168615	6847	
1	C21H36O4	[M - H2O + H]+	C21H35O3+	0.700	0.500	160.246	156.471	3.775	39	0.914	0.585	1.292	-53721.342		335.258	677	11.283	707610517304225990	707602915295865435	6844	
1	C18H30O2	[M - H2O + H]+	C18H29O+	1.000	0.500	140.424	136.609	3.816	38	0.913	0.350	1.269	-68946.890		261.221	677	11.283	707610591543407525	707602915270699607	6843	
1	C43H79NO10	[M + Na]+	C43H79NNaO10+	1.000	1.000	145.025	134.237	10.787	39	0.874	-0.471	1.364	2.160		792.561	677	11.283	707610669028980225	707602915346197091	6846	
1	C53H81NO3	[M + K]+	C53H81KNO3+	1.000	1.000	82.132	82.132	0.000	31	0.758	-0.791	2.287	-8.348		818.578	677	11.284	707610412899610148	707602915434277491	6850	
1	C90H148O20	[M + Na]+	C90H148NaO20+	0.999	0.201	16.910	4.166	12.744	1	0.534	-1.662	1.662	0.695		1572.047	677	11.285	707610357530602777	707602915413305967	6849	
