"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"2852_685.28_4.2",2852,685.281458135186,4.182647,"C35H42N4O9"
"2853_237.15_4.2",2853,237.147227907818,4.184949,"C12H22O3"
"2854_285.17_4.2",2854,285.170050172399,4.184123,"C15H24O5"
"2855_139.98_4.2",2855,139.982541352497,4.176674,"C2H7NO3S2"
"2856_942.4_4.2",2856,942.397836352289,4.196197,"C46H61N7O12"
"2857_456.35_4.2",2857,456.347810920035,4.2015014,"C29H42O3"
"2858_163_4.2",2858,162.99779338413,4.16311,"C6H9ClO2S"
"2859_190.99_4.2",2859,190.992022066787,4.2020116,"C8H2F2O2"
"286_136.06_0.6",286,136.061919065458,0.57286346,"C5H7N5O"
"2860_199.99_4.2",2860,199.987698297801,4.17866,"C5H9Cl2NO4"
"2861_926.51_4.2",2861,926.51083710505,4.2019806,"C47H72O17"
"2862_253.2_4.2",2862,253.195453116815,4.2015014,"C19H26O"
"2863_271.21_4.2",2863,271.206021744882,4.2019796,"C19H28O2"
"2864_618.4_4.2",2864,618.400865279285,4.205161,"C35H52O8"
"2865_924.5_4.2",2865,924.495384109879,4.2090387,"C47H70O17"
"2866_924.49_4.2",2866,924.489227490615,4.210351,"C45H75NO17"
"2867_880.51_4.2",2867,880.506007414229,4.212135,"C46H75NO16"
"2868_659.24_4.2",2868,659.235680670609,4.215043,"C34H34N4O10"
"2869_659.23_4.2",2869,659.230804838097,4.218736,"C32H36N4O10"
"287_137.07_0.6",287,137.065179733322,0.5721967,NA
"2870_942.51_4.2",2870,942.506191595071,4.218912,"C48H68N4O14"
"2871_472.34_4.2",2871,472.342989320089,4.2189054,"C29H42O4"
"2872_454.33_4.2",2872,454.332394992689,4.2184186,"C21H44N2O5S"
"2873_938.51_4.2",2873,938.511455790968,4.220849,"C48H75NO17"
"2874_387.24_4.2",2874,387.235593077754,4.2228065,"C16H32N6O6"
"2875_382.28_4.2",2875,382.280268560111,4.2249584,"C18H36O7"
"2876_304.23_4.2",2876,304.225266363102,4.2271175,"C17H31NO2"
"2877_387.23_4.2",2877,387.232567340797,4.2271175,NA
"2878_938.5_4.2",2878,938.504823220968,4.2271175,"C46H77NO17"
"2879_369.15_4.2",2879,369.152418380914,4.2328424,"C16H26O8"
"288_206.15_0.6",288,206.152156336241,0.5772552,"C11H21NO"
"2880_364.2_4.2",2880,364.19690504876,4.232631,"C16H26O8"
"2881_158.96_4.2",2881,158.961664276824,4.2204833,NA
"2882_169.98_4.2",2882,169.977716662014,4.218392,"C4H7Cl2NO3"
"2883_199.99_4.2",2883,199.988265240445,4.2369075,"C5H9Cl2NO4"
"2884_364.19_4.2",2884,364.194190977941,4.2354903,"C12H22N6O6"
"2885_369.15_4.2",2885,369.149615549912,4.2354903,"C13H21NO10"
"2886_449.25_4.2",2886,449.254256828133,4.237747,"C25H38O8"
