"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","control_vs_ND_p_value","control_vs_trich_p_value","ND_vs_trich_p_value","control_vs_ND_p_value_minus_log10","control_vs_trich_p_value_minus_log10","ND_vs_trich_p_value_minus_log10","ND_vs_trich_fold_change","control_vs_trich_fold_change","control_vs_ND_fold_change","ND_vs_trich_fold_change_log2","control_vs_trich_fold_change_log2","control_vs_ND_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescoreapproximate","sirius_confidencescoreexact","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","control","control.pval","ND","ND.pval","trich","trich.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
4384,"4384_309.22_7.2","NA_[4384_309.22_7.2]",309.222120256498,7.233263,0.0146181654763109,0.128813428764875,0.00158176656327647,1.83510712624997,0.890038859534598,2.80085760918308,1.76770052206293,1.12306879302585,0.635327522399109,0.821873878840608,0.167446302019469,-0.65442757682114,"(8S,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-11-methylidene-1,2,3,6,7,8,9,10,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-3,17-diol",NA,NA,0.181,0.073,-113.199,218.885,1,"InChI=1S/C22H30O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,16-20,23-24H,3-4,6-11,13H2,1H3","ZMLDTNLDYRJTAZ","C22H30O2","[M - H2O + H]+","CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(CCC34)O","Terpenoids","Ophiobolane sesterterpenoids","Sesterterpenoids","308.214015516","InChI=1S/C22H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h1,3-4,23H,5-8,11-14,17-19,22H2/b4-3-","OZOLQBVPEIWKPL-ARJAWSKDSA-N","OZOLQBVPEIWKPL","C#C/C=C\CCCCC#CCCCCC#CCCCC#CCO","C22H28O","(Z)-docos-19-en-2,7,13,21-tetrayn-1-ol","http://www.wikidata.org/entity/Q105203966","Fatty acids","Fatty acyls","Terpenoids","Diterpenoids","Beyerane diterpenoids","Callyspongia","['Eukaryota']","['Metazoa']","['Porifera']","['Demospongiae']","['Haplosclerida']","['Callyspongiidae']","['Unknown']","['Callyspongia']","['Unknown']","nan","1031750.0","http://www.wikidata.org/entity/Q3461459",1,0,0.88622754491018,0,1,0,0.838323353293413,0,0.808383233532934,0,1
4386,"4386_450.26_7.2","NA_[4386_450.26_7.2]",450.262662815979,7.235411,0.0185308481763619,0.908465869971454,0.0204794407080181,1.73210470211211,0.0416913839987571,1.68868190808382,1.68775746244754,0.970842059050957,0.575226050337273,0.755107597845729,-0.0426914842661982,-0.797799082111928,"3-Hydroxyhexadecadienoylcarnitine",NA,NA,0.155,0.108,-225.539,121.13,1,"InChI=1S/C23H41NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)19-23(28)29-21(24(2,3)4)17-18-22(26)27/h7-8,10-11,20-21,25H,5-6,9,12-19H2,1-4H3/p+1","CBBAYEUCTOLHMQ","C23H41NO5","[M + K]+","CCCC=CCC=CCCCCCC(CC(=O)OC(CCC(=O)O)[N+](C)(C)C)O","Fatty acids","Open-chain polyketides","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.898203592814371,0,1,0,0.86626746506986,0,0.832335329341317,0,1
4387,"4387_433.24_7.2","NA_[4387_433.24_7.2]",433.236274662401,7.2382565,0.0146674473227202,0.998857806890753,0.0112724538899035,1.83364546285208,0.00049633167191225,1.94798153250411,1.72542018456152,0.996982966282019,0.577820391347387,0.786947738334102,-0.00435923888012801,-0.79130697721423,NA,NA,NA,0.286,0.286,-156.671,132.16,1,"InChI=1S/C23H38O5/c1-2-3-4-5-6-7-8-9-12-15-21-22(28-21)16-13-10-11-14-17-23(26)27-19-20(25)18-24/h6-7,9-10,12-13,20-22,24-25H,2-5,8,11,14-19H2,1H3","XYZCBQNEPOOHDG","C23H38O5","[M + K]+","CCCCCC=CCC=CCC1C(O1)CC=CCCCC(=O)OCC(CO)O","Fatty acids","Monoacylglycerols","Glycerolipids","432.2276901539999","InChI=1S/C21H37O7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(23)27-18-20(22)19-28-29(24,25)26/h3-4,6-7,9-10,20,22H,2,5,8,11-19H2,1H3,(H2,24,25,26)","DVNZKWQUAXJYGB-UHFFFAOYSA-N","DVNZKWQUAXJYGB","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O","C21H37O7P","(2-Hydroxy-3-phosphonooxypropyl) octadeca-9,12,15-trienoate","http://www.wikidata.org/entity/Q115948092","Fatty acids","Glycerophospholipids","Fatty acids","Glycerophospholipids","Glycerophosphates","Nicotiana tabacum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Nicotianeae']","['Nicotiana']","['Nicotiana tabacum']","nan","222787.0","http://www.wikidata.org/entity/Q181095",6,0,0.898203592814371,0,1,0,0.864271457085828,0,0.830339321357285,0,1
4388,"4388_327.23_7.2","NA_[4388_327.23_7.2]",327.232716335707,7.2434244,0.0218004761660963,0.302166228100228,0.00386705007198873,1.66153402042982,0.519754076626103,2.41262020448561,1.69304510431621,1.09373374958344,0.646015718538801,0.759620408500255,0.129261581909945,-0.630358826590311,"2-[(7S,10R,13S)-7-hydroxy-10,13-dimethyl-3-oxo-1,2,4,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]propanal",NA,NA,0.058,0.058,-133.3,266.162,1,"InChI=1S/C22H32O3/c1-13(12-23)16-4-5-17-20-18(7-9-22(16,17)3)21(2)8-6-15(24)10-14(21)11-19(20)25/h11-13,16-20,25H,4-10H2,1-3H3","DOWOJVFPVPHCHB","C22H32O3","[M - H2O + H]+","CC(C=O)C1CCC2C1(CCC3C2C(C=C4C3(CCC(=O)C4)C)O)C","Terpenoids","Ophiobolane sesterterpenoids","Sesterterpenoids","326.2245802","InChI=1S/C22H30O2/c1-17(9-6-7-14-23)10-8-11-18(2)12-13-21-19(3)15-20(24)16-22(21,4)5/h6-14,20,24H,15-16H2,1-5H3","BCNPTKKIVMTZFO-UHFFFAOYSA-N","BCNPTKKIVMTZFO","CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=O","C22H30O2","11-(4-Hydroxy-2,6,6-trimethylcyclohexen-1-yl)-5,9-dimethylundeca-2,4,6,8,10-pentaenal","http://www.wikidata.org/entity/Q104923521","Terpenoids","Apocarotenoids","Terpenoids","Diterpenoids","Beyerane diterpenoids","Solanum lycopersicum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum lycopersicum']","nan","378964.0","http://www.wikidata.org/entity/Q23501",8,0,0.916167664670659,0,1,0,0.878243512974052,0,0.850299401197605,0.0075,0.425149700598802
4415,"4415_618.43_7.3","NA_[4415_618.43_7.3]",618.428290453273,7.305549,0.0441559947457538,0.339332165310433,0.136597850134476,1.3550103270068,0.469374971611181,0.864556135808814,1.5423131998871,0.875355877533615,0.567560387603302,0.625095765279989,-0.192058428374072,-0.817154193654061,"tert-butyl 2-[4-[(3aR,5aR,5bR,7aR,11aS,11bR,13aS)-3a-formyl-5a,5b,8,8,11a-pentamethyl-2-oxo-1-propan-2-yl-4,5,6,7,7a,11,11b,12,13,13a-decahydro-3H-cyclopenta[a]chrysen-9-yl]triazol-1-yl]acetate",NA,NA,0.662,0.662,-310.248,179.45,0.883,"InChI=1S/C38H55N3O4/c1-23(2)31-27(43)19-38(22-42)18-17-36(9)25(32(31)38)11-12-29-35(8)15-13-24(34(6,7)28(35)14-16-37(29,36)10)26-20-41(40-39-26)21-30(44)45-33(3,4)5/h13,20,22-23,25,28-29H,11-12,14-19,21H2,1-10H3","QTTCTKVMQOZXHW","C38H55N3O4","[M + H]+","CC(C)C1=C2C3CCC4C(C3(CCC2(CC1=O)C=O)C)(CCC5C4(CC=C(C5(C)C)C6=CN(N=N6)CC(=O)OC(C)(C)C)C)C","Alkaloids","Steroidal alkaloids","Pseudoalkaloids (transamidation)","nan","nan","nan","HNNUICHYFDKZGP",NA,"nan","nan","nan","nan","nan","Amino acids and Peptides","Macrolides","Lactam bearing macrolide lactones","nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan",0,0,0.864271457085828,0,1,0,0.872255489021956,0,0.810379241516966,0.0048,0.477045908183633
4421,"4421_181.12_7.3","NA_[4421_181.12_7.3]",181.122711689126,7.321957,0.011824976522816,0.658294124197231,0.00384643502939008,1.92719971283299,0.181580021317017,2.4149415988861,1.76435671202069,1.05417514549557,0.597484135896893,0.819142269873313,0.0761145828630684,-0.743027687010245,"9-Hydroxy-3,7-dimethylnona-3,7-dienoic acid",NA,NA,0.09,0.09,-108.614,43.716,1,"InChI=1S/C11H18O3/c1-9(6-7-12)4-3-5-10(2)8-11(13)14/h5-6,12H,3-4,7-8H2,1-2H3,(H,13,14)","YFJFMRMZFRGVEX","C11H18O3","[M - H2O + H]+","CC(=CCO)CCC=C(C)CC(=O)O","Fatty acids","Lactones","Fatty Acids and Conjugates","180.115029752","InChI=1S/C11H16O2/c1-2-3-4-5-9-6-10(12)8-11(13)7-9/h6-8,12-13H,2-5H2,1H3","IRMPFYJSHJGOPE-UHFFFAOYSA-N","IRMPFYJSHJGOPE","CCCCCc1cc(O)cc(O)c1","C11H16O2","Olivetol","http://www.wikidata.org/entity/Q3881822","Polyketides","nan","Polyketides","Cyclic polyketides","Furans","Ardisia virens","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Ericales']","['Primulaceae']","['Unknown']","['Ardisia']","['Ardisia virens']","nan","1015970.0","http://www.wikidata.org/entity/Q11179124",4,0,0.864271457085828,0,1,0,0.862275449101796,0,0.812375249500998,0.00333333333333333,0.646706586826347
4431,"4431_1456.09_7.3","NA_[4431_1456.09_7.3]",1456.08886599469,7.345414,0.0351404997434012,0.750279312384783,0.0135320553272652,1.45419206656701,0.124777028281272,1.86863623522068,1.66972447490852,1.05036457715208,0.629064610920092,0.739610059898485,0.0708901682315317,-0.668719891666954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.878243512974052,0,1,0,0.826347305389222,0,0.800399201596806,0.011,0.351297405189621
4463,"4463_413.3_7.4","NA_[4463_413.3_7.4]",413.303436839036,7.397199,0.0255078890209318,0.0599045852443658,0.21782648872871,1.59332548119795,1.22253993437007,0.661889309110923,1.38525549970221,0.810197059126653,0.584871931063132,0.470152094799926,-0.303655246583691,-0.773807341383617,"2-methoxy-6-octadecylcyclohexa-2,5-diene-1,4-dione",NA,NA,0.056,0.056,-225.255,23.29,0.915,"InChI=1S/C25H42O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22-20-23(26)21-24(28-2)25(22)27/h20-21H,3-19H2,1-2H3","FXWNZAIEHCFNRH","C25H42O3","[M + Na]+","CCCCCCCCCCCCCCCCCCC1=CC(=O)C=C(C1=O)OC","Fatty acids","Unsaturated fatty acids","Docosanoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.880239520958084,0,1,0,0.832335329341317,0,0.798403193612774,0.00942307692307692,0.355289421157685
4478,"4478_633.42_7.4","NA_[4478_633.42_7.4]",633.415653334629,7.4478216,0.00651084450461903,0.500367124376589,0.0135021656610167,2.18636267657636,0.300711232493546,1.86959656786075,1.60591172096031,0.933263295872503,0.581142340323931,0.683392588226783,-0.0996439376459869,-0.78303652587277,"14-{5-carboxy-15-hydroxy-5,9-dimethyltetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecan-14-yl}-15-hydroxy-5,9-dimethyltetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",NA,NA,0.065,0.065,-346.47,176.654,1,"InChI=1S/C38H58O6/c1-33-13-5-15-35(3,31(41)42)23(33)11-17-37-19-21(7-9-25(33)37)27(29(37)39)28-22-8-10-26-34(2)14-6-16-36(4,32(43)44)24(34)12-18-38(26,20-22)30(28)40/h21-30,39-40H,5-20H2,1-4H3,(H,41,42)(H,43,44)","UFVGFXGAGVOHSQ","C38H58O6","[M + Na]+","CC12CCCC(C1CCC34C2CCC(C3)C(C4O)C5C6CCC7C8(CCCC(C8CCC7(C6)C5O)(C)C(=O)O)C)(C)C(=O)O","Terpenoids","Carotenoids (C40, β-β)","Carotenoids (C40)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.902195608782435,0,1,0,0.87624750499002,0,0.848303393213573,0.0116025641025641,0.245508982035928
4487,"4487_309.22_7.5","NA_[4487_309.22_7.5]",309.221665961666,7.4611545,0.0400828789080535,0.697072337378737,0.0142432651716214,1.39704109330398,0.15672215146539,1.84639044023101,1.64997777032789,1.05647848189659,0.640298615469612,0.72244658759003,0.0792633831013133,-0.643183204488716,"(8S,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-11-methylidene-1,2,3,6,7,8,9,10,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-3,17-diol",NA,NA,0.275,0.119,-109.241,218.955,1,"InChI=1S/C22H30O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,16-20,23-24H,3-4,6-11,13H2,1H3","ZMLDTNLDYRJTAZ","C22H30O2","[M - H2O + H]+","CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(CCC34)O","Terpenoids","Ophiobolane sesterterpenoids","Sesterterpenoids","308.214015516","InChI=1S/C22H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h1,3-4,23H,5-8,11-14,17-19,22H2/b4-3-","OZOLQBVPEIWKPL-ARJAWSKDSA-N","OZOLQBVPEIWKPL","C#C/C=C\CCCCC#CCCCCC#CCCCC#CCO","C22H28O","(Z)-docos-19-en-2,7,13,21-tetrayn-1-ol","http://www.wikidata.org/entity/Q105203966","Fatty acids","Fatty acyls","Terpenoids","Diterpenoids","Beyerane diterpenoids","Callyspongia","['Eukaryota']","['Metazoa']","['Porifera']","['Demospongiae']","['Haplosclerida']","['Callyspongiidae']","['Unknown']","['Callyspongia']","['Unknown']","nan","1031750.0","http://www.wikidata.org/entity/Q3461459",1,0,0.850299401197605,0,1,0,0.786427145708583,0,0.748502994011976,0,1
4489,"4489_337.27_7.5","NA_[4489_337.27_7.5]",337.274169291595,7.463038,0.0186788976862012,0.8104220750747,0.0250735222063682,1.7286487567422,0.0912887377458048,1.60078465418123,1.64043763165181,0.957390131086404,0.583618732351547,0.714080744592645,-0.0628211602586425,-0.776901904851287,"1-Monolinolein",NA,NA,0.64,0.46,-177.507,156.986,0.7,"InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3","WECGLUPZRHILCT","C21H38O4","[M - H2O + H]+","CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)O","Fatty acids","Monoacylglycerols","Glycerolipids","336.266445012","InChI=1S/C21H36O3/c1-5-7-8-9-10-11-12-13-14-15-16-19-17(3)20(22)18(6-2)21(23-4)24-19/h5-16H2,1-4H3","JDVDGNAHTZMMBI-UHFFFAOYSA-N","JDVDGNAHTZMMBI","CCCCCCCCCCCCc1oc(OC)c(CC)c(=O)c1C","C21H36O3","8-Methylpodopyrone","http://www.wikidata.org/entity/Q105125785","Polyketides","Cyclic polyketides","Polyketides","Diterpenoids","4-pyrone derivatives","Podolepis rugata","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Asterales']","['Asteraceae']","['Gnaphalieae']","['Podolepis']","['Podolepis rugata']","nan","24091.0","http://www.wikidata.org/entity/Q15597591",4,0,0.908183632734531,0,1,0,0.892215568862275,0,0.856287425149701,0,1
4508,"4508_327.23_7.5","NA_[4508_327.23_7.5]",327.232189372232,7.513419,0.0154265923670464,0.0345740310041617,0.000845786171944862,1.81172999614216,1.46124998288728,3.07273941956407,1.82004344160634,1.16822482816167,0.641866452995545,0.863972885721818,0.224317951666593,-0.639654934055225,"21-Hdohe",NA,NA,0.022,0.022,-138.964,254.347,1,"InChI=1S/C22H32O3/c1-21(23)19-17-15-13-11-9-7-5-3-2-4-6-8-10-12-14-16-18-20-22(24)25/h2,4-5,7-8,10-11,13-14,16-17,19,21,23H,3,6,9,12,15,18,20H2,1H3,(H,24,25)","IXAMNXQQWDOFMN","C22H32O3","[M - H2O + H]+","CC(C=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O)O","Terpenoids","Ophiobolane sesterterpenoids","Sesterterpenoids","326.2245802","InChI=1S/C22H30O2/c1-17(9-6-7-14-23)10-8-11-18(2)12-13-21-19(3)15-20(24)16-22(21,4)5/h6-14,20,24H,15-16H2,1-5H3","BCNPTKKIVMTZFO-UHFFFAOYSA-N","BCNPTKKIVMTZFO","CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=O","C22H30O2","11-(4-Hydroxy-2,6,6-trimethylcyclohexen-1-yl)-5,9-dimethylundeca-2,4,6,8,10-pentaenal","http://www.wikidata.org/entity/Q104923521","Terpenoids","Apocarotenoids","nan","nan","nan","Solanum lycopersicum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum lycopersicum']","nan","378964.0","http://www.wikidata.org/entity/Q23501",8,1.00100150250438,0.0958083832335329,0,1,1.40275209380409,0.031936127744511,1.34406227991274,0.0439121756487026,0.0348410256410256,0.063872255489022
4511,"4511_335.24_7.5","NA_[4511_335.24_7.5]",335.237268252736,7.5156336,0.042014521394513,0.18774429941494,0.00551575486739564,1.37660057932784,0.726433240849605,2.258395043095,1.71524328632491,1.12585625053836,0.65638283473514,0.778413219594358,0.17102263570016,-0.607390583894198,"3,3',5,5'-Tetraisopropyldiphenoquinone",NA,NA,0.281,0.281,-134.063,233.253,1,"InChI=1S/C24H32O2/c1-13(2)19-9-17(10-20(14(3)4)23(19)25)18-11-21(15(5)6)24(26)22(12-18)16(7)8/h9-16H,1-8H3","ARMCFFIHDTWHHK","C24H32O2","[M - H2O + H]+","CC(C)C1=CC(=C2C=C(C(=O)C(=C2)C(C)C)C(C)C)C=C(C1=O)C(C)C","Terpenoids","Estrane steroids","Steroids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.900199600798403,0,1,0,0.860279441117764,0,0.836327345309381,0.010482905982906,0.281437125748503
4531,"4531_205.2_7.5","NA_[4531_205.2_7.5]",205.19536705473,7.530766,0.0202106213804908,0.0482159323572278,0.195764369209922,1.69442033378951,1.31680943081722,0.70826635065165,1.3901703954575,0.807292419068496,0.58071472512031,0.475261727276195,-0.308836750845052,-0.784098478121247,"Nerolidol",NA,NA,0.458,0.458,-37.761,122.696,1,"InChI=1S/C15H26O/c1-6-15(5,16)12-8-11-14(4)10-7-9-13(2)3/h6,9,11,16H,1,7-8,10,12H2,2-5H3","FQTLCLSUCSAZDY","C15H26O","[M - H2O + H]+","CC(=CCCC(=CCCC(C)(C=C)O)C)C","Terpenoids","Farnesane sesquiterpenoids","Sesquiterpenoids","204.187800768","InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h9-10,13,15H,5-8H2,1-4H3/t13-,15-/m0/s1","FUCYIEXQVQJBKY-ZFWWWQNUSA-N","FUCYIEXQVQJBKY","CC1=C[C@@H]2C(=C(C)CC[C@H]2C(C)C)CC1","C15H24","(+)-delta-Cadinene","http://www.wikidata.org/entity/Q27089406","Terpenoids","Sesquiterpenoids","Terpenoids","Sesquiterpenoids","Cadinane sesquiterpenoids","Solanum tuberosum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum tuberosum']","nan","494835.0","http://www.wikidata.org/entity/Q10998",9,0,0.888223552894212,0,1,0,0.846307385229541,0,0.816367265469062,0,1
4534,"4534_383.26_7.5","NA_[4534_383.26_7.5]",383.258411980957,7.5430646,0.00920217063649986,0.733042444120342,0.013466802250376,2.03610971784331,0.13487087840991,1.870735517112,1.66803879062687,0.952566801881271,0.57106993388522,0.738152839378681,-0.0701078249969356,-0.808260664375616,"2-Hydroxy-3-(tetradecanoylamino)propane-1-sulfonate",NA,NA,0.027,0.027,-217.159,102.558,0.148,"InChI=1S/C17H35NO5S/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(20)18-14-16(19)15-24(21,22)23/h16,19H,2-15H2,1H3,(H,18,20)(H,21,22,23)","MABXKHMHLXNDJP","C17H35NO5S","[M + H3N + H]+","CCCCCCCCCCCCCC(=O)NCC(CS(=O)(=O)O)O","Amino acids and Peptides","N-acyl amines","Oligopeptides","382.250794948","InChI=1S/C25H34O3/c1-19(10-7-8-11-21(3)18-26)12-9-13-20(2)14-15-23(28)25(6)17-22(27)16-24(25,4)5/h7-15,18,22,27H,16-17H2,1-6H3/b8-7+,12-9+,15-14+,19-10+,20-13+,21-11+/t22-,25-/m0/s1","MWEPRWWNHJVNMU-KNWYRSANSA-N","MWEPRWWNHJVNMU","C/C(C=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)[C@]1(C)C[C@@H](O)CC1(C)C","C25H34O3","12'-Apocapsorbinal","http://www.wikidata.org/entity/Q63409788","Terpenoids","Apocarotenoids","Terpenoids","Meroterpenoids","Atisane diterpenoids","Capsicum annuum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Capsiceae']","['Capsicum']","['Capsicum annuum']","nan","473836.0","http://www.wikidata.org/entity/Q1380",6,0,0.878243512974052,0,1,0,0.854291417165669,0,0.81437125748503,0.00333333333333333,0.606786427145709
4537,"4537_357.15_7.5","NA_[4537_357.15_7.5]",357.147559522954,7.5405746,0.000390499252221788,0.00811186490265403,1.92889049667189e-05,3.40837979342884,2.09087929081651,4.71469242660237,0.580785022721809,0.840484751822476,1.44715293773177,-0.783923845278869,-0.250706448739001,0.533217396539868,"alpha,alpha-Dimethyl-2-((2-methoxyphenoxy)methyl)-beta-oxo-3-thiazolidinepropanoic acid",NA,NA,0.02,0.02,-406.001,73.812,0.998,"InChI=1S/C16H21NO5S/c1-16(2,15(19)20)14(18)17-8-9-23-13(17)10-22-12-7-5-4-6-11(12)21-3/h4-7,13H,8-10H2,1-3H3,(H,19,20)","ZAXOTPWRDKTQQT","C16H21NO5S","[M + H3N + H]+","CC(C)(C(=O)N1CCSC1COC2=CC=CC=C2OC)C(=O)O","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29230197460211,0.00199600798403194,0,1,2.39076645008365,0.00199600798403194,2.36446044586816,0.00199600798403194,0.119786080586081,0.00399201596806387
4540,"4540_633.42_7.5","NA_[4540_633.42_7.5]",633.415525470692,7.548971,0.00848709926497315,0.99713684535359,0.00572081692958504,2.07124071829254,0.00124523576694533,2.24254194975979,1.76508738025327,1.0044462514244,0.569063187840746,0.819739605557446,0.00640036658178141,-0.813339238975665,"14-{5-carboxy-15-hydroxy-5,9-dimethyltetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecan-14-yl}-15-hydroxy-5,9-dimethyltetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",NA,NA,0.056,0.056,-369.389,167.341,1,"InChI=1S/C38H58O6/c1-33-13-5-15-35(3,31(41)42)23(33)11-17-37-19-21(7-9-25(33)37)27(29(37)39)28-22-8-10-26-34(2)14-6-16-36(4,32(43)44)24(34)12-18-38(26,20-22)30(28)40/h21-30,39-40H,5-20H2,1-4H3,(H,41,42)(H,43,44)","UFVGFXGAGVOHSQ","C38H58O6","[M + Na]+","CC12CCCC(C1CCC34C2CCC(C3)C(C4O)C5C6CCC7C8(CCCC(C8CCC7(C6)C5O)(C)C(=O)O)C)(C)C(=O)O","Terpenoids","Carotenoids (C40, β-β)","Carotenoids (C40)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.87624750499002,0,1,1.00100150250438,0.0918163672654691,1.00100150250438,0.11377245508982,0.00698290598290598,0.437125748502994
